photo number,001
 ,x,y
nose,63,22
neck,70,100
shoulderR,25,102
elbowR,6,186
handR,6,250
shoulderL,116,100
elbowL,131,209
handL,82,257
ass,83,290
legR,55,287
kneeR,27,412
feetR,70,524
legL,113,290
kneeL,98,428
feetL,134,555
eyeR,54,7
eyeL,73,7
earR,39,25
earL,88,25
footBoardR1,111,593
footBoardR2,126,593
footBoardR3,144,569
footBoardL1,21,548
footBoardL2,25,538
footBoardL3,86,538
photo number,002
 ,x,y
nose,68,19
neck,73,100
shoulderR,29,100
elbowR,5,179
handR,11,227
shoulderL,118,100
elbowL,127,210
handL,80,246
ass,85,294
legR,57,293
kneeR,28,409
feetR,68,514
legL,112,294
kneeL,97,424
feetL,136,553
eyeR,57,7
eyeL,77,7
earR,41,23
earL,92,23
footBoardR1,110,593
footBoardR2,125,591
footBoardR3,145,566
footBoardL1,26,546
footBoardL2,28,534
footBoardL3,85,529
photo number,003
 ,x,y
nose,70,20
neck,74,104
shoulderR,32,100
elbowR,5,177
handR,17,199
shoulderL,118,105
elbowL,124,215
handL,74,234
ass,85,294
legR,58,291
kneeR,25,414
feetR,73,524
legL,110,299
kneeL,94,428
feetL,135,555
eyeR,58,7
eyeL,79,7
earR,43,23
earL,92,23
footBoardR1,107,593
footBoardR2,124,593
footBoardR3,145,562
footBoardL1,30,539
footBoardL2,30,538
footBoardL3,92,539
photo number,004
 ,x,y
nose,66,20
neck,78,98
shoulderR,36,95
elbowR,5,181
handR,27,139
shoulderL,118,105
elbowL,120,212
handL,66,209
ass,85,295
legR,57,295
kneeR,24,418
feetR,69,515
legL,111,299
kneeL,91,429
feetL,133,549
eyeR,57,7
eyeL,78,7
earR,45,25
earL,93,23
footBoardR1,106,593
footBoardR2,123,590
footBoardR3,145,561
footBoardL1,25,545
footBoardL2,27,533
footBoardL3,85,528
photo number,005
 ,x,y
nose,71,22
neck,81,100
shoulderR,43,102
elbowR,5,167
handR,7,136
shoulderL,118,100
elbowL,119,207
handL,69,185
ass,87,297
legR,59,293
kneeR,23,415
feetR,72,522
legL,112,304
kneeL,93,434
feetL,134,554
eyeR,62,7
eyeL,81,9
earR,49,25
earL,94,27
footBoardR1,106,593
footBoardR2,119,593
footBoardR3,145,562
footBoardL1,27,539
footBoardL2,30,535
footBoardL3,93,536
photo number,006
 ,x,y
nose,74,16
neck,83,97
shoulderR,49,96
elbowR,5,142
handR,26,64
shoulderL,115,97
elbowL,105,204
handL,76,133
ass,83,307
legR,58,301
kneeR,23,415
feetR,68,510
legL,108,310
kneeL,88,437
feetL,134,551
eyeR,64,7
eyeL,83,7
earR,52,21
earL,96,22
footBoardR1,105,593
footBoardR2,121,593
footBoardR3,145,557
footBoardL1,29,539
footBoardL2,30,530
footBoardL3,85,524
photo number,007
 ,x,y
nose,73,21
neck,83,90
shoulderR,42,90
elbowR,5,122
handR,28,39
shoulderL,119,92
elbowL,109,184
handL,74,106
ass,84,304
legR,62,298
kneeR,23,414
feetR,71,513
legL,109,309
kneeL,85,440
feetL,134,546
eyeR,64,8
eyeL,83,8
earR,49,21
earL,98,22
footBoardR1,107,592
footBoardR2,120,592
footBoardR3,145,556
footBoardL1,28,538
footBoardL2,31,528
footBoardL3,84,524
photo number,008
 ,x,y
nose,69,59
neck,81,81
shoulderR,46,81
elbowR,5,97
handR,29,8
shoulderL,118,82
elbowL,108,161
handL,81,99
ass,81,305
legR,55,300
kneeR,17,419
feetR,69,515
legL,105,309
kneeL,81,442
feetL,133,550
eyeR,61,46
eyeL,80,43
earR,-1,-1
earL,98,24
footBoardR1,107,592
footBoardR2,121,592
footBoardR3,145,556
footBoardL1,29,536
footBoardL2,30,531
footBoardL3,83,519
photo number,009
 ,x,y
nose,-1,-1
neck,85,94
shoulderR,49,94
elbowR,5,92
handR,32,7
shoulderL,117,97
elbowL,111,151
handL,88,94
ass,76,314
legR,50,311
kneeR,17,421
feetR,67,515
legL,102,321
kneeL,81,444
feetL,134,550
eyeR,-1,-1
eyeL,-1,-1
earR,105,21
earL,53,23
footBoardR1,109,593
footBoardR2,126,591
footBoardR3,145,555
footBoardL1,26,544
footBoardL2,30,534
footBoardL3,81,524
photo number,010
 ,x,y
nose,75,48
neck,81,97
shoulderR,51,97
elbowR,5,81
handR,25,7
shoulderL,117,97
elbowL,108,150
handL,83,81
ass,77,315
legR,50,311
kneeR,12,422
feetR,64,514
legL,102,316
kneeL,78,446
feetL,131,549
eyeR,64,41
eyeL,-1,-1
earR,50,40
earL,52,26
footBoardR1,108,593
footBoardR2,121,593
footBoardR3,145,553
footBoardL1,24,537
footBoardL2,24,534
footBoardL3,78,519
photo number,011
 ,x,y
nose,56,36
neck,85,99
shoulderR,53,99
elbowR,5,71
handR,29,7
shoulderL,123,98
elbowL,113,137
handL,91,63
