photo number,001
 ,x,y
nose,131,28
neck,106,84
shoulderR,68,86
elbowR,33,159
handR,6,221
shoulderL,142,73
elbowL,144,146
handL,144,223
ass,87,261
legR,64,259
kneeR,84,396
feetR,73,551
legL,108,264
kneeL,88,401
feetL,32,478
eyeR,121,11
eyeL,132,11
earR,97,15
earL,-1,-1
footBoardR1,28,553
footBoardR2,30,549
footBoardR3,20,474
footBoardL1,97,587
footBoardL2,86,589
footBoardL3,63,561
photo number,002
 ,x,y
nose,130,22
neck,103,73
shoulderR,73,75
elbowR,35,144
handR,6,191
shoulderL,136,71
elbowL,142,148
handL,144,228
ass,91,269
legR,70,265
kneeR,80,409
feetR,63,559
legL,112,269
kneeL,100,409
feetL,48,469
eyeR,121,11
eyeL,134,11
earR,100,13
earL,-1,-1
footBoardR1,48,542
footBoardR2,49,529
footBoardR3,34,467
footBoardL1,83,587
footBoardL2,72,589
footBoardL3,56,566
photo number,003
 ,x,y
nose,131,19
neck,107,77
shoulderR,77,74
elbowR,32,132
handR,6,168
shoulderL,138,77
elbowL,140,145
handL,144,223
ass,90,270
legR,69,268
kneeR,69,430
feetR,52,555
legL,110,272
kneeL,103,415
feetL,53,479
eyeR,122,11
eyeL,133,11
earR,100,13
earL,-1,-1
footBoardR1,68,515
footBoardR2,67,511
footBoardR3,42,474
footBoardL1,70,587
footBoardL2,59,589
footBoardL3,45,568
photo number,004
 ,x,y
nose,134,19
neck,111,78
shoulderR,83,76
elbowR,34,127
handR,5,154
shoulderL,139,80
elbowL,140,139
handL,145,209
ass,92,279
legR,73,275
kneeR,65,423
feetR,42,551
legL,112,281
kneeL,115,416
feetL,73,499
eyeR,128,13
eyeL,139,11
earR,104,15
earL,-1,-1
footBoardR1,91,568
footBoardR2,92,558
footBoardR3,63,501
footBoardL1,62,589
footBoardL2,51,589
footBoardL3,34,562
photo number,005
 ,x,y
nose,134,27
neck,110,82
shoulderR,82,80
elbowR,35,121
handR,5,150
shoulderL,137,82
elbowL,136,136
handL,145,203
ass,91,277
legR,72,271
kneeR,56,415
feetR,34,545
legL,110,279
kneeL,120,407
feetL,86,526
eyeR,127,10
eyeL,137,10
earR,108,16
earL,-1,-1
footBoardR1,110,577
footBoardR2,111,565
footBoardR3,74,534
footBoardL1,51,590
footBoardL2,39,588
footBoardL3,26,547
photo number,006
 ,x,y
nose,139,18
neck,113,78
shoulderR,84,76
elbowR,36,112
handR,5,129
shoulderL,144,78
elbowL,136,127
handL,145,188
ass,93,276
legR,73,273
kneeR,52,408
feetR,25,537
legL,113,280
kneeL,126,406
feetL,107,543
eyeR,133,10
eyeL,144,10
earR,111,14
earL,-1,-1
footBoardR1,134,576
footBoardR2,135,571
footBoardR3,96,557
footBoardL1,36,590
footBoardL2,26,584
footBoardL3,16,537
photo number,007
 ,x,y
nose,133,28
neck,108,85
shoulderR,81,83
elbowR,41,125
handR,15,129
shoulderL,136,85
elbowL,128,129
handL,139,190
ass,89,279
legR,69,277
kneeR,44,410
feetR,14,533
legL,108,281
kneeL,120,412
feetL,120,566
eyeR,126,10
eyeL,138,10
earR,108,24
earL,-1,-1
footBoardR1,145,582
footBoardR2,145,572
footBoardR3,112,586
footBoardL1,23,590
footBoardL2,14,588
footBoardL3,5,533
photo number,008
 ,x,y
nose,123,22
neck,99,81
shoulderR,75,75
elbowR,47,119
handR,28,129
shoulderL,123,85
elbowL,121,129
handL,129,190
ass,83,275
legR,65,269
kneeR,42,402
feetR,9,519
legL,99,281
kneeL,114,420
feetL,123,562
eyeR,116,10
eyeL,124,10
earR,99,18
earL,-1,-1
footBoardR1,146,562
footBoardR2,143,556
footBoardR3,118,590
footBoardL1,16,586
footBoardL2,8,578
footBoardL3,4,517
photo number,009
 ,x,y
nose,118,20
neck,96,88
shoulderR,74,86
elbowR,46,124
handR,55,196
shoulderL,119,88
elbowL,116,138
handL,124,202
ass,80,282
legR,64,278
kneeR,42,406
feetR,10,506
legL,96,284
kneeL,109,414
feetL,123,562
eyeR,113,10
eyeL,122,10
earR,96,22
earL,-1,-1
footBoardR1,146,556
footBoardR2,145,550
footBoardR3,121,590
footBoardL1,10,578
footBoardL2,4,566
footBoardL3,4,502
photo number,010
 ,x,y
nose,122,18
neck,102,92
shoulderR,79,89
elbowR,47,126
handR,47,136
shoulderL,124,98
elbowL,123,146
handL,130,214
ass,85,279
legR,69,277
kneeR,49,407
feetR,12,486
legL,99,285
kneeL,115,409
feetL,124,563
eyeR,116,10
eyeL,124,10
earR,101,28
earL,-1,-1
footBoardR1,146,559
footBoardR2,145,557
footBoardR3,123,590
footBoardL1,10,559
footBoardL2,4,547
footBoardL3,5,480
photo number,011
 ,x,y
nose,128,18
neck,111,94
shoulderR,87,92
elbowR,53,134
handR,51,148
shoulderL,134,103
