photo number,001
 ,x,y
nose,74,19
neck,77,104
shoulderR,37,107
elbowR,29,194
handR,5,246
shoulderL,120,103
elbowL,145,185
handL,115,228
ass,76,305
legR,52,309
kneeR,49,443
feetR,64,519
legL,103,305
kneeL,96,443
feetL,85,553
eyeR,64,11
eyeL,81,8
earR,52,22
earL,94,17
footBoardR1,81,592
footBoardR2,94,591
footBoardR3,84,558
footBoardL1,61,574
footBoardL2,52,564
footBoardL3,74,521
photo number,002
 ,x,y
nose,74,19
neck,81,101
shoulderR,42,102
elbowR,32,188
handR,5,214
shoulderL,121,98
elbowL,145,183
handL,114,229
ass,78,307
legR,53,307
kneeR,52,434
feetR,63,524
legL,103,307
kneeL,102,437
feetL,91,553
eyeR,65,9
eyeL,82,8
earR,53,19
earL,94,14
footBoardR1,84,592
footBoardR2,96,591
footBoardR3,87,555
footBoardL1,54,577
footBoardL2,48,574
footBoardL3,72,532
photo number,003
 ,x,y
nose,70,19
neck,79,100
shoulderR,37,102
elbowR,27,190
handR,5,193
shoulderL,120,97
elbowL,145,185
handL,112,225
ass,76,299
legR,49,298
kneeR,49,437
feetR,59,534
legL,101,299
kneeL,101,437
feetL,91,548
eyeR,62,8
eyeL,80,8
earR,49,22
earL,92,15
footBoardR1,88,592
footBoardR2,100,585
footBoardR3,83,548
footBoardL1,49,588
footBoardL2,41,583
footBoardL3,69,540
photo number,004
 ,x,y
nose,69,20
neck,77,98
shoulderR,33,98
elbowR,19,179
handR,5,177
shoulderL,121,96
elbowL,145,183
handL,111,224
ass,75,292
legR,47,289
kneeR,48,430
feetR,56,540
legL,99,292
kneeL,100,427
feetL,90,535
eyeR,61,8
eyeL,78,8
earR,45,21
earL,90,17
footBoardR1,87,574
footBoardR2,99,573
footBoardR3,89,537
footBoardL1,45,592
footBoardL2,38,588
footBoardL3,65,550
photo number,005
 ,x,y
nose,65,22
neck,73,102
shoulderR,27,105
elbowR,5,185
handR,27,208
shoulderL,119,96
elbowL,145,181
handL,108,226
ass,70,288
legR,40,285
kneeR,45,419
feetR,50,545
legL,96,288
kneeL,98,419
feetL,93,521
eyeR,56,7
eyeL,74,7
earR,40,22
earL,89,22
footBoardR1,86,562
footBoardR2,98,559
footBoardR3,88,526
footBoardL1,42,593
footBoardL2,36,581
footBoardL3,61,555
photo number,006
 ,x,y
nose,66,23
neck,74,105
shoulderR,28,105
elbowR,5,189
handR,28,206
shoulderL,120,94
elbowL,145,179
handL,109,228
ass,68,284
legR,41,284
kneeR,41,418
feetR,53,557
legL,98,287
kneeL,98,411
feetL,96,518
eyeR,56,10
eyeL,75,7
earR,41,25
earL,87,22
footBoardR1,87,552
footBoardR2,99,550
footBoardR3,93,528
footBoardL1,50,593
footBoardL2,40,587
footBoardL3,60,565
photo number,007
 ,x,y
nose,67,21
neck,75,99
shoulderR,31,103
elbowR,5,183
handR,29,197
shoulderL,118,91
elbowL,145,177
handL,111,230
ass,72,287
legR,45,284
kneeR,46,419
feetR,58,553
legL,99,287
kneeL,99,410
feetL,101,509
eyeR,58,7
eyeL,77,7
earR,45,21
earL,90,20
footBoardR1,92,544
footBoardR2,105,540
footBoardR3,99,513
footBoardL1,51,593
footBoardL2,43,586
footBoardL3,67,564
photo number,008
 ,x,y
nose,67,20
neck,73,98
shoulderR,26,104
elbowR,5,183
handR,31,219
shoulderL,117,94
elbowL,145,177
handL,111,242
ass,68,293
legR,42,293
kneeR,44,430
feetR,64,558
legL,99,291
kneeL,99,412
feetL,102,512
eyeR,55,7
eyeL,76,7
earR,42,22
earL,88,17
footBoardR1,91,542
footBoardR2,104,542
footBoardR3,105,513
footBoardL1,49,593
footBoardL2,42,583
footBoardL3,71,564
photo number,009
 ,x,y
nose,66,20
neck,69,99
shoulderR,24,104
elbowR,5,188
handR,18,238
shoulderL,118,96
elbowL,145,184
handL,116,255
ass,68,298
legR,42,301
kneeR,45,436
feetR,66,558
legL,99,296
kneeL,102,420
feetL,107,492
eyeR,55,7
eyeL,78,7
earR,42,20
earL,92,15
footBoardR1,95,545
footBoardR2,107,540
footBoardR3,115,495
footBoardL1,54,593
footBoardL2,45,584
footBoardL3,76,564
photo number,010
 ,x,y
nose,65,25
neck,68,111
shoulderR,18,114
elbowR,5,202
handR,8,246
shoulderL,118,98
elbowL,145,189
handL,122,271
ass,68,307
legR,42,307
kneeR,45,444
feetR,68,557
legL,95,307
kneeL,99,433
feetL,107,499
eyeR,55,10
eyeL,71,7
earR,33,23
earL,85,21
footBoardR1,98,543
footBoardR2,108,538
footBoardR3,111,502
footBoardL1,55,593
footBoardL2,45,590
footBoardL3,74,568
photo number,011
 ,x,y
nose,64,22
neck,65,106
shoulderR,16,120
elbowR,5,219
handR,13,291
shoulderL,116,102
elbowL,145,189
handL,129,273
ass,71,310
