user_id,type,photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
032,dribble,1,68,23,78,98,43,104,33,192,4,205,111,91,146,151,146,241,86,276,62,276,68,415,80,554,107,273,109,400,118,491,61,10,77,8,51,21,88,21,115,538,125,532,118,498,68,592,62,582,89,567
032,dribble,2,65,20,75,94,42,105,29,198,5,218,112,84,144,157,145,251,84,279,62,279,65,424,83,562,105,275,111,407,121,498,58,10,74,8,49,18,84,15,115,549,125,539,122,499,70,592,64,590,92,577
032,dribble,3,60,23,71,95,37,100,21,193,5,242,110,80,141,154,145,245,80,268,58,273,64,417,80,556,102,265,108,402,119,489,53,10,68,8,44,21,81,8,113,540,123,535,120,495,68,592,63,587,89,569
032,dribble,4,61,26,73,95,37,103,19,199,5,275,108,80,138,154,145,245,79,280,57,280,66,420,81,557,103,280,101,405,117,495,53,13,67,10,43,25,80,8,110,549,119,546,119,495,67,592,64,585,87,569
032,dribble,5,59,26,70,87,37,102,19,197,5,287,108,75,138,152,145,244,79,280,59,280,67,416,83,556,102,280,99,410,118,505,52,11,67,8,40,23,79,8,109,561,119,552,119,515,70,592,67,590,90,567
032,dribble,6,59,31,71,92,38,101,21,198,4,297,106,78,136,154,146,242,79,272,59,274,68,418,84,550,100,272,97,412,110,527,50,23,66,15,40,24,79,8,107,579,117,571,113,535,71,592,68,582,91,563
032,dribble,7,60,34,70,91,36,102,22,201,4,302,105,74,130,149,146,235,79,270,59,272,63,417,86,547,100,267,92,411,107,543,51,21,65,19,41,23,79,8,100,590,110,581,110,556,71,592,66,581,92,561
032,dribble,8,58,35,69,89,35,101,17,203,5,300,104,80,133,145,145,228,78,265,57,268,66,412,82,539,101,260,92,397,101,544,49,24,66,19,37,24,78,8,99,592,110,586,102,551,70,581,66,574,89,549
032,dribble,9,60,39,70,89,32,101,21,202,4,294,103,76,129,143,146,219,77,263,54,264,65,403,82,522,99,260,91,392,97,544,51,23,65,22,41,25,79,8,92,592,103,584,98,553,70,563,65,556,89,527
032,dribble,10,59,38,68,91,31,99,19,204,4,291,103,76,128,140,146,220,76,259,53,266,64,399,80,525,97,258,90,398,91,554,50,24,66,21,40,24,78,8,86,592,97,592,94,560,68,568,64,560,87,527
032,dribble,11,64,35,68,86,33,99,17,204,4,283,106,78,132,137,146,213,75,263,53,264,67,407,85,519,95,263,94,406,94,554,53,24,70,18,43,22,83,8,83,592,95,592,95,562,71,557,67,554,95,522
032,dribble,12,63,33,71,84,31,96,19,192,4,267,108,70,131,132,146,209,72,260,50,262,69,402,84,498,97,256,89,400,89,552,56,17,71,16,45,17,83,8,86,592,98,588,89,561,71,533,69,529,95,505
032,dribble,13,67,37,74,91,35,95,21,189,4,269,111,77,134,140,146,218,75,265,54,269,71,400,88,503,96,263,92,395,92,552,60,22,75,20,48,22,88,8,86,592,97,591,94,563,74,537,72,534,104,508
032,dribble,14,65,31,71,85,31,87,17,178,4,239,108,76,133,146,146,226,71,259,49,264,60,395,82,484,93,257,90,388,89,550,58,17,71,12,47,17,84,8,85,592,100,591,88,555,73,521,71,516,93,493
032,dribble,15,69,32,74,83,36,88,22,174,4,245,112,82,136,156,146,236,79,264,54,264,61,407,85,490,100,262,97,401,98,551,61,23,79,22,47,12,90,8,90,592,104,588,100,563,79,541,76,532,92,494
032,dribble,16,72,40,78,92,37,93,25,174,4,231,114,81,136,165,146,248,80,264,57,264,60,408,84,484,103,264,101,404,101,542,65,24,80,22,53,21,93,8,95,592,109,585,99,554,81,531,79,524,91,486
032,dribble,17,81,39,83,90,45,91,30,172,4,233,123,85,143,169,146,261,84,270,62,270,62,407,91,490,108,272,111,409,111,548,71,22,87,22,61,21,102,7,104,593,117,590,105,555,89,542,81,537,94,487
032,dribble,18,83,38,84,90,43,93,26,176,4,226,124,88,146,175,144,265,86,271,63,272,63,412,86,493,113,271,114,410,116,544,72,22,88,22,62,22,103,7,110,593,124,587,114,553,86,549,78,544,95,493
032,dribble,19,75,32,78,85,37,85,16,169,5,232,122,81,145,176,140,261,84,274,54,274,57,409,78,512,110,276,116,414,119,550,66,22,86,18,52,18,99,7,109,593,122,590,119,555,77,572,67,565,89,511
032,dribble,20,79,35,81,89,38,91,22,176,5,195,124,85,145,179,134,263,86,282,58,282,57,416,79,528,113,282,119,430,122,556,69,22,84,19,57,20,101,7,115,593,128,591,122,565,71,593,64,590,90,536
032,dribble,21,66,31,69,81,20,83,5,160,16,225,120,79,145,174,127,243,79,267,45,267,44,399,66,533,106,267,117,405,121,530,54,17,76,14,41,14,91,7,115,570,129,566,118,534,51,593,41,583,76,537
032,dribble,22,69,27,72,78,25,80,5,158,7,220,121,76,145,169,121,233,80,261,49,261,46,391,59,541,113,262,122,393,128,512,56,12,77,11,44,14,93,7,119,559,135,548,122,518,44,593,34,581,70,546
032,dribble,23,68,31,71,83,25,87,5,167,31,234,121,77,145,163,119,226,80,268,50,267,45,393,56,550,113,267,128,401,131,507,55,16,76,15,42,16,94,7,128,547,142,544,125,515,35,593,31,586,65,562
032,dribble,24,65,26,70,80,22,88,5,174,33,235,120,72,145,162,117,221,81,270,49,270,46,403,47,562,112,270,129,395,133,505,55,11,71,10,40,19,92,7,130,544,145,540,132,513,33,593,27,586,58,577
032,dribble,25,60,27,69,86,20,90,5,183,8,230,117,72,143,165,111,226,81,271,47,271,44,412,46,564,110,268,125,387,136,497,47,19,69,11,34,23,85,7,132,534,145,532,135,502,34,593,28,585,57,580
032,dribble,26,59,25,67,85,23,93,9,184,5,253,111,70,141,157,111,224,80,266,51,267,49,415,56,552,110,263,122,377,138,479,49,12,65,8,36,20,85,7,132,518,145,514,139,487,37,593,31,583,64,566
032,dribble,27,56,26,64,90,23,103,13,199,5,286,110,76,139,161,118,234,77,272,50,272,51,400,61,552,109,269,120,386,142,485,45,13,63,9,29,17,82,7,134,518,145,515,144,489,39,593,36,584,72,566
032,dribble,28,50,22,63,89,18,107,13,208,5,308,104,72,133,167,120,243,72,272,43,272,44,412,63,557,98,271,108,392,135,475,40,11,56,7,26,22,73,7,133,522,145,514,141,475,43,593,40,589,73,567
032,dribble,29,48,23,66,91,20,110,18,214,5,309,107,76,139,164,132,254,72,277,45,278,46,420,68,549,104,277,107,410,136,470,37,12,56,7,24,23,70,8,134,520,145,511,143,470,48,593,43,587,79,558
032,dribble,30,47,24,65,87,19,106,17,219,5,315,114,70,145,161,145,257,76,282,47,282,51,427,74,551,108,280,103,412,133,475,34,9,57,7,23,26,74,7,131,540,143,530,143,470,61,593,53,588,84,566
032,dribble,31,42,25,58,96,17,113,11,219,4,311,104,78,137,164,146,257,69,284,44,288,45,423,67,548,96,279,92,414,119,490,29,22,45,8,18,31,65,6,112,546,123,541,129,490,53,594,45,582,79,559
032,dribble,32,40,23,57,93,15,113,12,217,4,308,98,75,129,161,146,248,68,283,41,285,48,423,68,553,93,283,81,408,103,518,29,13,47,6,18,26,59,6,97,574,109,565,111,522,52,594,47,588,77,562
032,dribble,33,41,23,53,99,15,115,11,218,4,303,93,77,126,156,146,237,64,275,42,284,47,422,67,552,91,272,76,409,94,537,31,16,47,6,21,25,62,6,91,592,101,590,96,542,54,594,49,590,75,558
032,dribble,34,46,24,57,94,17,113,13,206,4,283,93,78,125,150,146,213,67,265,45,268,48,411,68,529,90,262,79,394,90,540,35,17,49,6,24,24,63,6,84,594,96,587,92,543,57,580,49,573,72,538
032,dribble,35,44,24,55,92,17,103,12,192,3,261,91,76,122,133,147,190,66,261,44,263,50,394,68,513,87,256,77,389,83,548,35,9,51,6,24,24,64,7,77,594,90,592,84,553,55,555,53,553,76,518
032,dribble,36,52,21,57,84,24,99,17,186,3,257,94,67,123,122,147,173,67,257,47,259,57,401,75,510,88,254,83,388,82,546,43,8,56,6,32,14,67,6,75,594,85,593,85,556,60,550,56,543,85,517
032,dribble,37,55,24,60,90,26,104,18,184,3,248,94,75,122,123,147,164,68,270,48,275,61,413,76,530,89,268,82,408,81,568,45,13,58,6,36,21,71,8,65,591,76,594,84,581,61,553,61,548,84,535
032,dribble,38,61,25,68,91,34,100,24,193,3,228,99,79,125,117,147,157,73,273,55,275,68,417,87,514,92,270,87,415,81,559,52,13,68,6,43,22,78,8,70,592,82,594,84,573,73,535,-1,-1,98,516
032,dribble,39,60,24,63,88,31,92,19,176,3,208,97,77,122,111,147,147,69,271,52,273,68,416,80,494,88,268,81,416,78,558,52,8,64,6,43,15,77,6,67,592,78,594,78,573,-1,-1,-1,-1,88,498
032,dribble,40,53,19,57,84,20,86,3,175,-1,-1,95,75,121,107,147,139,61,262,40,265,58,400,77,478,82,256,74,396,68,547,46,8,58,6,35,12,71,10,58,594,68,592,71,561,-1,-1,-1,-1,-1,-1
032,dribble,41,51,19,57,89,18,91,3,173,4,187,93,82,122,119,147,150,59,262,38,264,49,396,70,452,80,262,69,392,69,541,46,6,59,6,34,10,71,10,58,594,69,592,70,554,58,499,-1,-1,81,447
032,dribble,42,65,20,70,83,37,86,19,168,3,151,101,79,126,130,147,166,71,255,54,262,60,404,85,459,88,250,80,391,80,542,60,6,72,6,48,6,81,8,72,594,81,593,83,556,71,497,-1,-1,95,458
032,dribble,43,73,21,75,90,44,93,28,181,2,187,104,84,126,151,148,196,76,263,59,263,62,408,86,464,92,263,88,404,86,546,67,6,77,6,58,6,90,8,80,594,90,592,90,555,76,501,-1,-1,99,463
032,dribble,44,69,22,71,91,38,94,21,190,3,181,102,84,128,160,147,227,73,269,56,273,57,417,85,468,93,266,91,404,86,542,64,6,74,6,55,6,86,8,80,594,90,592,91,554,74,505,73,503,99,466
032,dribble,45,67,21,68,86,35,91,18,190,3,192,103,83,130,171,147,252,73,275,53,277,55,420,78,470,93,273,96,410,91,542,62,5,74,5,50,5,85,8,82,595,91,592,92,555,74,521,72,514,83,468
032,dribble,46,72,20,74,92,35,92,20,189,3,216,114,90,136,179,147,269,80,278,55,282,58,424,84,498,105,276,105,418,98,545,64,8,77,5,53,12,94,14,88,595,102,592,99,556,76,550,73,543,87,494
032,dribble,47,75,23,81,96,37,96,19,188,3,242,122,89,147,186,145,276,85,284,59,284,58,421,84,513,113,284,114,423,113,547,68,7,84,5,54,8,98,8,99,595,113,590,114,556,79,581,71,569,93,513
032,dribble,48,77,21,86,92,40,97,18,186,3,268,129,83,147,183,135,262,89,276,62,276,62,414,88,523,117,278,121,416,121,539,70,5,88,5,55,9,101,7,110,588,121,581,121,543,75,595,65,583,97,525
032,dribble,49,79,18,87,85,43,94,21,181,3,270,126,78,147,168,125,237,92,264,66,264,63,392,81,529,121,264,125,394,123,513,69,7,89,5,56,9,103,7,113,558,126,551,123,519,67,595,59,584,91,534
032,dribble,50,81,17,86,88,48,91,26,183,3,276,132,76,147,162,117,221,95,269,64,267,63,394,75,542,121,269,127,389,132,495,73,5,87,5,61,15,106,7,118,542,132,537,132,507,61,595,52,591,87,549
032,dribble,51,78,19,84,84,47,91,26,186,3,280,128,74,147,160,106,200,93,268,67,268,66,398,70,548,120,265,128,387,129,482,70,5,86,5,59,17,105,12,120,529,136,523,128,492,54,595,47,585,80,562
032,dribble,52,75,15,85,90,43,96,27,192,3,287,126,76,147,159,107,192,96,271,63,271,62,409,63,563,122,271,130,387,133,484,65,8,85,5,53,15,100,13,124,529,142,520,135,490,51,595,42,590,73,578
032,dribble,53,73,18,82,87,39,100,20,198,3,291,123,74,147,158,102,182,95,275,63,276,62,406,64,562,123,271,132,381,136,470,62,6,80,5,51,18,98,13,127,514,143,511,138,479,43,595,41,592,76,578
032,dribble,54,68,20,76,90,35,104,16,199,3,288,121,76,147,156,107,186,90,271,60,271,60,411,72,554,121,270,131,379,141,459,59,6,75,4,47,20,96,13,131,496,144,492,143,463,50,596,47,586,82,569
032,dribble,55,62,16,73,92,28,109,14,210,3,291,120,74,147,158,110,197,87,275,60,277,60,414,73,552,120,272,132,388,144,453,51,4,72,4,39,19,90,11,132,498,144,494,144,457,56,596,48,592,84,564
032,dribble,56,53,16,67,98,20,114,8,217,3,293,113,82,147,161,119,222,80,285,52,287,55,416,77,558,113,283,118,398,139,458,43,10,65,4,29,22,80,16,132,496,144,494,145,458,56,596,52,589,86,570
032,dribble,57,49,20,66,101,20,117,10,217,3,293,112,84,147,171,130,245,78,286,46,286,54,421,79,559,105,283,112,411,137,458,38,12,56,4,26,28,78,18,135,503,145,499,144,456,57,596,54,592,89,565
032,dribble,58,46,19,65,105,20,117,12,213,3,287,113,87,147,175,141,259,79,293,48,299,57,431,82,558,107,291,105,419,133,463,35,15,57,4,24,28,73,15,132,513,142,509,141,452,64,596,58,591,93,563
032,dribble,59,40,20,60,101,14,116,10,210,3,274,105,84,139,176,147,266,71,294,47,298,55,432,81,552,102,294,95,421,125,469,29,9,48,4,19,26,69,12,123,533,133,527,130,462,65,596,58,588,90,563
032,dribble,60,36,18,53,100,11,115,10,206,3,265,97,82,130,175,147,265,67,292,41,297,51,436,79,559,91,290,82,423,111,499,26,7,43,4,18,24,62,9,106,562,114,559,120,501,62,596,55,591,88,562
032,dribble,61,35,20,51,100,11,113,9,204,3,257,92,86,126,175,147,252,63,288,40,294,51,427,77,549,89,286,79,423,102,524,26,9,43,4,19,29,61,14,97,585,107,580,109,532,62,596,57,590,86,555
032,dribble,62,34,19,49,106,8,118,4,207,3,252,91,93,121,175,147,245,62,288,39,293,50,435,76,554,85,287,72,429,93,563,25,15,41,4,17,31,58,17,77,596,88,596,101,575,61,596,58,594,78,561
032,dribble,63,38,18,52,105,10,111,5,202,2,239,91,92,124,169,148,230,63,292,40,293,55,435,82,545,83,287,72,428,84,566,29,12,45,4,20,29,63,18,63,592,73,596,92,575,65,581,-1,-1,-1,-1
