photo number,001
 ,x,y
nose,68,23
neck,78,98
shoulderR,43,104
elbowR,33,192
handR,4,205
shoulderL,111,91
elbowL,146,151
handL,146,241
ass,86,276
legR,62,276
kneeR,68,415
feetR,80,554
legL,107,273
kneeL,109,400
feetL,118,491
eyeR,61,10
eyeL,77,8
earR,51,21
earL,88,21
footBoardR1,115,538
footBoardR2,125,532
footBoardR3,118,498
footBoardL1,68,592
footBoardL2,62,582
footBoardL3,89,567
photo number,002
 ,x,y
nose,65,20
neck,75,94
shoulderR,42,105
elbowR,29,198
handR,5,218
shoulderL,112,84
elbowL,144,157
handL,145,251
ass,84,279
legR,62,279
kneeR,65,424
feetR,83,562
legL,105,275
kneeL,111,407
feetL,121,498
eyeR,58,10
eyeL,74,8
earR,49,18
earL,84,15
footBoardR1,115,549
footBoardR2,125,539
footBoardR3,122,499
footBoardL1,70,592
footBoardL2,64,590
footBoardL3,92,577
photo number,003
 ,x,y
nose,60,23
neck,71,95
shoulderR,37,100
elbowR,21,193
handR,5,242
shoulderL,110,80
elbowL,141,154
handL,145,245
ass,80,268
legR,58,273
kneeR,64,417
feetR,80,556
legL,102,265
kneeL,108,402
feetL,119,489
eyeR,53,10
eyeL,68,8
earR,44,21
earL,81,8
footBoardR1,113,540
footBoardR2,123,535
footBoardR3,120,495
footBoardL1,68,592
footBoardL2,63,587
footBoardL3,89,569
photo number,004
 ,x,y
nose,61,26
neck,73,95
shoulderR,37,103
elbowR,19,199
handR,5,275
shoulderL,108,80
elbowL,138,154
handL,145,245
ass,79,280
legR,57,280
kneeR,66,420
feetR,81,557
legL,103,280
kneeL,101,405
feetL,117,495
eyeR,53,13
eyeL,67,10
earR,43,25
earL,80,8
footBoardR1,110,549
footBoardR2,119,546
footBoardR3,119,495
footBoardL1,67,592
footBoardL2,64,585
footBoardL3,87,569
photo number,005
 ,x,y
nose,59,26
neck,70,87
shoulderR,37,102
elbowR,19,197
handR,5,287
shoulderL,108,75
elbowL,138,152
handL,145,244
ass,79,280
legR,59,280
kneeR,67,416
feetR,83,556
legL,102,280
kneeL,99,410
feetL,118,505
eyeR,52,11
eyeL,67,8
earR,40,23
earL,79,8
footBoardR1,109,561
footBoardR2,119,552
footBoardR3,119,515
footBoardL1,70,592
footBoardL2,67,590
footBoardL3,90,567
photo number,006
 ,x,y
nose,59,31
neck,71,92
shoulderR,38,101
elbowR,21,198
handR,4,297
shoulderL,106,78
elbowL,136,154
handL,146,242
ass,79,272
legR,59,274
kneeR,68,418
feetR,84,550
legL,100,272
kneeL,97,412
feetL,110,527
eyeR,50,23
eyeL,66,15
earR,40,24
earL,79,8
footBoardR1,107,579
footBoardR2,117,571
footBoardR3,113,535
footBoardL1,71,592
footBoardL2,68,582
footBoardL3,91,563
photo number,007
 ,x,y
nose,60,34
neck,70,91
shoulderR,36,102
elbowR,22,201
handR,4,302
shoulderL,105,74
elbowL,130,149
handL,146,235
ass,79,270
legR,59,272
kneeR,63,417
feetR,86,547
legL,100,267
kneeL,92,411
feetL,107,543
eyeR,51,21
eyeL,65,19
earR,41,23
earL,79,8
footBoardR1,100,590
footBoardR2,110,581
footBoardR3,110,556
footBoardL1,71,592
footBoardL2,66,581
footBoardL3,92,561
photo number,008
 ,x,y
nose,58,35
neck,69,89
shoulderR,35,101
elbowR,17,203
handR,5,300
shoulderL,104,80
elbowL,133,145
handL,145,228
ass,78,265
legR,57,268
kneeR,66,412
feetR,82,539
legL,101,260
kneeL,92,397
feetL,101,544
eyeR,49,24
eyeL,66,19
earR,37,24
earL,78,8
footBoardR1,99,592
footBoardR2,110,586
footBoardR3,102,551
footBoardL1,70,581
footBoardL2,66,574
footBoardL3,89,549
photo number,009
 ,x,y
nose,60,39
neck,70,89
shoulderR,32,101
elbowR,21,202
handR,4,294
shoulderL,103,76
elbowL,129,143
handL,146,219
ass,77,263
legR,54,264
kneeR,65,403
feetR,82,522
legL,99,260
kneeL,91,392
feetL,97,544
eyeR,51,23
eyeL,65,22
earR,41,25
earL,79,8
footBoardR1,92,592
footBoardR2,103,584
footBoardR3,98,553
footBoardL1,70,563
footBoardL2,65,556
footBoardL3,89,527
photo number,010
 ,x,y
nose,59,38
neck,68,91
shoulderR,31,99
elbowR,19,204
handR,4,291
shoulderL,103,76
elbowL,128,140
handL,146,220
ass,76,259
legR,53,266
kneeR,64,399
feetR,80,525
legL,97,258
kneeL,90,398
feetL,91,554
eyeR,50,24
eyeL,66,21
earR,40,24
earL,78,8
footBoardR1,86,592
footBoardR2,97,592
footBoardR3,94,560
footBoardL1,68,568
footBoardL2,64,560
footBoardL3,87,527
photo number,011
 ,x,y
nose,64,35
neck,68,86
shoulderR,33,99
elbowR,17,204
handR,4,283
shoulderL,106,78
elbowL,132,137
handL,146,213
ass,75,263
