photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
1,114,18,79,99,65,94,83,192,145,244,98,100,91,200,78,272,53,284,34,284,64,418,17,554,67,282,99,402,62,522,107,8,-1,-1,85,21,-1,-1,89,554,89,542,51,534,50,591,38,592,5,558
2,110,17,75,93,62,93,91,191,145,223,92,91,86,194,121,209,50,284,36,288,69,423,17,550,68,284,101,405,59,518,104,8,-1,-1,82,19,-1,-1,88,549,88,543,49,529,47,591,37,592,5,561
3,93,19,66,99,53,99,92,184,139,186,79,99,90,211,146,197,43,298,26,298,62,427,14,555,58,296,92,411,49,520,89,8,-1,-1,69,24,-1,-1,75,552,73,541,43,534,38,592,27,592,4,560
4,97,21,69,99,57,99,101,158,146,153,85,101,101,210,142,178,46,300,30,305,66,435,16,551,63,295,97,419,54,517,89,8,-1,-1,71,26,-1,-1,78,549,77,538,46,530,40,589,30,592,4,556
5,97,20,69,98,59,98,103,136,146,98,81,98,115,195,146,139,47,299,32,302,69,430,15,552,62,298,97,418,53,519,90,8,-1,-1,71,26,-1,-1,78,550,75,539,45,529,43,588,34,592,4,557
6,94,22,70,101,57,96,115,96,141,44,84,104,121,184,146,92,49,302,34,305,70,436,15,551,65,302,96,427,50,526,87,8,-1,-1,70,27,-1,-1,75,551,74,545,42,536,41,592,31,592,4,556
7,94,37,72,107,58,99,118,80,140,8,84,113,138,153,146,77,50,314,37,311,72,437,15,546,66,316,97,436,49,528,88,26,-1,-1,70,41,-1,-1,75,547,74,541,44,531,44,592,34,592,4,552
8,105,50,75,111,69,111,128,79,142,8,83,110,128,89,145,21,58,319,44,316,77,446,16,551,72,321,105,444,53,533,96,43,-1,-1,80,60,-1,-1,82,554,80,547,49,542,41,592,30,589,5,554
9,97,60,77,115,64,111,112,82,124,7,90,118,140,127,146,45,58,312,46,312,68,450,14,552,70,317,92,450,48,533,90,50,-1,-1,72,60,-1,-1,72,556,70,546,39,542,38,593,27,593,4,556
10,102,65,77,116,67,116,117,80,126,7,88,116,139,113,146,30,62,307,50,306,67,446,16,548,74,307,92,446,48,534,93,61,-1,-1,78,65,-1,-1,76,559,73,549,40,548,38,593,26,590,4,549
11,95,69,74,120,63,120,107,78,118,7,84,120,132,122,146,59,65,305,55,303,59,440,15,544,76,307,84,440,49,532,88,59,-1,-1,74,72,-1,-1,71,561,72,557,43,543,34,593,23,593,4,544
12,89,70,69,120,53,120,102,74,121,6,86,122,130,109,146,68,63,290,51,289,46,414,17,541,76,290,76,423,51,524,86,65,-1,-1,67,71,-1,-1,62,564,65,558,41,529,29,594,17,591,4,541
13,79,77,66,127,50,127,90,77,114,6,87,129,127,114,146,60,63,289,48,286,39,407,17,534,77,289,68,418,51,528,77,76,-1,-1,57,79,-1,-1,50,562,56,560,42,534,15,594,4,583,11,543
14,74,89,62,136,39,136,88,82,122,6,84,136,124,103,146,56,60,298,46,298,34,417,11,543,72,299,64,425,49,535,71,87,-1,-1,52,97,-1,-1,58,570,64,566,38,543,20,594,6,586,4,550
15,76,92,58,128,41,128,88,75,112,6,77,128,107,90,146,32,63,293,47,293,41,417,13,537,75,295,66,421,53,533,69,82,-1,-1,53,91,-1,-1,62,576,66,565,43,539,24,594,13,586,4,544
16,74,93,62,137,40,138,88,72,114,6,82,134,112,83,146,37,59,298,46,298,41,421,13,541,72,298,68,422,53,536,67,88,76,91,51,93,-1,-1,64,578,68,570,42,543,21,594,9,589,4,547
17,72,89,59,138,39,140,93,74,121,6,83,136,111,89,145,38,62,303,47,303,45,428,13,544,76,303,72,431,57,537,70,87,-1,-1,51,99,-1,-1,68,583,72,578,45,545,21,594,11,593,5,548
