photo number,001
 ,x,y
nose,22,23
neck,59,87
shoulderR,22,82
elbowR,33,178
handR,7,247
shoulderL,90,100
elbowL,117,199
handL,61,252
ass,87,273
legR,61,269
kneeR,20,383
feetR,65,523
legL,111,273
kneeL,60,406
feetL,127,558
eyeR,18,9
eyeL,34,9
earR,-1,-1
earL,61,12
footBoardR1,81,588
footBoardR2,93,591
footBoardR3,143,572
footBoardL1,33,551
footBoardL2,34,537
footBoardL3,77,535
photo number,002
 ,x,y
nose,36,23
neck,68,95
shoulderR,36,90
elbowR,32,185
handR,6,230
shoulderL,96,109
elbowL,114,218
handL,55,250
ass,90,287
legR,70,278
kneeR,24,385
feetR,73,519
legL,111,290
kneeL,58,417
feetL,129,556
eyeR,32,9
eyeL,48,9
earR,-1,-1
earL,73,21
footBoardR1,85,584
footBoardR2,96,591
footBoardR3,144,563
footBoardL1,44,544
footBoardL2,44,531
footBoardL3,83,526
photo number,003
 ,x,y
nose,31,27
neck,61,97
shoulderR,31,86
elbowR,9,169
handR,19,207
shoulderL,92,103
elbowL,104,223
handL,41,231
ass,86,290
legR,62,283
kneeR,7,391
feetR,62,521
legL,106,297
kneeL,48,429
feetL,129,557
eyeR,23,11
eyeL,44,9
earR,-1,-1
earL,72,22
footBoardR1,86,587
footBoardR2,100,591
footBoardR3,143,562
footBoardL1,35,546
footBoardL2,35,539
footBoardL3,77,524
photo number,004
 ,x,y
nose,37,26
neck,65,100
shoulderR,33,89
elbowR,20,181
handR,-1,-1
shoulderL,94,104
elbowL,93,228
handL,39,201
ass,83,303
legR,65,292
kneeR,6,392
feetR,66,516
legL,104,308
kneeL,50,434
feetL,130,554
eyeR,28,9
eyeL,48,9
earR,-1,-1
earL,76,16
footBoardR1,88,584
footBoardR2,99,591
footBoardR3,144,560
footBoardL1,38,536
footBoardL2,38,531
footBoardL3,79,520
photo number,005
 ,x,y
nose,41,26
neck,69,99
shoulderR,41,88
elbowR,38,180
handR,25,140
shoulderL,97,103
elbowL,70,212
handL,39,140
ass,83,307
legR,62,304
kneeR,6,398
feetR,69,519
legL,104,317
kneeL,44,438
feetL,131,554
eyeR,33,9
eyeL,53,9
earR,-1,-1
earL,79,15
footBoardR1,92,583
footBoardR2,104,591
footBoardR3,144,560
footBoardL1,39,537
footBoardL2,41,528
footBoardL3,81,526
photo number,006
 ,x,y
nose,38,26
neck,69,99
shoulderR,43,98
elbowR,-1,-1
handR,-1,-1
shoulderL,95,101
elbowL,57,180
handL,18,98
ass,81,309
legR,61,306
kneeR,6,407
feetR,64,523
legL,100,318
kneeL,42,442
feetL,131,556
eyeR,34,9
eyeL,49,9
earR,-1,-1
earL,81,15
footBoardR1,92,583
footBoardR2,103,591
footBoardR3,144,561
footBoardL1,35,541
footBoardL2,37,532
footBoardL3,76,526
photo number,007
 ,x,y
nose,45,27
neck,76,100
shoulderR,51,100
elbowR,-1,-1
handR,-1,-1
shoulderL,97,102
elbowL,50,159
handL,29,66
ass,79,306
legR,63,301
kneeR,6,410
feetR,65,525
legL,100,316
kneeL,40,443
feetL,131,554
eyeR,37,11
eyeL,56,9
earR,-1,-1
earL,79,18
footBoardR1,92,589
footBoardR2,105,591
footBoardR3,144,558
footBoardL1,38,543
footBoardL2,38,536
footBoardL3,78,534
photo number,008
 ,x,y
nose,58,61
neck,77,125
shoulderR,53,113
elbowR,6,91
handR,19,8
shoulderL,100,135
elbowL,56,161
handL,39,80
ass,86,321
legR,66,321
kneeR,29,430
feetR,75,534
legL,103,324
kneeL,56,455
feetL,131,558
eyeR,55,52
eyeL,68,52
earR,-1,-1
earL,94,58
footBoardR1,100,590
footBoardR2,111,592
footBoardR3,144,567
footBoardL1,52,548
footBoardL2,53,539
footBoardL3,86,539
photo number,009
 ,x,y
nose,68,60
neck,76,119
shoulderR,51,109
elbowR,5,80
handR,20,8
shoulderL,99,122
elbowL,55,138
handL,40,77
ass,82,312
legR,66,306
kneeR,31,429
feetR,80,532
legL,98,314
kneeL,64,449
feetL,132,555
eyeR,62,45
eyeL,79,43
earR,55,60
earL,94,60
footBoardR1,95,590
footBoardR2,108,592
footBoardR3,145,563
footBoardL1,52,549
footBoardL2,55,537
footBoardL3,91,536
photo number,010
 ,x,y
nose,68,68
neck,78,117
shoulderR,50,114
elbowR,5,72
handR,27,8
shoulderL,100,121
elbowL,57,135
handL,57,32
ass,80,307
legR,65,304
kneeR,36,430
feetR,79,537
legL,99,307
kneeL,69,445
feetL,133,557
eyeR,62,54
eyeL,77,57
earR,-1,-1
earL,99,61
footBoardR1,100,591
footBoardR2,112,592
footBoardR3,145,560
footBoardL1,57,555
footBoardL2,57,543
footBoardL3,90,542
photo number,011
 ,x,y
nose,54,70
neck,80,120
shoulderR,104,120
elbowR,-1,-1
handR,-1,-1
