photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
1,96,15,59,96,93,92,140,183,145,165,23,99,-1,-1,-1,-1,51,293,77,295,92,443,80,579,23,289,38,433,12,560,91,7,-1,-1,70,24,-1,-1,44,564,41,557,5,575,116,579,111,585,72,593
2,93,12,58,92,93,90,142,162,145,128,24,94,-1,-1,-1,-1,51,294,77,294,93,440,80,576,24,290,44,430,13,556,87,7,-1,-1,68,23,-1,-1,44,562,38,557,5,568,115,576,110,582,70,593
3,91,20,58,95,91,93,145,150,140,105,25,101,-1,-1,-1,-1,54,298,78,299,94,437,80,578,27,298,47,434,14,563,84,7,-1,-1,68,24,-1,-1,45,565,41,556,5,580,114,582,107,589,70,593
4,90,15,58,94,90,91,146,124,135,68,29,95,-1,-1,-1,-1,52,294,77,296,99,434,79,575,27,294,46,435,14,560,80,7,-1,-1,65,22,-1,-1,43,564,38,559,4,579,112,579,104,589,68,593
5,86,17,58,92,83,92,146,106,129,39,32,92,83,121,-1,-1,54,299,77,299,101,435,79,576,29,299,48,438,14,560,79,7,-1,-1,63,26,-1,-1,42,564,37,560,4,579,112,581,104,592,69,593
6,90,14,57,94,80,92,146,83,125,17,35,94,82,100,103,31,56,297,78,297,103,431,80,578,33,297,50,439,15,560,81,7,-1,-1,66,29,-1,-1,45,567,40,558,4,579,113,583,108,590,70,593
7,87,25,59,107,76,107,145,74,120,7,37,107,81,123,-1,-1,58,308,81,308,107,435,82,581,35,308,50,447,15,566,82,21,-1,-1,63,40,-1,-1,41,573,38,570,5,577,117,588,109,593,72,593
8,88,41,62,110,86,107,145,75,112,7,37,110,-1,-1,-1,-1,62,310,86,310,108,436,79,576,39,310,50,444,17,562,81,33,-1,-1,64,54,-1,-1,42,562,40,559,5,580,116,578,110,588,71,593
9,90,44,62,117,88,109,145,71,111,6,38,119,-1,-1,-1,-1,65,310,89,307,110,434,85,577,42,310,50,448,17,563,85,40,-1,-1,67,57,-1,-1,46,565,40,563,5,579,120,583,111,594,73,594
10,84,46,59,113,86,112,145,65,107,6,32,119,79,128,-1,-1,63,304,87,304,105,432,81,574,35,304,42,434,16,551,78,43,-1,-1,59,62,-1,-1,42,571,34,566,5,564,118,590,108,594,71,584
11,82,51,56,117,79,117,145,69,107,6,32,119,-1,-1,-1,-1,61,301,84,298,103,430,82,561,39,301,40,432,16,546,76,45,-1,-1,58,66,-1,-1,44,576,39,570,5,561,117,593,107,594,75,572
12,85,61,58,123,82,121,145,72,112,6,33,125,64,127,-1,-1,59,296,87,296,101,425,89,553,34,296,39,425,17,539,73,56,-1,-1,59,72,-1,-1,42,574,34,572,5,552,122,594,113,592,82,560
13,81,65,53,129,83,127,145,77,127,6,25,132,94,80,99,16,60,299,85,299,99,428,97,559,33,299,35,426,14,542,73,62,-1,-1,53,80,-1,-1,37,581,33,578,5,556,113,594,115,591,92,569
14,84,75,55,131,91,127,142,76,144,6,17,142,95,58,120,7,52,308,84,306,101,435,103,563,28,306,30,435,13,542,71,71,-1,-1,52,90,-1,-1,33,594,28,592,6,560,86,560,88,560,103,577
15,71,90,47,149,84,138,119,71,144,5,8,160,100,71,122,27,47,318,79,318,89,444,100,564,15,316,24,442,8,548,64,90,-1,-1,45,109,-1,-1,26,595,18,592,6,562,79,562,84,562,103,582
16,78,86,51,146,85,134,110,62,144,5,10,154,42,138,-1,-1,54,316,76,315,95,441,107,566,24,317,27,440,17,548,73,86,-1,-1,54,103,-1,-1,39,595,35,592,6,562,83,564,92,562,110,583
17,81,80,44,140,79,133,112,58,144,5,8,152,112,58,142,15,52,314,76,312,94,445,110,566,21,316,26,445,19,546,71,78,-1,-1,55,100,-1,-1,42,595,37,592,6,561,92,562,96,562,111,580
18,82,85,44,142,81,135,119,57,144,5,6,154,114,58,144,9,53,314,82,314,95,445,108,567,20,316,26,443,17,549,71,80,-1,-1,52,104,-1,-1,42,595,36,593,9,559,85,567,92,563,111,583
19,77,86,39,144,74,136,111,60,144,6,6,157,111,60,143,10,51,319,80,314,93,454,107,576,19,323,26,447,20,551,70,82,-1,-1,49,99,-1,-1,37,594,26,592,19,563,80,573,87,573,108,592
20,77,78,43,138,79,123,112,58,144,6,6,151,112,55,143,11,49,314,82,312,97,444,100,570,17,316,28,444,17,552,65,75,-1,-1,44,93,-1,-1,43,594,32,592,11,565,89,572,110,580,103,587
21,73,75,40,134,74,127,108,54,144,6,6,146,107,54,141,13,50,310,79,309,94,437,87,565,19,312,29,436,16,547,64,72,-1,-1,43,92,-1,-1,40,579,37,575,6,561,119,593,110,594,76,577
22,73,74,42,133,73,124,108,52,145,6,9,147,106,49,135,11,49,319,75,316,92,443,77,569,22,322,32,449,13,559,65,68,-1,-1,44,87,-1,-1,49,576,42,568,5,576,108,591,104,594,69,581
