user_id,type,photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
152,shooting,1,-1,-1,91,87,119,81,107,203,-1,-1,61,99,49,209,5,266,119,292,145,285,101,423,131,540,96,294,63,432,119,564,-1,-1,45,6,101,21,52,12,61,586,73,594,133,573,80,542,87,534,145,551
152,shooting,2,-1,-1,97,82,123,72,-1,-1,-1,-1,70,88,54,199,5,237,122,286,145,282,103,414,132,537,102,288,67,424,121,554,-1,-1,-1,-1,106,9,62,7,69,584,80,593,133,563,88,538,92,537,145,546
152,shooting,3,-1,-1,101,82,126,78,100,162,-1,-1,77,91,53,191,4,207,124,289,146,283,103,422,130,535,103,293,69,428,122,561,-1,-1,-1,-1,111,13,69,7,75,587,84,593,136,571,91,541,96,536,144,549
152,shooting,4,-1,-1,105,86,128,75,-1,-1,-1,-1,79,90,47,191,4,174,126,291,146,285,106,422,134,541,106,293,71,430,124,558,-1,-1,-1,-1,116,16,76,7,77,587,88,593,136,564,96,541,96,539,145,553
152,shooting,5,-1,-1,108,96,135,91,-1,-1,-1,-1,85,107,44,184,4,142,129,300,146,297,111,429,138,539,112,303,74,432,126,558,-1,-1,78,7,118,29,84,24,84,584,93,593,138,563,99,539,103,537,146,547
152,shooting,6,-1,-1,107,84,132,73,73,125,24,77,85,88,35,157,4,77,128,292,145,290,109,431,140,541,111,295,71,428,127,559,-1,-1,-1,-1,122,14,83,7,85,588,97,593,139,566,102,541,104,541,146,552
152,shooting,7,-1,-1,106,97,128,94,72,98,27,45,84,107,24,150,4,61,124,303,145,299,103,434,135,538,107,306,64,434,124,558,-1,-1,78,7,115,36,81,25,81,585,92,593,135,562,96,539,98,539,146,544
152,shooting,8,-1,-1,103,84,126,80,75,78,36,8,81,95,15,118,4,22,123,298,144,295,104,433,135,539,103,299,63,435,123,556,-1,-1,71,7,119,22,79,15,81,590,92,593,135,570,98,540,100,539,146,550
152,shooting,9,-1,-1,105,89,130,82,92,101,-1,-1,81,98,5,104,4,7,121,299,145,294,104,432,135,532,102,302,57,435,126,557,-1,-1,69,12,119,29,79,25,81,585,92,593,139,561,94,541,96,541,146,541
152,shooting,10,-1,-1,98,112,120,101,66,78,44,6,78,115,4,110,16,20,118,309,138,305,101,444,133,541,95,314,59,446,120,560,-1,-1,68,37,116,57,78,52,74,589,84,594,133,568,93,543,95,541,146,552
152,shooting,11,-1,-1,99,110,123,102,-1,-1,-1,-1,78,114,4,95,19,6,112,302,136,300,101,438,132,539,94,305,62,445,121,558,-1,-1,64,22,118,54,74,41,74,591,86,594,134,566,94,541,95,541,146,552
152,shooting,12,-1,-1,99,102,127,99,84,81,66,10,73,110,4,81,25,6,113,296,136,294,102,432,135,536,93,296,69,441,125,558,-1,-1,-1,-1,117,55,75,45,75,587,85,594,137,562,95,545,97,542,146,545
152,shooting,13,-1,-1,101,110,127,108,77,73,62,18,77,112,5,77,31,6,116,297,135,297,105,426,131,535,92,302,73,438,120,553,-1,-1,70,36,118,64,80,52,75,591,89,594,135,564,90,548,92,546,145,543
152,shooting,14,63,56,103,121,130,118,-1,-1,-1,-1,74,125,5,78,27,6,116,301,136,299,110,425,130,529,90,301,80,438,120,555,-1,-1,72,45,123,76,83,61,74,588,88,594,132,562,94,544,94,544,145,540
152,shooting,15,-1,-1,102,131,134,131,-1,-1,-1,-1,68,133,5,83,16,5,115,302,140,300,117,424,132,528,92,304,86,434,117,554,-1,-1,72,66,123,87,84,83,70,591,86,595,134,559,94,536,94,536,145,536
152,shooting,16,-1,-1,100,135,132,138,100,105,-1,-1,67,135,11,75,5,5,114,302,139,299,118,423,133,525,92,305,87,428,116,549,-1,-1,75,73,128,98,83,89,69,593,83,595,132,560,98,536,96,534,145,534
152,shooting,17,-1,-1,101,126,133,135,100,92,-1,-1,68,124,21,65,5,5,117,293,139,291,121,419,133,524,96,297,97,427,115,548,-1,-1,80,67,127,94,84,82,68,595,84,595,129,554,-1,-1,-1,-1,145,533
152,shooting,18,-1,-1,108,132,140,138,84,65,44,5,77,132,24,80,5,20,123,297,145,293,129,422,135,524,94,302,96,426,113,546,-1,-1,-1,-1,-1,-1,92,95,67,593,80,595,128,553,-1,-1,-1,-1,145,531
152,shooting,19,-1,-1,104,132,135,134,83,69,46,5,74,134,22,84,5,22,117,302,145,300,133,421,133,519,95,304,97,427,110,548,-1,-1,-1,-1,126,97,85,88,65,595,81,595,126,551,-1,-1,-1,-1,145,533
152,shooting,20,-1,-1,104,130,135,132,83,69,38,5,71,132,19,82,5,22,118,299,145,297,134,421,134,524,96,303,99,426,114,547,-1,-1,-1,-1,128,97,85,91,67,593,83,595,131,554,-1,-1,-1,-1,145,531
152,shooting,21,-1,-1,105,135,136,135,80,70,39,5,74,135,24,86,5,25,120,302,143,298,136,422,136,526,97,306,101,430,116,550,-1,-1,-1,-1,126,99,86,88,70,593,84,595,128,558,-1,-1,-1,-1,145,540
152,shooting,22,-1,-1,103,133,132,131,83,77,33,5,73,135,23,85,5,25,118,303,143,301,134,421,134,525,97,307,99,429,114,551,-1,-1,-1,-1,123,89,85,87,68,593,79,595,127,555,-1,-1,-1,-1,145,538
