user_id,type,photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
010,layup,1,16,25,58,88,20,88,40,165,8,222,92,88,126,184,60,220,87,263,62,263,57,418,129,441,111,263,75,412,111,556,9,10,24,10,-1,-1,58,10,74,585,87,590,122,564,130,502,126,495,142,426
010,layup,2,15,28,58,100,24,96,42,177,8,215,90,102,120,199,50,217,86,283,62,279,42,419,120,460,106,287,90,437,129,556,9,10,27,10,-1,-1,62,20,92,590,108,590,142,566,140,478,-1,-1,134,447
010,layup,3,9,20,46,98,16,88,36,180,13,199,74,104,101,199,33,213,74,287,49,285,20,410,87,489,95,291,91,440,130,543,7,10,23,14,-1,-1,50,20,102,590,118,590,143,551,62,555,59,543,100,491
010,layup,4,8,23,39,97,13,91,36,183,13,194,63,109,82,204,19,215,66,286,43,286,7,404,59,512,86,288,94,432,131,541,7,10,20,11,-1,-1,47,27,112,590,129,589,143,543,32,571,28,562,72,512
010,layup,5,18,24,40,97,19,93,-1,-1,-1,-1,62,110,75,204,19,214,63,292,42,290,6,401,39,539,83,293,99,433,137,537,17,9,30,11,-1,-1,52,30,120,591,133,589,144,535,7,591,6,587,52,548
010,layup,6,38,20,54,97,38,94,54,191,38,231,69,101,75,202,33,202,72,290,54,288,21,404,35,555,87,294,101,422,138,519,36,9,47,13,-1,-1,65,29,128,580,138,577,145,512,5,591,9,578,45,566
010,layup,7,48,21,63,101,51,93,57,207,34,214,75,107,78,207,42,207,75,297,61,297,32,415,30,572,87,297,101,433,139,502,48,9,58,9,-1,-1,74,34,135,570,141,563,146,497,4,591,5,586,37,588
010,layup,8,59,17,69,99,60,96,62,203,-1,-1,80,104,81,200,50,200,80,297,67,299,42,423,31,570,91,297,102,433,140,473,59,9,67,10,-1,-1,81,33,140,543,146,536,146,466,4,574,4,572,33,591
010,layup,9,63,14,74,101,61,101,59,217,41,215,84,101,82,200,53,200,81,303,67,304,45,438,31,573,93,301,96,438,139,455,64,9,71,10,-1,-1,84,32,140,521,146,513,146,439,4,569,4,564,33,591
010,layup,10,68,17,77,106,63,109,64,195,47,213,90,104,88,195,55,197,84,293,70,296,47,417,33,570,97,291,92,435,139,438,68,8,77,10,-1,-1,90,40,140,504,146,494,144,428,4,567,5,564,36,592
010,layup,11,70,13,79,103,62,105,65,179,44,190,96,103,96,198,55,191,87,283,70,283,45,413,34,558,103,282,87,426,138,436,70,8,79,11,-1,-1,96,37,138,508,146,500,146,428,4,592,4,589,39,574
010,layup,12,70,15,81,112,57,113,63,196,39,197,103,112,101,212,49,204,91,293,70,293,38,401,38,559,107,293,70,422,134,482,70,8,82,12,-1,-1,101,41,122,549,133,542,145,472,5,592,5,588,48,574
010,layup,13,82,8,90,114,60,115,59,194,31,201,121,114,117,216,46,211,103,291,82,291,31,408,53,557,124,291,63,408,128,526,-1,-1,97,8,-1,-1,117,42,95,587,110,583,143,535,7,592,7,585,67,570
010,layup,14,90,11,99,123,59,126,39,198,15,203,137,124,127,219,42,218,116,285,88,284,20,400,60,542,142,287,54,398,90,555,90,8,108,11,-1,-1,135,47,33,590,52,592,108,571,13,574,8,569,72,552
010,layup,15,102,12,113,118,81,118,55,193,36,183,143,120,128,210,52,199,118,284,98,284,41,396,100,527,143,286,65,392,72,550,106,8,117,12,-1,-1,142,47,15,589,26,592,87,563,7,592,10,591,113,535
010,layup,16,106,10,110,110,81,110,49,189,6,156,144,111,121,189,53,156,117,276,96,278,53,398,110,504,135,276,63,396,65,546,-1,-1,121,8,-1,-1,144,40,19,591,28,592,81,562,86,526,90,519,126,513
010,layup,17,109,13,116,111,90,110,33,173,6,117,142,111,106,170,56,119,108,287,93,287,75,407,120,505,121,287,63,418,85,557,112,7,126,12,-1,-1,144,41,36,590,50,593,99,570,98,524,102,520,133,519
010,layup,18,107,13,110,101,85,99,17,138,6,66,134,101,90,135,50,75,101,271,79,272,74,406,121,495,118,271,61,412,89,558,115,7,121,13,-1,-1,144,37,38,588,53,593,103,567,104,532,107,528,136,496
010,layup,19,107,10,104,91,74,91,6,112,15,36,133,91,77,94,48,37,89,269,73,265,80,389,117,488,106,269,71,403,89,550,-1,-1,122,7,-1,-1,144,37,41,592,55,593,104,558,99,521,-1,-1,129,495
010,layup,20,111,17,101,91,68,91,6,91,27,15,130,92,71,67,46,7,83,263,59,261,74,397,116,478,101,263,86,397,93,541,116,7,127,17,-1,-1,144,40,52,591,64,593,105,555,110,520,104,512,129,477
010,layup,21,113,42,96,110,65,110,6,91,29,23,123,112,71,58,49,6,74,276,55,275,60,395,117,480,97,276,96,397,102,533,117,39,127,42,-1,-1,144,72,63,594,77,592,115,537,90,512,-1,-1,134,480
010,layup,22,115,62,93,121,63,118,6,82,39,22,125,126,73,64,58,6,73,284,53,284,58,408,125,472,94,286,101,413,113,523,118,57,127,62,-1,-1,144,93,89,594,101,592,125,530,120,505,118,502,142,467
010,layup,23,108,75,87,138,57,125,6,78,32,6,116,141,65,81,57,18,63,304,38,304,52,425,128,491,83,304,98,425,124,539,111,70,120,78,-1,-1,136,106,100,594,116,593,129,542,116,522,111,514,144,487
010,layup,24,99,100,80,157,46,146,6,82,12,6,112,164,46,116,46,58,46,314,21,310,40,436,116,500,74,316,95,434,130,542,-1,-1,115,100,-1,-1,130,130,112,594,129,590,144,544,99,516,98,516,141,500
010,layup,25,84,29,71,102,47,93,23,67,29,11,98,109,27,69,26,7,29,282,6,279,26,437,102,525,56,282,83,410,130,533,-1,-1,100,31,-1,-1,115,64,117,593,132,588,144,532,100,578,88,574,114,522
010,layup,26,84,108,72,169,52,154,32,85,12,6,91,183,24,167,27,112,30,331,5,331,29,464,87,542,56,330,84,445,137,527,95,105,98,110,-1,-1,104,143,129,579,140,575,145,523,98,594,86,589,99,535
010,layup,27,74,93,64,156,42,132,26,61,19,5,86,174,26,174,17,121,28,318,5,318,28,462,74,542,50,318,80,438,133,495,-1,-1,86,96,-1,-1,97,128,135,547,145,542,144,490,80,594,70,591,86,537
010,layup,28,69,93,58,156,37,135,19,64,21,5,80,174,28,190,8,144,25,313,4,311,21,444,59,538,46,313,75,427,128,459,-1,-1,76,95,-1,-1,85,125,137,507,146,500,135,451,59,595,51,588,69,536
