photo number,001
 ,x,y
nose,-1,-1
neck,99,118
shoulderR,130,115
elbowR,-1,-1
handR,-1,-1
shoulderL,70,128
elbowL,5,83
handL,26,6
ass,113,304
legR,134,299
kneeR,107,435
feetR,132,539
legL,86,308
kneeL,70,443
feetL,117,559
eyeR,-1,-1
eyeL,-1,-1
earR,115,67
earL,72,60
footBoardR1,66,588
footBoardR2,80,594
footBoardR3,132,567
footBoardL1,68,586
footBoardL2,-1,-1
footBoardL3,145,549
photo number,002
 ,x,y
nose,-1,-1
neck,105,126
shoulderR,138,123
elbowR,-1,-1
handR,-1,-1
shoulderL,70,128
elbowL,5,88
handL,23,6
ass,113,301
legR,138,299
kneeR,111,431
feetR,134,540
legL,88,303
kneeL,76,440
feetL,122,559
eyeR,-1,-1
eyeL,73,60
earR,123,77
earL,84,75
footBoardR1,70,590
footBoardR2,84,594
footBoardR3,136,564
footBoardL1,88,552
footBoardL2,88,552
footBoardL3,145,545
photo number,003
 ,x,y
nose,-1,-1
neck,105,128
shoulderR,139,126
elbowR,79,84
handR,60,18
shoulderL,66,136
elbowL,6,84
handL,9,5
ass,115,302
legR,144,297
kneeR,125,424
feetR,132,532
legL,90,305
kneeL,79,437
feetL,115,555
eyeR,-1,-1
eyeL,-1,-1
earR,127,89
earL,86,82
footBoardR1,69,591
footBoardR2,81,595
footBoardR3,129,559
footBoardL1,95,539
footBoardL2,93,539
footBoardL3,144,541
photo number,004
 ,x,y
nose,-1,-1
neck,106,130
shoulderR,142,130
elbowR,87,77
handR,53,5
shoulderL,70,137
elbowL,13,75
handL,6,5
ass,118,295
legR,144,295
kneeR,125,422
feetR,137,530
legL,87,297
kneeL,85,430
feetL,113,551
eyeR,-1,-1
eyeL,-1,-1
earR,135,92
earL,85,85
footBoardR1,65,590
footBoardR2,80,595
footBoardR3,130,562
footBoardL1,87,532
footBoardL2,87,530
footBoardL3,144,536
photo number,005
 ,x,y
nose,-1,-1
neck,103,137
shoulderR,142,139
elbowR,84,70
handR,44,5
shoulderL,68,137
elbowL,18,85
handL,6,20
ass,118,303
legR,144,301
kneeR,125,420
feetR,132,523
legL,86,305
kneeL,86,435
feetL,106,552
eyeR,-1,-1
eyeL,-1,-1
earR,-1,-1
earL,84,93
footBoardR1,64,593
footBoardR2,76,595
footBoardR3,125,558
footBoardL1,89,534
footBoardL2,91,534
footBoardL3,144,536
photo number,006
 ,x,y
nose,-1,-1
neck,108,137
shoulderR,144,137
elbowR,86,69
handR,44,5
shoulderL,74,141
elbowL,16,83
handL,6,21
ass,121,301
legR,144,299
kneeR,125,421
feetR,130,523
legL,89,301
kneeL,86,427
feetL,106,548
eyeR,-1,-1
eyeL,-1,-1
earR,-1,-1
earL,89,94
footBoardR1,60,593
footBoardR2,74,595
footBoardR3,125,554
footBoardL1,-1,-1
footBoardL2,-1,-1
footBoardL3,144,533
photo number,007
 ,x,y
nose,-1,-1
neck,106,136
shoulderR,141,136
elbowR,81,58
handR,42,5
shoulderL,79,138
elbowL,21,75
handL,6,22
ass,119,302
legR,144,300
kneeR,132,418
feetR,127,523
legL,86,302
kneeL,84,431
feetL,103,550
eyeR,-1,-1
eyeL,-1,-1
earR,127,104
earL,86,91
footBoardR1,61,595
footBoardR2,79,595
footBoardR3,120,552
footBoardL1,-1,-1
footBoardL2,-1,-1
footBoardL3,141,534
photo number,008
 ,x,y
nose,-1,-1
neck,112,135
shoulderR,143,135
elbowR,82,69
handR,41,5
shoulderL,82,137
elbowL,21,83
handL,6,20
ass,119,301
legR,144,301
kneeR,129,424
feetR,129,529
legL,87,303
kneeL,84,434
feetL,107,550
eyeR,-1,-1
eyeL,-1,-1
earR,-1,-1
earL,89,87
footBoardR1,61,595
footBoardR2,77,595
footBoardR3,124,559
footBoardL1,84,533
footBoardL2,84,531
footBoardL3,144,537
photo number,009
 ,x,y
nose,-1,-1
neck,110,135
shoulderR,143,133
elbowR,87,73
handR,38,5
shoulderL,82,137
elbowL,25,79
handL,6,16
ass,121,304
legR,143,300
kneeR,129,424
feetR,138,529
legL,92,308
kneeL,90,439
feetL,114,554
eyeR,-1,-1
eyeL,-1,-1
earR,-1,-1
earL,95,89
footBoardR1,68,592
footBoardR2,84,595
footBoardR3,129,561
footBoardL1,95,536
footBoardL2,92,536
footBoardL3,144,538
photo number,010
 ,x,y
nose,-1,-1
neck,112,128
shoulderR,135,124
elbowR,84,79
handR,38,5
shoulderL,84,136
elbowL,31,73
handL,5,5
ass,114,308
legR,138,306
kneeR,131,426
feetR,133,533
legL,94,308
kneeL,97,441
feetL,114,559
eyeR,-1,-1
eyeL,82,64
earR,131,88
earL,92,75
footBoardR1,66,592
footBoardR2,82,595
footBoardR3,129,563
footBoardL1,99,541
footBoardL2,-1,-1
footBoardL3,145,544
