user_id,type,photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
016,dribble,1,92,30,95,76,66,64,66,115,39,135,126,82,146,171,122,208,90,269,69,265,47,402,19,555,113,274,126,391,138,468,85,13,98,18,75,8,110,12,134,518,143,511,138,475,12,592,4,587,19,569
016,dribble,2,86,33,92,74,62,66,52,124,31,135,124,87,142,171,120,209,87,272,67,269,39,404,19,552,110,277,121,397,137,466,81,16,93,16,68,8,105,15,137,516,146,506,137,470,11,592,4,580,20,564
016,dribble,3,86,31,91,77,59,71,41,134,-1,-1,125,82,142,168,120,204,88,272,68,265,41,407,21,555,111,275,119,405,134,466,78,13,95,20,68,8,105,12,138,518,146,508,134,466,12,592,4,582,23,572
016,dribble,4,87,31,93,81,57,74,36,157,4,157,127,83,146,170,125,208,92,276,68,269,46,413,26,555,114,278,123,417,133,473,80,13,96,17,68,8,107,13,140,517,146,511,132,471,19,592,10,587,29,572
016,dribble,5,85,34,86,78,48,78,26,147,5,143,125,78,145,161,125,204,90,280,65,276,43,416,18,556,115,280,124,432,123,473,76,18,93,18,65,8,104,15,135,527,143,517,115,468,11,592,6,580,21,566
016,dribble,6,84,30,85,81,45,81,29,180,11,153,126,76,145,160,131,203,94,272,66,275,43,409,22,555,117,272,125,409,115,493,75,13,94,13,63,8,105,8,131,549,135,537,107,493,11,592,5,587,24,572
016,dribble,7,83,31,83,73,45,80,19,144,13,154,125,68,145,159,134,201,92,272,66,275,41,414,19,554,115,270,127,414,110,512,75,13,92,13,62,8,103,8,124,569,133,559,101,512,10,592,5,587,22,570
016,dribble,8,87,36,88,76,50,79,18,156,20,174,127,71,145,163,137,201,90,275,66,276,39,414,19,552,117,273,130,398,107,524,79,18,96,18,66,8,107,10,125,580,129,574,97,538,9,592,5,580,23,564
016,dribble,9,88,30,88,75,52,83,28,182,40,199,126,68,146,157,139,196,90,270,66,272,38,414,21,545,116,267,130,396,107,545,79,12,96,12,68,8,107,10,126,592,129,582,97,562,9,585,4,580,27,562
016,dribble,10,91,36,90,82,57,90,37,197,60,246,128,69,142,159,146,211,90,267,66,267,39,408,19,543,114,266,130,398,109,557,86,20,100,20,69,8,111,10,130,592,131,585,100,574,10,579,4,570,23,554
