photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
1,-1,-1,93,84,112,75,87,165,-1,-1,73,91,55,198,4,243,124,278,146,269,100,418,123,534,109,285,73,428,121,562,-1,-1,51,7,99,18,62,16,73,587,86,593,133,568,87,536,93,534,137,549
2,-1,-1,102,91,122,84,65,178,16,186,80,96,52,203,4,215,128,285,144,281,105,419,133,537,113,289,74,433,127,560,-1,-1,63,7,107,24,72,22,81,588,91,593,138,571,96,537,98,535,146,550
3,-1,-1,104,83,124,73,96,153,-1,-1,84,90,53,189,4,171,130,277,146,274,106,417,136,533,114,281,76,428,126,558,-1,-1,-1,-1,114,12,77,7,84,586,92,593,138,565,101,538,104,533,146,542
4,-1,-1,101,85,123,73,81,138,25,121,81,96,42,178,4,132,129,285,146,278,102,421,136,537,113,292,71,432,124,561,-1,-1,-1,-1,111,15,78,7,83,588,93,593,138,570,100,539,101,539,145,548
5,-1,-1,104,96,127,90,-1,-1,-1,-1,83,109,36,177,4,101,130,297,146,290,104,429,136,535,114,301,73,440,128,561,-1,-1,74,7,114,34,82,24,89,587,98,593,139,568,102,541,102,541,146,546
6,-1,-1,103,100,124,91,73,109,25,46,83,109,23,156,4,60,126,300,144,296,101,436,136,539,109,307,67,440,125,558,-1,-1,75,7,115,35,77,29,86,590,96,593,137,571,98,542,101,542,146,546
7,-1,-1,101,91,123,80,69,76,32,11,81,97,13,130,4,25,123,297,143,287,101,427,136,533,109,298,60,431,125,553,-1,-1,67,7,113,25,77,21,85,586,96,593,136,559,98,540,100,537,146,540
8,-1,-1,100,90,121,80,77,90,67,57,77,97,4,104,9,7,117,297,137,293,96,430,134,537,102,297,57,438,123,556,-1,-1,66,10,111,27,71,23,79,588,90,593,136,563,92,540,94,540,146,544
9,-1,-1,98,102,122,98,66,80,44,7,75,114,4,101,17,11,117,307,135,301,98,439,134,536,100,311,56,441,122,555,-1,-1,65,24,110,46,75,39,79,587,91,593,134,565,98,545,98,545,146,547
10,-1,-1,100,109,127,105,-1,-1,-1,-1,72,114,5,92,26,6,116,301,137,300,100,429,135,527,98,306,61,442,126,554,-1,-1,65,23,113,54,74,43,79,585,89,594,139,563,94,541,98,536,145,532
11,-1,-1,96,108,122,98,-1,-1,-1,-1,71,113,4,83,28,6,111,300,131,299,101,437,134,537,90,303,65,443,124,560,-1,-1,-1,-1,111,50,69,39,76,591,89,594,137,567,96,542,97,542,146,546
12,-1,-1,98,107,128,105,-1,-1,-1,-1,69,110,5,78,33,6,112,302,133,300,104,432,131,538,90,305,69,445,127,557,-1,-1,-1,-1,116,54,69,40,76,591,90,594,141,562,95,541,98,541,145,541
13,-1,-1,100,116,128,111,-1,-1,-1,-1,70,118,5,81,28,6,113,299,134,296,107,427,132,530,90,301,72,441,126,557,-1,-1,-1,-1,113,61,72,49,77,592,88,594,139,559,98,546,98,541,145,537
14,-1,-1,102,124,133,124,-1,-1,-1,-1,70,126,5,84,23,6,114,300,135,298,116,424,133,526,88,302,79,435,124,554,-1,-1,-1,-1,120,80,79,71,74,592,89,594,135,559,96,542,98,540,145,535
15,-1,-1,100,131,132,133,-1,-1,-1,-1,68,134,5,78,5,5,113,304,134,303,118,427,132,527,86,306,84,431,119,555,-1,-1,70,68,120,90,82,83,74,592,88,595,134,559,92,540,90,540,145,535
16,-1,-1,100,131,131,139,82,76,53,5,69,131,19,78,5,11,113,298,133,296,121,424,133,527,86,301,86,431,117,550,-1,-1,-1,-1,119,97,82,93,73,594,86,595,131,560,96,536,-1,-1,145,531
17,68,88,98,137,130,139,78,74,44,5,63,137,12,86,5,23,112,306,136,302,125,427,132,526,87,308,91,433,115,555,-1,-1,76,84,-1,-1,80,101,70,595,85,595,130,559,91,541,-1,-1,145,536
18,-1,-1,99,133,129,133,81,62,49,5,71,135,19,81,5,21,113,304,135,297,129,418,131,524,87,306,95,431,113,550,-1,-1,-1,-1,125,96,81,90,71,595,85,595,129,555,-1,-1,-1,-1,145,530
19,-1,-1,101,132,132,132,85,73,45,5,74,132,18,81,6,18,116,298,139,293,132,416,135,519,86,300,97,426,116,549,-1,-1,-1,-1,124,92,83,85,69,593,86,595,130,551,-1,-1,-1,-1,144,531
20,-1,-1,101,132,133,132,79,70,35,5,68,132,15,82,6,23,116,302,138,296,132,420,134,527,86,306,97,434,116,556,-1,-1,-1,-1,121,98,79,89,71,595,86,595,133,561,93,541,-1,-1,144,533
21,-1,-1,93,131,124,129,73,77,27,5,66,131,10,81,6,22,110,305,136,301,127,420,131,528,84,307,92,435,110,550,-1,-1,-1,-1,121,93,73,85,66,594,82,595,127,561,92,542,-1,-1,144,535
22,-1,-1,95,129,126,127,74,80,26,5,69,130,9,77,6,18,110,306,138,300,129,427,138,529,88,311,93,440,119,558,-1,-1,67,67,121,86,74,82,69,593,85,595,129,562,93,541,93,541,144,539
