user_id,type,photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
059,shooting,1,-1,-1,69,114,105,123,144,70,112,7,25,111,69,54,79,19,69,289,94,289,119,426,87,557,40,289,54,414,19,536,-1,-1,-1,-1,102,54,50,56,43,564,38,560,6,547,125,593,115,593,70,567
059,shooting,2,-1,-1,74,113,117,114,143,61,121,10,32,110,50,59,74,7,74,282,105,282,117,410,103,546,43,282,46,406,22,533,-1,-1,-1,-1,107,55,54,61,14,544,7,544,17,548,132,593,120,590,91,556
059,shooting,3,-1,-1,76,122,118,121,143,64,111,9,39,125,39,74,58,7,74,281,105,281,111,407,111,545,43,279,39,398,22,521,-1,-1,-1,-1,105,62,51,72,8,535,7,535,21,535,131,593,128,592,111,560
059,shooting,4,-1,-1,77,127,121,130,142,66,116,6,21,127,30,84,43,22,67,283,99,283,116,410,120,547,37,281,29,402,16,529,-1,-1,-1,-1,107,71,46,82,38,565,30,564,8,544,139,594,-1,-1,115,564
059,shooting,5,-1,-1,73,134,123,132,131,73,115,6,27,137,27,95,35,31,69,287,107,287,112,412,115,544,35,287,27,405,16,531,-1,-1,-1,-1,107,85,47,94,35,565,24,564,8,546,142,594,142,589,107,559
059,shooting,6,-1,-1,73,148,114,144,117,76,114,6,31,149,21,93,28,36,65,296,96,299,112,420,112,549,31,295,15,417,10,532,-1,-1,-1,-1,96,99,36,102,23,578,10,574,8,548,142,594,135,590,96,562
059,shooting,7,-1,-1,71,145,111,143,111,72,111,6,30,149,30,90,27,46,63,302,93,303,109,425,106,550,30,299,19,425,9,534,-1,-1,-1,-1,93,105,44,108,27,578,13,577,8,550,142,594,131,590,88,563
059,shooting,8,-1,-1,70,141,109,141,112,71,107,6,29,144,29,94,34,58,64,297,96,298,109,425,107,553,29,295,26,421,12,532,-1,-1,-1,-1,96,97,44,106,31,573,23,572,8,546,142,594,130,590,90,560
059,shooting,9,-1,-1,73,139,116,139,117,70,112,6,28,137,34,74,36,31,70,296,108,296,116,427,112,549,33,294,28,419,12,532,-1,-1,-1,-1,105,103,47,103,47,577,39,576,8,547,142,594,134,589,100,561
059,shooting,10,-1,-1,74,139,117,142,121,73,111,6,32,139,36,78,39,37,70,296,106,296,114,417,111,545,36,295,29,415,21,531,-1,-1,-1,-1,109,102,47,104,55,575,47,575,8,545,142,594,142,589,106,557
059,shooting,11,-1,-1,80,147,123,149,127,74,120,6,33,149,45,79,37,29,75,313,112,314,120,446,122,574,33,310,30,435,20,562,-1,-1,-1,-1,115,106,52,112,48,594,28,591,8,579,118,574,142,576,122,591
059,shooting,12,-1,-1,76,142,118,146,122,77,110,6,32,142,39,67,34,31,68,305,104,307,111,425,108,558,32,304,29,416,14,541,-1,-1,-1,-1,108,108,49,108,46,584,37,584,8,559,142,594,133,592,91,569
059,shooting,13,-1,-1,80,149,123,153,126,82,111,6,32,147,45,80,41,33,70,316,106,316,120,437,94,568,35,313,32,430,15,561,-1,-1,-1,-1,108,113,52,113,56,580,48,577,8,580,142,591,127,594,80,582
