photo number,001
 ,x,y
nose,70,26
neck,81,90
shoulderR,40,92
elbowR,38,169
handR,5,201
shoulderL,119,90
elbowL,145,189
handL,94,248
ass,95,268
legR,72,266
kneeR,71,403
feetR,81,534
legL,123,272
kneeL,122,403
feetL,115,529
eyeR,60,13
eyeL,75,9
earR,49,15
earL,93,13
footBoardR1,105,574
footBoardR2,119,570
footBoardR3,113,536
footBoardL1,71,591
footBoardL2,63,581
footBoardL3,90,540
photo number,002
 ,x,y
nose,64,22
neck,76,90
shoulderR,38,90
elbowR,32,161
handR,5,181
shoulderL,118,86
elbowL,145,183
handL,96,243
ass,94,263
legR,67,258
kneeR,65,395
feetR,76,545
legL,120,267
kneeL,120,395
feetL,117,514
eyeR,56,11
eyeL,74,9
earR,42,15
earL,89,11
footBoardR1,107,556
footBoardR2,120,552
footBoardR3,117,523
footBoardL1,64,591
footBoardL2,58,584
footBoardL3,85,552
photo number,003
 ,x,y
nose,67,23
neck,80,86
shoulderR,39,88
elbowR,31,165
handR,5,170
shoulderL,116,84
elbowL,145,181
handL,99,240
ass,93,258
legR,69,258
kneeR,64,392
feetR,72,550
legL,119,261
kneeL,118,389
feetL,116,501
eyeR,59,9
eyeL,72,9
earR,47,9
earL,92,9
footBoardR1,106,541
footBoardR2,120,539
footBoardR3,119,505
footBoardL1,64,591
footBoardL2,59,580
footBoardL3,82,561
photo number,004
 ,x,y
nose,68,28
neck,80,88
shoulderR,39,88
elbowR,29,170
handR,5,173
shoulderL,116,85
elbowL,145,177
handL,101,243
ass,92,262
legR,69,262
kneeR,65,388
feetR,73,553
legL,119,264
kneeL,121,387
feetL,123,484
eyeR,59,14
eyeL,73,9
earR,48,21
earL,90,9
footBoardR1,110,532
footBoardR2,123,531
footBoardR3,121,491
footBoardL1,63,591
footBoardL2,59,586
footBoardL3,81,569
photo number,005
 ,x,y
nose,68,28
neck,80,86
shoulderR,43,86
elbowR,31,181
handR,5,186
shoulderL,117,86
elbowL,145,179
handL,109,253
ass,92,272
legR,70,270
kneeR,68,409
feetR,80,551
legL,118,272
kneeL,118,393
feetL,121,472
eyeR,60,11
eyeL,78,11
earR,48,11
earL,91,9
footBoardR1,111,526
footBoardR2,122,525
footBoardR3,122,477
footBoardL1,68,591
footBoardL2,62,584
footBoardL3,89,565
photo number,006
 ,x,y
nose,67,27
neck,78,88
shoulderR,38,91
elbowR,27,198
handR,5,188
shoulderL,115,88
elbowL,145,180
handL,112,259
ass,91,277
legR,67,273
kneeR,61,418
feetR,80,554
legL,114,277
kneeL,111,402
feetL,123,471
eyeR,58,11
eyeL,74,11
earR,47,11
earL,90,9
footBoardR1,118,518
footBoardR2,126,512
footBoardR3,125,470
footBoardL1,67,591
footBoardL2,59,588
footBoardL3,89,568
photo number,007
 ,x,y
nose,52,30
neck,61,91
shoulderR,15,100
elbowR,6,195
handR,15,260
shoulderL,107,88
elbowL,144,177
handL,113,267
ass,73,276
legR,46,278
kneeR,42,417
feetR,63,553
legL,98,276
kneeL,95,417
feetL,117,462
eyeR,40,14
eyeL,61,13
earR,27,14
earL,76,9
footBoardR1,113,512
footBoardR2,123,501
footBoardR3,121,450
footBoardL1,48,591
footBoardL2,42,586
footBoardL3,75,562
photo number,008
 ,x,y
nose,61,27
neck,67,95
shoulderR,25,101
elbowR,19,207
handR,5,214
shoulderL,110,85
elbowL,145,169
handL,119,261
ass,75,285
legR,53,285
kneeR,48,431
feetR,72,550
legL,97,285
kneeL,91,434
feetL,114,450
eyeR,53,9
eyeL,69,9
earR,37,9
earL,83,9
footBoardR1,111,521
footBoardR2,119,508
footBoardR3,117,434
footBoardL1,55,591
footBoardL2,51,580
footBoardL3,79,562
photo number,009
 ,x,y
nose,59,38
neck,61,100
shoulderR,17,102
elbowR,7,209
handR,5,252
shoulderL,106,86
elbowL,145,157
handL,123,250
ass,69,288
legR,43,288
kneeR,38,434
feetR,64,554
legL,92,288
kneeL,80,436
feetL,103,475
eyeR,47,23
eyeL,65,21
earR,31,11
earL,79,9
footBoardR1,101,546
footBoardR2,110,538
footBoardR3,112,468
footBoardL1,46,591
footBoardL2,41,584
footBoardL3,72,564
photo number,010
 ,x,y
nose,60,32
neck,64,87
shoulderR,23,101
elbowR,10,207
handR,5,297
shoulderL,107,82
elbowL,145,144
handL,125,230
ass,68,283
legR,41,283
kneeR,38,436
feetR,62,554
legL,92,283
kneeL,75,420
feetL,96,507
eyeR,49,16
eyeL,70,16
earR,37,9
earL,80,12
footBoardR1,89,573
footBoardR2,100,566
footBoardR3,103,507
footBoardL1,45,591
footBoardL2,40,580
footBoardL3,71,559
photo number,011
 ,x,y
nose,61,37
neck,65,84
shoulderR,24,99
elbowR,12,213
handR,5,329
shoulderL,108,76
elbowL,145,132
handL,131,216
ass,67,273
