photo number,001
 ,x,y
nose,105,23
neck,64,97
shoulderR,49,97
elbowR,69,204
handR,143,221
shoulderL,88,97
elbowL,90,206
handL,132,223
ass,62,297
legR,41,299
kneeR,83,427
feetR,22,555
legL,79,297
kneeL,116,427
feetL,79,530
eyeR,100,10
eyeL,-1,-1
earR,74,23
earL,-1,-1
footBoardR1,105,555
footBoardR2,105,542
footBoardR3,64,540
footBoardL1,55,584
footBoardL2,43,590
footBoardL3,7,561
photo number,002
 ,x,y
nose,98,16
neck,64,97
shoulderR,42,95
elbowR,75,192
handR,144,184
shoulderL,85,99
elbowL,94,210
handL,138,200
ass,59,295
legR,39,299
kneeR,79,430
feetR,19,556
legL,75,291
kneeL,108,430
feetL,75,537
eyeR,89,10
eyeL,-1,-1
earR,68,16
earL,-1,-1
footBoardR1,101,556
footBoardR2,99,547
footBoardR3,64,541
footBoardL1,51,588
footBoardL2,39,590
footBoardL3,6,562
photo number,003
 ,x,y
nose,96,23
neck,61,95
shoulderR,39,95
elbowR,88,173
handR,144,144
shoulderL,84,97
elbowL,99,208
handL,144,168
ass,58,296
legR,39,304
kneeR,75,438
feetR,19,559
legL,75,292
kneeL,110,438
feetL,74,540
eyeR,88,10
eyeL,-1,-1
earR,64,23
earL,-1,-1
footBoardR1,99,559
footBoardR2,98,547
footBoardR3,61,545
footBoardL1,50,588
footBoardL2,39,590
footBoardL3,6,565
photo number,004
 ,x,y
nose,96,27
neck,61,98
shoulderR,37,91
elbowR,92,147
handR,144,93
shoulderL,84,106
elbowL,115,191
handL,144,149
ass,61,305
legR,39,307
kneeR,81,436
feetR,18,558
legL,77,303
kneeL,110,444
feetL,72,540
eyeR,86,10
eyeL,-1,-1
earR,62,23
earL,-1,-1
footBoardR1,98,563
footBoardR2,97,550
footBoardR3,62,544
footBoardL1,48,590
footBoardL2,37,590
footBoardL3,6,565
photo number,005
 ,x,y
nose,91,27
neck,57,93
shoulderR,34,91
elbowR,96,112
handR,135,50
shoulderL,81,97
elbowL,121,182
handL,144,112
ass,57,300
legR,35,302
kneeR,83,432
feetR,20,550
legL,74,294
kneeL,110,443
feetL,72,534
eyeR,84,10
eyeL,-1,-1
earR,61,21
earL,-1,-1
footBoardR1,97,561
footBoardR2,96,552
footBoardR3,61,546
footBoardL1,48,590
footBoardL2,35,590
footBoardL3,6,554
photo number,006
 ,x,y
nose,91,27
neck,59,90
shoulderR,37,88
elbowR,102,84
handR,131,12
shoulderL,82,96
elbowL,131,167
handL,144,82
ass,59,298
legR,38,298
kneeR,83,431
feetR,19,553
legL,77,296
kneeL,108,443
feetL,73,535
eyeR,83,10
eyeL,-1,-1
earR,59,22
earL,-1,-1
footBoardR1,97,555
footBoardR2,96,545
footBoardR3,61,543
footBoardL1,50,590
footBoardL2,39,590
footBoardL3,6,561
photo number,007
 ,x,y
nose,89,37
neck,58,99
shoulderR,34,99
elbowR,98,90
handR,127,10
shoulderL,82,103
elbowL,141,152
handL,144,43
ass,58,306
legR,43,310
kneeR,81,440
feetR,18,555
legL,78,306
kneeL,107,442
feetL,69,538
eyeR,82,25
eyeL,-1,-1
earR,58,39
earL,-1,-1
footBoardR1,95,553
footBoardR2,93,544
footBoardR3,58,542
footBoardL1,49,586
footBoardL2,37,590
footBoardL3,6,559
photo number,008
 ,x,y
nose,89,43
neck,58,110
shoulderR,39,108
elbowR,103,84
handR,121,9
shoulderL,80,111
elbowL,141,139
handL,144,56
ass,62,308
legR,46,310
kneeR,72,440
feetR,20,557
legL,83,307
kneeL,108,444
feetL,72,539
eyeR,83,39
eyeL,-1,-1
earR,58,50
earL,-1,-1
footBoardR1,98,559
footBoardR2,98,552
footBoardR3,61,546
footBoardL1,50,591
footBoardL2,38,591
footBoardL3,6,563
photo number,009
 ,x,y
nose,84,60
neck,55,114
shoulderR,44,114
elbowR,97,85
handR,117,9
shoulderL,69,114
elbowL,120,137
handL,144,67
ass,67,311
legR,47,311
kneeR,69,440
feetR,20,554
legL,82,311
kneeL,105,444
feetL,71,540
eyeR,79,51
eyeL,-1,-1
earR,57,60
earL,-1,-1
footBoardR1,93,563
footBoardR2,93,554
footBoardR3,61,552
footBoardL1,45,591
footBoardL2,32,591
footBoardL3,6,564
photo number,010
 ,x,y
nose,89,57
neck,57,113
shoulderR,43,113
elbowR,100,81
handR,119,8
shoulderL,76,113
elbowL,133,103
handL,144,35
ass,67,299
legR,52,299
kneeR,67,442
feetR,19,555
legL,84,299
kneeL,104,430
feetL,79,536
eyeR,83,52
eyeL,-1,-1
earR,61,59
earL,-1,-1
footBoardR1,95,563
footBoardR2,98,551
footBoardR3,67,548
footBoardL1,44,592
footBoardL2,31,590
footBoardL3,6,563
photo number,011
 ,x,y
nose,83,63
neck,54,111
shoulderR,43,111
elbowR,96,79
