photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
1,118,15,74,88,108,88,141,203,144,247,38,90,35,181,-1,-1,52,288,78,289,118,419,88,571,25,288,61,433,20,546,109,8,-1,-1,88,18,-1,-1,55,562,48,557,6,562,130,580,119,592,74,582
2,106,13,67,91,97,90,133,201,144,218,36,95,59,189,-1,-1,49,293,73,296,109,419,79,570,26,293,57,437,17,552,97,8,-1,-1,79,23,-1,-1,49,560,46,557,6,567,120,583,109,592,68,578
3,100,20,62,97,93,96,137,193,145,179,36,97,59,188,109,193,49,300,71,305,107,432,74,568,28,300,57,439,16,548,95,8,-1,-1,74,25,-1,-1,48,565,41,560,5,566,113,582,105,592,65,582
4,94,19,62,99,86,99,134,173,145,138,34,99,-1,-1,-1,-1,49,306,68,308,103,433,72,569,27,304,57,447,19,549,87,8,-1,-1,72,22,-1,-1,43,564,41,558,5,566,105,588,99,592,62,583
5,94,19,61,95,91,95,143,150,145,94,37,95,-1,-1,-1,-1,50,303,70,307,107,436,71,568,30,303,60,441,18,544,89,9,-1,-1,70,26,-1,-1,44,564,40,557,5,557,105,588,99,591,61,576
6,91,22,61,97,84,94,145,126,141,60,40,97,-1,-1,-1,-1,51,309,70,311,106,438,70,573,30,309,59,448,18,550,85,9,-1,-1,69,26,-1,-1,44,564,40,557,5,566,104,590,98,591,60,581
7,90,20,59,95,78,95,145,97,130,24,39,95,79,119,-1,-1,54,307,74,307,108,427,70,564,34,307,58,446,16,546,86,8,-1,-1,68,24,-1,-1,42,559,38,556,5,558,101,585,96,592,59,578
8,91,27,62,100,78,100,145,78,124,8,43,100,92,88,99,20,54,302,75,305,108,425,71,565,30,302,57,448,18,548,86,13,-1,-1,68,32,-1,-1,44,563,41,558,5,558,102,585,96,592,61,577
9,92,37,60,111,80,108,145,76,119,8,44,111,80,119,-1,-1,54,306,74,306,103,436,69,565,34,307,56,446,16,547,83,32,-1,-1,69,48,-1,-1,40,565,38,562,5,562,102,586,94,592,58,578
10,92,45,65,114,85,109,145,68,116,8,45,115,-1,-1,-1,-1,58,302,79,305,104,431,71,568,39,305,54,445,17,546,88,40,-1,-1,68,51,-1,-1,43,565,40,560,5,560,105,583,99,592,61,578
11,90,48,63,111,84,111,145,70,111,7,48,111,-1,-1,-1,-1,60,306,77,306,101,438,73,569,36,306,48,441,17,545,85,42,-1,-1,67,58,-1,-1,40,573,35,566,5,557,103,593,95,593,62,576
12,90,46,63,108,84,108,144,67,112,7,41,106,-1,-1,-1,-1,54,296,78,296,92,426,74,557,33,296,37,432,12,533,78,42,-1,-1,63,56,-1,-1,33,574,24,571,6,541,106,590,94,593,61,570
13,87,46,60,109,85,112,144,69,115,7,42,109,85,75,88,24,56,294,82,291,88,420,81,553,30,294,29,418,12,531,76,43,-1,-1,64,62,-1,-1,28,578,25,575,6,545,99,593,99,592,72,560
14,86,73,56,134,80,130,144,89,117,7,30,139,-1,-1,-1,-1,52,307,72,304,83,433,86,560,26,304,26,427,11,540,72,72,-1,-1,58,89,-1,-1,26,593,20,591,6,550,72,554,74,554,86,577
15,88,86,56,141,88,139,144,87,139,6,23,144,88,84,110,16,56,306,85,306,88,434,90,564,28,306,26,432,17,540,76,79,-1,-1,60,96,-1,-1,28,594,21,590,6,552,73,557,79,557,93,582
16,82,99,49,148,85,142,124,87,144,6,18,156,87,81,129,17,49,312,79,312,85,440,87,571,23,312,26,440,9,554,71,95,-1,-1,56,109,-1,-1,28,594,18,594,6,565,77,563,90,565,87,587
17,79,90,53,139,82,136,110,58,144,6,21,150,110,57,141,21,43,306,73,306,86,426,88,548,19,306,24,423,6,531,73,88,-1,-1,55,105,-1,-1,25,575,19,573,6,546,101,594,107,590,86,563
18,86,90,53,146,79,142,113,60,143,6,20,156,114,58,141,22,43,317,75,314,91,438,92,565,20,317,24,437,11,555,78,90,-1,-1,58,108,-1,-1,36,594,24,594,7,567,66,565,75,562,95,581
19,86,92,46,152,80,143,117,60,143,6,17,158,-1,-1,-1,-1,44,314,74,314,88,444,93,568,20,317,24,438,12,550,77,92,-1,-1,57,107,-1,-1,37,594,27,591,7,562,77,566,84,569,90,585
20,87,89,47,149,82,139,124,64,143,6,17,153,-1,-1,-1,-1,47,311,76,311,91,442,94,566,21,314,26,438,17,546,76,88,-1,-1,56,105,-1,-1,39,594,27,590,7,559,78,564,81,564,95,585
21,78,90,44,146,78,139,117,71,140,6,9,157,123,58,143,17,44,315,74,312,90,445,94,573,18,315,25,437,16,554,74,88,-1,-1,55,106,-1,-1,35,594,25,592,7,564,77,570,81,568,97,590
22,78,79,43,135,78,127,126,83,143,7,7,140,108,67,141,16,43,309,77,309,88,444,97,571,9,312,26,433,14,551,74,70,-1,-1,54,87,-1,-1,34,593,26,593,7,558,78,568,84,567,103,588
23,83,65,39,131,76,121,139,80,143,7,7,133,90,80,139,11,44,309,72,302,86,438,101,568,10,309,26,436,12,547,69,62,-1,-1,49,80,-1,-1,31,593,24,592,10,562,81,562,83,562,104,585
24,83,65,48,124,84,121,144,85,139,7,8,132,89,85,137,12,49,308,74,305,96,441,91,573,20,309,37,439,18,552,72,58,-1,-1,55,71,-1,-1,48,579,39,577,6,562,118,593,118,593,87,582
