photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
1,70,25,71,106,24,90,12,188,21,256,119,107,129,211,86,269,83,289,52,289,24,409,39,532,110,291,100,429,131,547,60,8,83,8,43,25,96,22,113,592,129,589,144,552,8,567,6,555,52,547
2,74,22,74,103,32,89,17,181,20,239,118,108,123,221,84,259,83,296,57,296,24,414,44,533,109,299,99,428,132,546,63,8,84,8,48,22,95,22,115,592,130,590,144,554,8,571,6,555,55,546
3,77,23,76,99,30,92,13,170,25,209,119,115,120,230,69,244,84,289,58,286,25,403,41,532,109,291,95,437,134,551,66,8,84,10,50,23,95,23,111,592,127,592,144,555,9,563,6,555,55,539
4,73,25,73,98,31,90,10,171,29,168,116,113,109,229,57,204,81,302,56,299,19,416,41,534,106,311,92,445,132,552,65,8,82,8,48,25,94,27,112,592,128,592,144,557,6,570,6,560,54,545
5,72,22,72,99,33,84,6,155,18,118,115,110,97,231,74,190,81,303,57,302,19,418,45,538,108,310,90,447,133,553,63,8,84,8,46,20,95,25,111,592,128,592,144,560,8,570,8,556,55,551
6,76,22,76,103,40,100,6,134,31,59,114,110,92,221,76,132,80,316,53,308,17,426,43,539,107,321,89,455,136,551,66,8,88,8,52,22,99,27,115,592,128,592,144,554,9,573,8,559,55,554
7,39,26,74,83,38,66,6,88,25,12,111,95,95,192,75,118,74,306,48,304,12,422,39,533,100,311,83,453,133,550,39,16,48,9,-1,-1,83,26,110,591,123,590,144,552,8,569,6,557,52,550
8,60,51,76,95,45,88,6,88,33,8,114,106,97,177,79,105,75,316,48,314,9,427,40,538,102,319,82,459,132,544,52,33,74,46,45,29,98,38,114,592,129,587,144,554,7,566,7,559,53,544
9,69,71,80,119,44,115,8,100,40,8,111,128,95,181,80,115,70,331,44,329,13,438,41,538,97,340,82,470,134,546,62,59,80,62,53,54,97,62,112,592,129,588,144,550,9,570,6,561,55,543
10,86,62,76,119,44,117,7,85,37,7,116,119,100,163,86,86,72,325,45,322,13,440,45,544,100,327,86,465,132,551,74,46,95,48,50,48,104,53,110,593,129,591,144,554,9,570,6,566,57,551
11,76,63,79,127,41,118,8,90,40,7,117,130,95,159,82,79,66,325,38,323,12,446,43,545,95,330,91,466,136,555,66,48,88,52,50,49,108,56,111,593,131,593,144,555,6,573,6,565,54,558
12,63,45,84,108,47,103,15,66,35,7,117,108,98,119,84,22,67,308,42,301,19,431,43,537,94,312,90,451,132,551,60,28,76,28,-1,-1,110,20,115,593,128,590,144,552,9,572,6,565,57,549
13,69,70,81,119,46,111,13,74,46,7,118,122,95,123,88,27,63,303,35,301,20,430,38,540,91,309,94,446,132,554,66,59,77,59,-1,-1,101,63,116,593,132,591,144,557,9,575,6,569,52,545
14,77,80,82,128,48,124,19,76,52,6,115,138,96,99,88,23,67,303,39,297,23,425,39,538,96,304,100,438,135,554,67,72,83,72,61,82,109,79,117,594,136,591,144,556,18,573,6,568,54,542
15,77,80,82,129,47,127,23,73,60,6,118,139,103,91,90,18,64,298,39,293,26,420,39,537,96,301,105,424,134,550,76,73,91,76,66,80,112,89,123,594,141,591,144,556,12,574,6,565,49,540
16,82,79,69,142,37,138,21,73,49,40,111,146,98,76,83,6,54,309,25,308,21,437,25,560,86,312,101,449,130,581,68,72,86,72,53,86,112,87,126,592,144,594,130,588,18,590,6,588,37,568
17,86,88,81,149,47,149,32,100,47,72,114,149,113,86,92,6,64,302,36,301,30,426,30,546,95,304,113,431,134,557,77,83,95,82,62,100,113,103,123,594,144,592,144,561,14,592,6,580,45,555
18,89,97,85,156,48,156,38,97,71,82,117,156,106,79,99,6,69,314,38,311,34,438,37,558,95,317,117,440,137,579,78,94,98,94,61,110,106,110,127,592,142,594,144,588,17,592,6,588,47,560
19,84,89,84,145,49,147,47,107,60,84,116,143,101,62,98,6,66,298,36,295,32,418,32,537,98,298,116,425,135,554,73,86,92,84,64,102,103,100,124,594,144,589,139,562,15,578,6,570,49,538
20,84,99,84,149,48,150,46,107,61,82,118,149,103,67,100,6,67,302,34,302,33,424,33,539,99,304,118,432,139,557,70,95,93,93,64,112,103,111,126,594,144,590,144,565,15,578,6,573,48,541
