user_id,type,photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
181,shooting,1,102,23,63,93,90,92,129,193,144,232,37,93,62,191,93,191,47,291,69,291,106,421,88,573,23,291,51,444,18,553,88,16,103,8,62,27,-1,-1,51,568,45,558,6,573,123,587,117,592,77,587
181,shooting,2,93,24,60,92,83,88,124,180,145,209,38,92,64,180,131,193,48,292,72,295,103,422,82,572,26,295,50,449,17,558,82,11,96,8,58,28,-1,-1,50,563,44,559,5,574,115,584,107,592,72,584
181,shooting,3,83,21,56,90,75,90,124,170,145,162,35,90,67,185,115,180,45,292,64,293,96,421,74,572,24,293,49,449,16,556,74,15,85,8,52,26,-1,-1,41,561,37,557,5,572,105,584,98,592,63,585
181,shooting,4,82,22,55,88,75,88,131,156,145,119,36,88,74,172,-1,-1,46,298,66,298,96,423,73,572,26,302,51,451,15,557,73,15,84,8,53,27,-1,-1,44,564,38,557,5,573,103,587,96,592,63,588
181,shooting,5,83,23,57,91,79,85,135,133,145,81,34,96,93,136,117,110,49,302,70,302,101,432,73,572,30,306,52,449,17,553,73,10,86,8,52,27,-1,-1,42,565,38,558,5,567,105,587,98,592,62,587
181,shooting,6,83,22,54,88,76,81,145,111,140,40,33,91,83,120,-1,-1,50,303,70,303,101,433,71,575,29,305,50,458,15,554,71,10,85,8,50,24,-1,-1,41,570,39,561,5,566,104,590,99,592,61,592
181,shooting,7,84,21,54,83,65,83,145,88,133,13,42,86,95,102,114,30,53,298,73,298,103,431,74,572,33,298,51,448,18,554,74,12,87,8,53,26,-1,-1,42,565,38,559,5,562,106,587,98,592,63,585
181,shooting,8,85,29,57,93,68,91,145,78,123,8,43,94,100,96,108,24,57,300,76,300,100,424,72,570,38,300,53,439,16,551,76,22,88,18,56,35,-1,-1,41,563,38,560,5,563,104,582,100,592,62,581
181,shooting,9,86,33,57,99,77,96,145,74,120,8,41,99,99,74,101,13,56,296,76,296,98,439,75,572,38,298,44,443,17,556,76,28,88,25,54,39,-1,-1,43,572,40,566,5,575,102,591,98,592,64,577
181,shooting,10,84,38,58,98,76,95,145,68,120,8,43,99,100,80,103,15,56,286,78,289,95,428,73,564,34,286,44,428,16,544,75,30,84,30,55,45,-1,-1,41,573,33,570,5,555,106,591,95,592,65,573
181,shooting,11,85,46,59,104,74,101,145,69,122,7,38,104,96,76,99,20,56,289,77,288,93,424,74,554,34,289,36,423,12,532,77,37,85,36,56,50,-1,-1,36,576,33,571,5,548,106,593,97,593,65,563
181,shooting,12,86,64,59,119,81,117,145,87,126,7,41,124,86,102,106,27,56,297,78,297,86,429,84,554,31,297,33,422,16,533,79,60,86,58,56,73,-1,-1,31,584,28,580,5,548,100,593,-1,-1,76,569
181,shooting,13,81,77,54,133,84,130,144,92,141,7,27,137,100,92,115,23,48,307,70,307,84,434,85,562,24,307,25,430,10,540,69,74,81,72,45,92,-1,-1,24,593,16,592,6,555,72,558,76,555,89,579
181,shooting,14,79,85,51,134,79,132,135,78,144,7,23,141,101,76,121,22,43,312,71,309,76,436,87,565,20,312,22,433,8,543,69,81,77,78,42,97,-1,-1,23,593,15,593,6,558,71,558,73,558,87,580
181,shooting,15,78,82,50,136,81,132,114,63,144,7,19,149,44,118,-1,-1,42,310,66,310,78,438,83,571,17,310,19,435,11,549,66,81,75,75,47,98,-1,-1,30,593,19,593,6,563,66,561,69,558,90,591
181,shooting,16,78,78,47,138,78,134,112,72,144,7,14,141,112,63,125,39,41,305,66,305,76,438,88,563,10,304,14,436,9,547,69,76,76,72,43,91,-1,-1,26,593,20,593,6,561,68,560,74,560,90,580
181,shooting,17,81,74,52,132,81,130,116,64,144,6,21,135,113,55,140,9,47,297,68,297,79,434,84,564,21,299,23,429,19,544,69,70,-1,-1,50,88,-1,-1,37,594,32,588,6,551,71,555,76,553,89,582
181,shooting,18,68,74,39,134,68,126,116,72,144,7,11,140,103,56,137,13,35,299,63,299,66,437,77,570,9,301,17,436,8,541,63,72,-1,-1,40,89,-1,-1,22,593,17,591,6,557,55,561,63,561,79,589
181,shooting,19,66,71,37,129,68,122,117,77,145,7,8,137,93,68,134,13,36,299,62,297,65,438,77,572,9,302,18,434,8,547,60,68,-1,-1,39,82,-1,-1,26,593,22,592,5,559,62,568,66,565,77,589
181,shooting,20,68,60,41,121,68,119,117,72,145,7,14,124,98,60,138,12,35,297,61,295,67,431,74,563,11,297,18,428,12,544,60,56,-1,-1,45,73,-1,-1,27,593,21,591,5,555,61,561,62,561,79,583
181,shooting,21,69,56,41,119,69,109,116,71,145,7,16,124,96,56,133,15,38,297,61,293,69,443,76,566,14,299,20,437,14,547,60,53,-1,-1,43,71,-1,-1,29,593,23,593,5,561,66,563,70,562,79,582
181,shooting,22,71,51,47,114,74,105,120,58,145,7,21,118,97,53,131,15,42,300,67,296,73,437,68,567,20,301,28,429,11,552,65,47,-1,-1,47,67,-1,-1,41,575,34,571,5,566,92,590,84,593,59,575
