photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
1,98,22,54,95,85,91,125,199,144,226,23,95,46,186,-1,-1,42,294,69,294,98,419,81,575,18,294,39,431,14,557,90,13,98,8,65,22,-1,-1,49,565,43,557,6,578,124,587,113,592,70,592
2,95,18,55,93,83,88,132,193,144,190,25,95,59,188,111,198,44,294,70,294,99,421,82,571,18,294,44,436,17,557,90,8,-1,-1,67,24,-1,-1,51,563,44,557,6,574,118,587,109,592,70,590
3,95,21,53,95,84,93,135,182,144,167,25,95,58,183,106,182,45,301,67,301,100,420,79,574,21,301,45,439,15,557,85,8,-1,-1,63,26,-1,-1,49,563,42,560,6,576,118,581,109,592,69,587
4,88,21,51,96,82,95,135,165,145,129,26,96,68,179,100,158,42,300,65,300,98,427,74,572,18,300,46,447,17,553,82,8,-1,-1,61,24,-1,-1,45,564,40,554,5,572,111,585,105,592,63,589
5,85,21,51,97,81,94,139,146,145,97,27,99,-1,-1,-1,-1,47,306,67,306,102,429,73,575,24,306,49,447,16,556,81,8,-1,-1,60,26,-1,-1,46,567,40,559,5,575,108,588,102,592,63,590
6,88,21,57,98,81,98,145,133,142,66,29,98,-1,-1,-1,-1,47,307,69,307,106,426,77,572,25,308,49,449,17,559,81,8,-1,-1,61,26,-1,-1,46,564,42,557,5,575,109,584,105,592,66,587
7,85,15,56,91,76,90,145,106,136,32,36,91,93,103,114,48,49,309,70,309,106,424,74,573,29,309,49,457,17,562,80,8,-1,-1,61,27,-1,-1,47,568,43,557,5,580,106,585,102,592,64,590
8,84,18,55,94,73,94,145,89,130,15,38,94,92,91,106,21,52,307,73,307,107,425,74,574,35,310,52,448,16,564,80,8,-1,-1,61,30,-1,-1,48,569,42,557,5,584,107,587,103,592,64,590
9,85,24,53,105,75,104,145,76,121,8,39,108,87,89,99,18,53,311,74,307,109,429,74,574,37,312,52,451,16,560,77,18,-1,-1,63,36,-1,-1,44,569,40,560,5,579,109,590,101,592,64,592
10,86,33,56,113,74,112,145,77,119,8,39,113,94,83,98,17,58,306,76,305,107,430,74,573,39,308,49,451,16,558,81,31,-1,-1,63,47,-1,-1,45,569,41,561,5,575,109,591,102,592,64,586
11,85,43,56,115,74,113,145,75,114,8,35,116,91,89,95,24,58,308,81,308,104,444,72,574,36,309,46,447,16,559,79,38,-1,-1,62,49,-1,-1,45,572,39,565,5,574,110,591,101,592,62,591
12,86,45,57,113,76,113,144,70,115,7,35,116,87,83,90,24,58,302,77,301,102,430,74,570,35,302,43,433,16,542,76,37,-1,-1,62,52,-1,-1,38,563,35,558,6,557,110,588,102,593,62,579
13,86,49,58,115,78,112,145,74,117,7,40,117,76,130,-1,-1,58,296,83,296,98,430,79,560,36,296,42,427,16,541,81,40,-1,-1,64,56,-1,-1,44,570,39,563,5,551,111,589,100,593,69,567
14,86,56,55,123,74,123,144,75,123,7,34,125,-1,-1,-1,-1,57,296,76,295,93,426,81,558,34,299,35,423,15,534,76,52,-1,-1,60,68,-1,-1,35,575,30,574,6,545,110,593,102,593,71,562
15,83,71,55,131,83,131,144,88,132,7,30,131,87,78,104,10,54,301,74,301,87,429,87,556,28,301,30,425,14,539,72,67,-1,-1,60,85,-1,-1,39,576,30,576,6,549,102,593,106,592,83,566
16,79,83,53,137,76,137,130,80,144,6,22,137,79,82,109,25,50,310,74,310,88,438,89,560,22,310,25,435,14,540,73,82,-1,-1,55,98,-1,-1,29,594,22,588,6,555,79,560,94,562,89,577
17,77,100,49,150,79,144,113,75,144,6,21,153,88,81,111,44,46,320,68,318,80,442,88,568,21,320,23,442,15,547,68,97,-1,-1,54,115,-1,-1,26,594,19,594,6,562,68,563,69,562,96,585
18,79,92,45,146,77,140,110,65,144,6,14,155,-1,-1,-1,-1,44,311,64,310,79,445,93,564,14,311,25,442,13,545,74,90,-1,-1,55,107,-1,-1,29,594,25,594,6,561,74,564,79,562,96,581
19,84,87,48,144,78,141,115,69,143,6,15,148,110,66,142,26,44,311,68,310,86,445,102,568,15,311,23,437,13,546,78,82,-1,-1,55,101,-1,-1,33,594,28,588,7,558,82,565,84,565,102,585
20,80,90,44,143,80,137,113,67,143,6,10,148,97,75,140,20,43,311,67,311,83,446,94,564,10,311,23,443,10,545,73,86,-1,-1,53,101,-1,-1,30,594,26,590,7,558,80,564,83,564,94,581
21,76,89,42,143,75,138,109,70,144,6,10,156,109,57,144,16,42,310,70,310,80,448,94,564,13,310,23,440,10,543,67,88,-1,-1,52,105,-1,-1,29,594,25,591,6,558,78,564,83,562,95,578
22,77,84,40,144,72,133,110,63,144,6,8,150,109,56,142,16,43,313,69,310,81,451,94,573,17,313,24,445,12,550,69,84,-1,-1,52,101,-1,-1,34,594,27,594,6,562,71,570,78,566,97,587
23,78,79,45,133,78,125,115,57,144,7,14,146,103,55,142,9,51,310,73,307,86,447,84,574,24,310,30,443,13,551,71,79,-1,-1,56,96,-1,-1,42,584,40,578,6,567,108,591,106,593,78,587
