user_id,type,photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
020,layup,1,145,21,121,107,102,111,59,182,82,262,139,107,130,192,141,233,92,298,76,294,100,441,14,478,111,301,122,428,80,572,136,11,143,8,115,37,-1,-1,119,592,114,582,68,585,12,551,6,545,5,468
020,layup,2,144,16,119,106,92,103,33,167,62,243,144,109,134,185,143,219,84,296,70,293,108,426,16,491,99,299,107,433,45,561,133,10,137,8,108,35,-1,-1,84,592,83,581,31,574,21,544,10,540,6,486
020,layup,3,144,11,115,101,87,99,26,163,61,231,144,102,142,180,144,212,87,289,73,287,129,416,39,523,102,292,87,428,23,554,130,10,140,8,104,32,-1,-1,64,587,64,579,6,563,64,589,52,592,24,520
020,layup,4,134,18,115,103,88,98,33,165,65,235,140,108,143,180,145,206,91,286,78,282,138,397,86,532,104,286,81,415,20,538,124,9,128,8,102,38,-1,-1,36,592,40,588,5,543,121,585,111,583,74,538
020,layup,5,120,20,103,104,78,104,37,170,64,237,130,106,135,179,133,210,88,277,75,276,128,392,110,544,102,280,80,409,17,525,110,11,115,8,92,39,-1,-1,24,592,23,583,4,528,146,577,136,580,101,559
020,layup,6,96,21,86,106,63,106,34,177,55,244,106,105,114,178,112,218,76,285,66,284,109,402,114,558,86,286,64,418,12,516,87,12,94,8,71,39,-1,-1,11,592,11,585,4,520,146,572,140,579,109,574
020,layup,7,86,14,77,111,57,113,32,188,54,261,98,105,107,184,101,228,73,301,63,301,100,424,119,574,83,301,63,438,12,511,78,12,83,8,64,42,-1,-1,10,588,10,578,3,511,147,572,144,578,115,592
020,layup,8,78,12,71,102,52,111,30,191,52,264,91,99,103,184,97,230,70,304,60,304,93,429,122,572,78,304,66,438,13,494,70,11,76,8,59,35,-1,-1,9,563,13,558,3,490,147,560,145,566,121,592
020,layup,9,73,18,66,106,46,115,23,201,52,266,85,101,97,185,94,231,66,305,54,300,90,436,122,574,76,305,69,436,12,485,66,9,69,8,51,40,-1,-1,14,556,17,548,4,479,146,559,143,571,120,592
020,layup,10,67,11,61,103,38,112,13,199,52,261,81,97,97,181,92,219,60,292,44,295,89,431,117,576,72,290,74,419,15,473,56,9,62,8,42,39,-1,-1,27,537,26,526,4,472,146,558,142,571,114,592
020,layup,11,58,12,49,110,29,115,5,206,52,258,72,100,90,181,94,219,49,293,36,293,81,422,105,564,67,292,96,404,26,484,48,9,55,8,33,36,-1,-1,48,538,48,527,14,484,145,591,135,592,99,580
020,layup,12,58,8,50,113,28,122,6,218,63,263,74,110,97,182,113,213,45,292,26,300,94,411,97,563,62,289,122,391,58,509,45,8,-1,-1,27,40,-1,-1,83,535,-1,-1,45,515,144,588,133,592,85,574
020,layup,13,47,20,37,128,17,131,7,238,71,261,62,114,84,199,103,220,23,294,6,302,76,418,56,560,44,292,114,384,101,526,34,17,37,8,14,48,-1,-1,144,552,142,541,88,540,103,588,91,592,45,572
020,layup,14,39,13,34,125,20,128,20,237,67,248,51,114,68,196,92,207,21,302,4,303,51,425,29,564,36,294,86,388,114,538,29,8,-1,-1,18,41,-1,-1,146,532,143,531,110,561,61,586,51,592,20,572
020,layup,15,38,17,34,128,19,133,31,236,73,230,48,122,69,198,87,183,19,303,5,306,44,439,13,562,33,298,83,409,119,538,28,17,31,8,18,50,-1,-1,146,525,144,520,116,559,44,588,36,592,4,573
020,layup,16,47,11,42,119,30,126,53,226,88,183,54,115,78,177,96,159,33,302,21,306,47,446,13,559,46,294,93,412,116,549,39,8,-1,-1,29,38,-1,-1,146,547,144,543,116,568,37,589,30,592,4,567
020,layup,17,53,19,52,127,41,131,71,217,95,161,65,116,90,161,101,127,49,312,35,316,53,462,12,555,60,306,101,414,118,558,46,22,49,8,37,53,-1,-1,147,578,146,572,112,575,34,592,26,592,3,559
020,layup,18,61,9,61,114,50,122,90,186,104,100,74,102,112,122,112,83,62,301,51,307,59,462,12,547,76,296,115,406,118,555,53,8,-1,-1,43,38,-1,-1,146,586,146,577,112,570,29,592,20,587,4,545
020,layup,19,69,9,70,107,59,116,103,150,110,60,83,92,119,90,119,44,77,299,62,302,64,447,13,536,90,296,125,406,118,559,61,8,-1,-1,50,41,-1,-1,146,589,146,577,110,566,26,592,15,582,4,533
020,layup,20,69,7,75,97,66,113,118,117,117,30,85,82,127,62,124,13,85,287,74,291,67,429,14,529,100,287,130,413,117,558,61,12,-1,-1,52,45,-1,-1,146,591,145,579,107,564,17,593,9,590,4,529
020,layup,21,69,18,80,95,75,111,127,95,123,18,89,81,121,68,126,7,98,282,84,285,68,417,16,523,110,278,132,414,118,553,63,18,-1,-1,56,54,-1,-1,144,593,146,587,107,560,13,591,4,580,8,522
