user_id,type,photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
100,shooting,1,-1,-1,79,92,45,91,5,70,23,7,108,104,84,157,76,87,70,304,47,302,17,424,67,527,94,308,70,444,131,553,-1,-1,-1,-1,47,32,96,35,99,591,115,593,145,568,27,550,29,544,81,535
100,shooting,2,70,52,79,102,45,101,5,69,30,7,108,102,92,150,79,93,70,306,45,303,17,422,68,527,94,307,71,444,132,559,63,35,82,35,54,36,104,34,101,592,116,593,145,568,27,552,30,547,81,534
100,shooting,3,65,54,74,109,43,106,5,72,27,7,110,109,85,145,72,72,66,297,43,294,18,419,65,528,87,303,72,439,130,557,61,38,79,38,47,38,100,43,98,592,112,593,145,566,27,553,27,546,76,540
100,shooting,4,60,46,76,108,45,100,5,64,27,7,107,108,89,132,76,61,66,291,45,288,27,419,66,533,90,293,81,432,132,556,61,33,74,33,55,46,92,48,98,593,116,593,145,562,29,556,31,545,79,540
100,shooting,5,57,75,75,113,39,113,6,63,26,6,111,115,83,113,75,15,64,291,39,291,28,423,67,533,90,296,87,429,133,556,56,63,67,63,-1,-1,91,67,101,594,119,594,144,560,24,559,24,554,77,541
100,shooting,6,62,79,78,128,38,121,6,69,28,6,109,131,84,98,74,15,62,296,33,295,33,423,62,530,81,296,94,428,128,559,58,67,74,67,48,79,95,79,98,594,117,594,144,565,16,561,16,554,78,540
100,shooting,7,63,87,67,142,33,140,6,78,28,8,102,143,90,91,69,6,58,294,30,294,36,419,58,530,80,295,96,421,131,557,56,76,76,76,41,89,96,91,98,594,115,594,144,561,15,561,12,555,76,540
100,shooting,8,66,84,63,143,26,141,6,72,28,6,94,146,89,77,71,10,52,295,26,293,28,418,52,530,84,295,96,418,129,555,49,77,74,77,31,93,92,98,101,594,122,593,144,563,9,563,6,555,69,537
100,shooting,9,67,105,64,162,27,157,6,97,22,15,91,166,88,91,67,5,51,304,27,303,29,421,49,534,83,304,96,421,128,551,51,101,78,101,35,116,91,118,101,595,123,591,144,558,9,565,6,553,69,538
100,shooting,10,61,109,61,161,27,161,18,91,21,17,93,161,88,84,75,5,54,305,22,303,36,424,54,534,79,307,100,424,129,559,52,101,72,101,39,117,88,117,100,595,120,595,144,564,13,567,6,560,70,544
100,shooting,11,60,101,56,155,22,158,15,83,19,5,89,153,80,72,74,13,53,301,22,301,31,424,53,531,78,303,97,426,127,558,51,97,71,97,36,113,85,113,94,595,112,595,144,566,8,564,6,552,69,534
100,shooting,12,56,103,56,153,21,153,14,85,18,6,88,153,77,72,77,7,55,304,23,302,27,424,55,534,76,304,96,424,129,559,47,95,71,95,35,110,82,109,96,594,114,594,144,565,9,562,6,553,71,545
100,shooting,13,57,108,57,160,21,159,9,96,13,19,91,160,85,80,82,6,52,315,21,315,30,435,55,540,82,315,95,438,130,561,48,101,68,98,31,114,80,114,98,594,119,594,143,571,7,565,7,559,70,548
