photo number,001
 ,x,y
nose,36,18
neck,59,107
shoulderR,30,100
elbowR,34,178
handR,7,202
shoulderL,95,115
elbowL,101,209
handL,34,222
ass,74,296
legR,55,293
kneeR,29,416
feetR,95,500
legL,96,300
kneeL,96,438
feetL,132,556
eyeR,36,9
eyeL,50,9
earR,-1,-1
earL,72,27
footBoardR1,95,582
footBoardR2,109,591
footBoardR3,143,565
footBoardL1,80,560
footBoardL2,71,553
footBoardL3,108,500
photo number,002
 ,x,y
nose,37,13
neck,54,108
shoulderR,30,101
elbowR,31,180
handR,6,207
shoulderL,80,112
elbowL,89,214
handL,29,220
ass,66,303
legR,43,301
kneeR,18,411
feetR,70,523
legL,88,308
kneeL,102,443
feetL,133,551
eyeR,37,9
eyeL,49,9
earR,-1,-1
earL,68,29
footBoardR1,107,591
footBoardR2,120,591
footBoardR3,144,559
footBoardL1,49,578
footBoardL2,43,575
footBoardL3,84,524
photo number,003
 ,x,y
nose,32,14
neck,47,104
shoulderR,24,100
elbowR,32,191
handR,6,209
shoulderL,71,107
elbowL,79,205
handL,13,211
ass,56,295
legR,35,293
kneeR,7,405
feetR,42,540
legL,79,295
kneeL,103,433
feetL,134,539
eyeR,32,9
eyeL,44,11
earR,-1,-1
earL,65,33
footBoardR1,115,586
footBoardR2,128,582
footBoardR3,144,540
footBoardL1,11,591
footBoardL2,8,579
footBoardL3,55,551
photo number,004
 ,x,y
nose,50,19
neck,61,107
shoulderR,41,105
elbowR,52,194
handR,21,211
shoulderL,79,107
elbowL,83,205
handL,33,208
ass,69,296
legR,51,296
kneeR,26,413
feetR,37,562
legL,88,296
kneeL,105,426
feetL,137,526
eyeR,50,9
eyeL,59,14
earR,-1,-1
earL,78,36
footBoardR1,126,581
footBoardR2,136,578
footBoardR3,145,526
footBoardL1,5,591
footBoardL2,6,583
footBoardL3,43,576
photo number,005
 ,x,y
nose,59,16
neck,66,107
shoulderR,52,107
elbowR,61,198
handR,38,210
shoulderL,81,107
elbowL,87,202
handL,48,217
ass,77,303
legR,63,303
kneeR,39,422
feetR,31,574
legL,90,303
kneeL,102,433
feetL,139,516
eyeR,60,9
eyeL,68,9
earR,-1,-1
earL,81,40
footBoardR1,133,574
footBoardR2,141,572
footBoardR3,146,505
footBoardL1,4,588
footBoardL2,6,579
footBoardL3,35,591
photo number,006
 ,x,y
nose,65,12
neck,72,102
shoulderR,58,102
elbowR,65,184
handR,48,202
shoulderL,86,100
elbowL,88,199
handL,54,216
ass,80,296
legR,69,299
kneeR,49,425
feetR,30,568
legL,94,292
kneeL,100,433
feetL,139,490
eyeR,65,8
eyeL,72,8
earR,-1,-1
earL,86,34
footBoardR1,138,551
footBoardR2,146,546
footBoardR3,146,478
footBoardL1,4,563
footBoardL2,4,559
footBoardL3,32,592
photo number,007
 ,x,y
nose,68,14
neck,74,103
shoulderR,60,105
elbowR,66,184
handR,50,210
shoulderL,90,103
elbowL,91,198
handL,57,221
ass,85,299
legR,74,301
kneeR,51,433
feetR,30,571
legL,98,297
kneeL,98,445
feetL,140,477
eyeR,68,8
eyeL,76,10
earR,-1,-1
earL,90,35
footBoardR1,139,543
footBoardR2,146,536
footBoardR3,146,463
footBoardL1,4,558
footBoardL2,4,556
footBoardL3,34,592
photo number,008
 ,x,y
nose,69,12
neck,76,110
shoulderR,60,110
elbowR,67,186
handR,49,213
shoulderL,92,108
elbowL,93,199
handL,56,228
ass,88,296
legR,75,299
kneeR,48,434
feetR,34,570
legL,101,296
kneeL,91,435
feetL,138,470
eyeR,69,8
eyeL,77,10
earR,-1,-1
earL,91,42
footBoardR1,133,535
footBoardR2,140,534
footBoardR3,146,465
footBoardL1,4,568
footBoardL2,6,563
footBoardL3,38,592
photo number,009
 ,x,y
nose,72,16
neck,76,110
shoulderR,56,112
elbowR,57,192
handR,48,210
shoulderL,99,107
elbowL,101,197
handL,57,225
ass,91,293
legR,75,294
kneeR,45,434
feetR,38,562
legL,107,293
kneeL,83,429
feetL,136,478
eyeR,72,8
eyeL,82,12
earR,-1,-1
earL,94,43
footBoardR1,127,547
footBoardR2,136,542
footBoardR3,146,468
footBoardL1,4,592
footBoardL2,5,580
footBoardL3,43,577
photo number,010
 ,x,y
nose,71,19
neck,81,115
shoulderR,53,123
elbowR,49,201
handR,39,214
shoulderL,103,110
elbowL,112,212
handL,56,229
ass,95,295
legR,78,295
kneeR,37,403
feetR,45,560
legL,114,297
kneeL,71,423
feetL,134,519
eyeR,71,8
eyeL,82,10
earR,-1,-1
earL,102,40
footBoardR1,112,578
footBoardR2,124,578
footBoardR3,145,519
footBoardL1,5,592
footBoardL2,6,580
footBoardL3,52,575
photo number,011
 ,x,y
nose,85,16
neck,97,122
shoulderR,62,127
elbowR,45,201
handR,33,204
shoulderL,128,119
