user_id,type,photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
012,dribble,1,75,23,95,83,60,87,42,179,5,204,128,78,145,184,102,181,106,273,83,274,84,412,85,556,131,273,134,412,128,519,71,8,85,8,61,8,104,11,131,561,141,555,122,526,101,592,90,592,86,568
012,dribble,2,76,21,95,86,59,89,48,178,5,214,131,81,143,187,94,179,107,271,83,271,85,412,90,559,131,270,137,410,131,517,70,8,85,8,61,8,106,12,134,555,145,552,128,522,104,592,92,592,94,573
012,dribble,3,69,26,94,84,56,86,48,186,5,212,130,81,142,189,86,186,106,269,80,272,83,420,94,564,130,269,136,405,131,513,61,9,82,8,57,12,104,11,134,559,145,547,127,523,95,592,82,588,97,570
012,dribble,4,66,24,86,81,51,84,48,183,5,215,123,81,140,190,79,187,100,274,72,275,81,417,91,560,126,274,136,402,133,504,57,7,77,7,53,10,95,10,132,555,145,545,129,509,97,593,82,593,94,573
012,dribble,5,65,22,84,85,50,85,45,185,5,217,118,84,136,188,78,192,96,274,69,276,79,415,91,556,124,274,133,400,134,497,56,9,74,7,48,12,91,13,134,543,145,537,127,500,81,593,76,590,102,572
012,dribble,6,56,20,80,82,42,83,47,183,5,214,116,79,132,184,73,202,93,272,67,274,78,424,90,559,120,269,128,408,136,492,50,7,67,7,41,9,90,12,132,541,145,531,129,492,83,593,77,587,100,566
012,dribble,7,48,19,71,82,34,83,44,182,5,201,111,79,132,182,71,203,85,274,61,280,71,423,90,556,114,270,121,407,134,491,38,7,59,7,32,9,82,9,132,540,145,528,134,492,79,593,71,584,98,564
012,dribble,8,53,23,76,79,41,88,49,183,5,202,110,78,133,181,77,214,89,285,67,287,77,427,97,556,113,285,118,419,134,495,44,7,64,7,38,7,80,7,135,544,145,534,134,495,85,593,76,584,103,566
012,dribble,9,50,23,71,80,34,92,50,185,5,195,110,79,133,182,82,218,88,287,64,288,77,431,95,556,113,283,111,424,130,504,40,7,59,7,30,7,77,7,135,556,145,550,133,505,83,593,76,590,102,572
012,dribble,10,46,25,72,84,33,87,46,185,5,185,110,73,141,174,87,221,89,279,64,279,77,423,100,554,115,277,105,413,130,514,35,7,57,7,26,7,76,7,133,572,145,568,136,522,89,593,81,590,108,564
012,dribble,11,47,19,74,77,31,88,37,189,5,170,113,72,145,170,93,220,90,271,64,274,83,426,106,548,116,271,108,422,133,531,36,7,58,7,26,7,78,7,133,591,145,585,136,541,95,593,90,588,116,560
012,dribble,12,43,27,69,83,28,95,30,195,5,172,110,78,145,172,96,220,90,273,67,276,85,425,107,535,113,270,107,413,123,538,38,10,55,10,27,7,78,7,120,593,133,584,132,545,95,584,86,577,110,545
012,dribble,13,52,28,76,85,38,89,33,181,5,208,113,74,145,163,104,217,97,269,74,270,94,412,112,519,119,269,109,409,122,542,42,16,63,16,36,17,81,7,117,593,129,592,125,555,98,570,94,559,117,526
012,dribble,14,40,26,62,79,19,88,9,174,5,194,110,70,145,159,102,213,88,255,62,256,88,398,117,525,115,252,102,395,105,543,31,13,48,11,19,11,74,7,93,593,110,593,113,557,88,542,-1,-1,132,535
012,dribble,15,43,24,68,79,24,93,16,181,5,221,111,69,145,159,107,209,91,268,67,271,93,400,119,511,116,263,97,400,102,565,32,8,54,7,24,8,75,7,73,590,83,593,108,582,116,551,103,538,129,520
012,dribble,16,51,25,68,80,30,94,18,191,5,262,113,69,145,152,112,208,92,269,68,276,97,402,120,497,116,265,99,400,95,565,42,10,56,7,30,10,77,7,67,589,79,593,102,585,114,536,111,532,127,503
