photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
1,-1,-1,77,123,112,131,144,65,120,7,38,113,65,73,77,25,70,304,96,306,133,438,93,569,46,304,76,425,23,545,-1,-1,-1,-1,108,62,54,64,54,560,51,555,6,560,135,588,125,593,79,578
2,-1,-1,80,123,116,128,144,70,117,7,39,115,57,70,73,23,74,301,98,301,129,438,95,559,50,301,69,418,23,539,-1,-1,-1,-1,107,70,58,72,53,561,47,556,6,548,138,590,125,593,80,573
3,-1,-1,76,124,119,129,143,69,113,7,33,113,65,59,78,13,74,284,103,284,124,417,106,550,43,284,57,406,22,530,-1,-1,-1,-1,106,69,57,74,47,562,40,561,7,543,141,593,129,593,89,562
4,-1,-1,75,128,113,129,143,63,113,7,29,122,48,63,60,15,68,297,97,297,109,422,117,574,41,297,41,421,22,555,-1,-1,-1,-1,101,73,53,78,8,575,7,574,22,571,98,563,106,561,121,593
5,-1,-1,65,131,108,137,130,69,105,6,22,134,29,71,42,18,59,286,85,289,100,411,110,545,27,286,22,406,9,536,-1,-1,-1,-1,92,86,42,92,29,554,22,554,7,551,143,594,140,590,105,558
6,-1,-1,67,141,105,141,122,72,105,6,27,141,32,99,48,69,63,291,87,294,105,417,105,543,29,290,27,410,10,536,-1,-1,-1,-1,91,99,46,105,39,558,29,558,7,546,143,594,128,593,95,557
7,-1,-1,73,149,113,149,125,79,110,6,33,151,46,87,50,21,65,295,92,296,110,414,110,546,31,293,28,410,10,535,-1,-1,-1,-1,100,109,48,115,25,567,13,566,7,552,143,594,140,585,107,555
8,-1,-1,75,150,112,154,120,83,112,6,32,148,50,86,50,36,68,304,98,304,117,419,110,546,34,301,27,419,9,532,-1,-1,-1,-1,105,115,46,115,22,574,12,568,8,548,142,594,130,589,92,554
9,-1,-1,87,152,122,152,128,73,112,6,47,152,53,87,65,25,72,300,107,302,125,420,112,545,47,300,31,420,13,533,-1,-1,-1,-1,110,108,53,113,35,576,28,573,7,547,143,594,137,592,104,558
10,-1,-1,90,152,126,152,133,83,116,6,46,154,54,88,69,23,75,308,110,310,126,426,118,553,46,304,31,426,11,537,-1,-1,-1,-1,110,113,54,118,37,582,28,577,8,551,135,594,142,589,113,565
11,-1,-1,94,155,127,155,142,83,127,6,49,155,66,74,73,17,81,306,119,309,134,434,134,566,49,305,33,428,12,545,-1,-1,-1,-1,119,117,64,117,41,594,33,593,8,560,117,563,127,563,135,582
12,-1,-1,85,153,123,153,128,84,114,6,46,155,56,74,63,18,72,305,107,305,118,429,121,561,46,303,35,417,12,543,-1,-1,-1,-1,108,113,53,116,43,588,33,585,7,558,133,594,143,592,118,576
