photo number,001
 ,x,y
nose,97,18
neck,55,96
shoulderR,88,91
elbowR,130,187
handR,145,199
shoulderL,24,99
elbowL,59,180
handL,103,195
ass,50,292
legR,75,292
kneeR,101,424
feetR,85,577
legL,23,288
kneeL,46,435
feetL,17,559
eyeR,88,7
eyeL,-1,-1
earR,68,18
earL,-1,-1
footBoardR1,47,563
footBoardR2,41,559
footBoardR3,5,579
footBoardL1,122,588
footBoardL2,113,592
footBoardL3,75,593
photo number,002
 ,x,y
nose,86,15
neck,50,95
shoulderR,79,91
elbowR,126,178
handR,146,170
shoulderL,22,98
elbowL,59,192
handL,104,182
ass,46,297
legR,69,300
kneeR,96,427
feetR,77,575
legL,23,297
kneeL,42,444
feetL,14,563
eyeR,80,7
eyeL,-1,-1
earR,61,19
earL,-1,-1
footBoardR1,41,563
footBoardR2,38,559
footBoardR3,4,585
footBoardL1,112,588
footBoardL2,104,593
footBoardL3,67,592
photo number,003
 ,x,y
nose,86,14
neck,52,95
shoulderR,82,93
elbowR,135,157
handR,146,126
shoulderL,24,97
elbowL,-1,-1
handL,-1,-1
ass,50,297
legR,71,297
kneeR,98,429
feetR,76,576
legL,28,297
kneeL,47,443
feetL,15,562
eyeR,81,7
eyeL,-1,-1
earR,61,20
earL,-1,-1
footBoardR1,44,564
footBoardR2,41,559
footBoardR3,4,579
footBoardL1,112,585
footBoardL2,103,593
footBoardL3,69,592
photo number,004
 ,x,y
nose,86,14
neck,55,94
shoulderR,82,94
elbowR,143,142
handR,146,90
shoulderL,31,96
elbowL,-1,-1
handL,-1,-1
ass,51,300
legR,72,300
kneeR,102,428
feetR,75,577
legL,29,300
kneeL,50,442
feetL,15,561
eyeR,81,7
eyeL,-1,-1
earR,63,20
earL,-1,-1
footBoardR1,44,561
footBoardR2,41,558
footBoardR3,4,579
footBoardL1,111,582
footBoardL2,104,592
footBoardL3,67,593
photo number,005
 ,x,y
nose,86,20
neck,56,90
shoulderR,81,90
elbowR,146,120
handR,144,56
shoulderL,35,90
elbowL,75,127
handL,-1,-1
ass,53,300
legR,73,300
kneeR,99,438
feetR,75,575
legL,32,300
kneeL,52,445
feetL,15,559
eyeR,81,7
eyeL,-1,-1
earR,64,24
earL,-1,-1
footBoardR1,44,561
footBoardR2,40,556
footBoardR3,4,575
footBoardL1,109,579
footBoardL2,104,589
footBoardL3,65,593
photo number,006
 ,x,y
nose,87,13
neck,57,94
shoulderR,82,94
elbowR,146,91
handR,134,19
shoulderL,36,91
elbowL,82,114
handL,-1,-1
ass,54,302
legR,75,305
kneeR,99,442
feetR,75,576
legL,34,302
kneeL,52,446
feetL,15,560
eyeR,80,7
eyeL,-1,-1
earR,64,23
earL,-1,-1
footBoardR1,43,562
footBoardR2,39,560
footBoardR3,4,579
footBoardL1,109,584
footBoardL2,104,590
footBoardL3,65,593
photo number,007
 ,x,y
nose,85,21
neck,56,96
shoulderR,75,96
elbowR,146,80
handR,127,7
shoulderL,37,92
elbowL,95,77
handL,104,21
ass,55,303
legR,75,303
kneeR,99,444
feetR,75,579
legL,35,303
kneeL,48,452
feetL,14,562
eyeR,78,11
eyeL,-1,-1
earR,65,30
earL,-1,-1
footBoardR1,42,565
footBoardR2,37,561
footBoardR3,4,583
footBoardL1,108,585
footBoardL2,104,593
footBoardL3,65,593
photo number,008
 ,x,y
nose,86,27
neck,60,107
shoulderR,81,104
elbowR,146,78
handR,120,7
shoulderL,38,104
elbowL,90,92
handL,102,19
ass,58,303
legR,79,303
kneeR,102,444
feetR,74,577
legL,38,303
kneeL,50,446
feetL,16,558
eyeR,81,19
eyeL,-1,-1
earR,65,40
earL,-1,-1
footBoardR1,43,566
footBoardR2,40,560
footBoardR3,4,577
footBoardL1,109,586
footBoardL2,102,593
footBoardL3,66,590
photo number,009
 ,x,y
nose,89,40
neck,61,115
shoulderR,86,111
elbowR,145,72
handR,117,7
shoulderL,40,115
elbowL,95,90
handL,98,23
ass,61,305
legR,83,306
kneeR,104,444
feetR,76,580
legL,40,306
kneeL,51,448
feetL,16,562
eyeR,83,37
eyeL,-1,-1
earR,66,53
earL,-1,-1
footBoardR1,45,570
footBoardR2,41,562
footBoardR3,5,580
footBoardL1,110,589
footBoardL2,105,593
footBoardL3,65,593
photo number,010
 ,x,y
nose,91,45
neck,62,115
shoulderR,84,111
elbowR,145,70
handR,113,6
shoulderL,39,116
elbowL,-1,-1
handL,-1,-1
ass,61,297
legR,84,297
kneeR,101,443
feetR,77,573
legL,39,297
kneeL,48,443
feetL,16,546
eyeR,84,37
eyeL,-1,-1
earR,69,53
earL,-1,-1
footBoardR1,41,570
footBoardR2,38,563
footBoardR3,5,559
footBoardL1,112,590
footBoardL2,104,594
footBoardL3,69,586
photo number,011
 ,x,y
nose,87,43
neck,58,111
