photo number,001
 ,x,y
nose,97,23
neck,53,94
shoulderR,39,98
elbowR,78,194
handR,143,206
shoulderL,67,91
elbowL,67,192
handL,129,201
ass,35,278
legR,16,282
kneeR,78,404
feetR,23,551
legL,52,275
kneeL,98,397
feetL,52,537
eyeR,85,9
eyeL,-1,-1
earR,63,23
earL,-1,-1
footBoardR1,90,569
footBoardR2,87,556
footBoardR3,51,555
footBoardL1,60,588
footBoardL2,43,591
footBoardL3,7,556
photo number,002
 ,x,y
nose,88,20
neck,51,98
shoulderR,36,100
elbowR,86,173
handR,143,170
shoulderL,63,93
elbowL,80,196
handL,144,191
ass,36,286
legR,19,291
kneeR,75,414
feetR,19,554
legL,53,284
kneeL,100,407
feetL,51,539
eyeR,80,9
eyeL,-1,-1
earR,59,21
earL,-1,-1
footBoardR1,86,562
footBoardR2,85,559
footBoardR3,50,550
footBoardL1,53,588
footBoardL2,41,591
footBoardL3,6,561
photo number,003
 ,x,y
nose,86,15
neck,51,90
shoulderR,38,91
elbowR,97,148
handR,144,124
shoulderL,63,90
elbowL,100,134
handL,138,112
ass,41,296
legR,27,302
kneeR,84,423
feetR,19,552
legL,62,295
kneeL,107,415
feetL,51,543
eyeR,76,9
eyeL,-1,-1
earR,57,20
earL,-1,-1
footBoardR1,84,569
footBoardR2,78,560
footBoardR3,47,556
footBoardL1,52,591
footBoardL2,38,591
footBoardL3,6,556
photo number,004
 ,x,y
nose,81,24
neck,47,90
shoulderR,36,88
elbowR,105,123
handR,144,77
shoulderL,56,88
elbowL,110,177
handL,140,130
ass,43,298
legR,28,305
kneeR,87,423
feetR,20,545
legL,62,296
kneeL,109,419
feetL,52,540
eyeR,77,9
eyeL,-1,-1
earR,53,24
earL,-1,-1
footBoardR1,84,567
footBoardR2,79,558
footBoardR3,49,554
footBoardL1,52,589
footBoardL2,41,591
footBoardL3,6,554
photo number,005
 ,x,y
nose,80,22
neck,50,95
shoulderR,31,88
elbowR,111,79
handR,138,11
shoulderL,65,97
elbowL,126,150
handL,144,42
ass,51,305
legR,32,313
kneeR,89,426
feetR,20,545
legL,67,300
kneeL,113,421
feetL,54,540
eyeR,75,9
eyeL,-1,-1
earR,55,24
earL,-1,-1
footBoardR1,86,569
footBoardR2,81,558
footBoardR3,50,554
footBoardL1,54,587
footBoardL2,39,591
footBoardL3,6,554
photo number,006
 ,x,y
nose,86,50
neck,52,117
shoulderR,38,115
elbowR,116,84
handR,134,9
shoulderL,64,117
elbowL,141,146
handL,144,41
ass,54,321
legR,37,323
kneeR,98,438
feetR,24,547
legL,72,316
kneeL,117,438
feetL,58,547
eyeR,77,41
eyeL,-1,-1
earR,58,48
earL,-1,-1
footBoardR1,89,574
footBoardR2,87,564
footBoardR3,52,559
footBoardL1,55,591
footBoardL2,42,591
footBoardL3,6,555
photo number,007
 ,x,y
nose,88,60
neck,51,113
shoulderR,37,114
elbowR,114,81
handR,129,8
shoulderL,64,111
elbowL,116,90
handL,143,40
ass,59,320
legR,42,322
kneeR,97,443
feetR,24,552
legL,75,315
kneeL,121,439
feetL,58,550
eyeR,78,48
eyeL,-1,-1
earR,59,55
earL,-1,-1
footBoardR1,89,577
footBoardR2,88,569
footBoardR3,50,560
footBoardL1,57,592
footBoardL2,39,590
footBoardL3,7,560
photo number,008
 ,x,y
nose,74,60
neck,49,112
shoulderR,38,117
elbowR,104,85
handR,113,8
shoulderL,62,111
elbowL,124,136
handL,144,74
ass,60,309
legR,45,313
kneeR,84,441
feetR,21,551
legL,74,309
kneeL,110,441
feetL,57,551
eyeR,71,54
eyeL,-1,-1
earR,52,58
earL,-1,-1
footBoardR1,85,576
footBoardR2,84,570
footBoardR3,48,562
footBoardL1,50,592
footBoardL2,35,589
footBoardL3,6,561
photo number,009
 ,x,y
nose,85,61
neck,54,107
shoulderR,40,114
elbowR,111,67
handR,121,8
shoulderL,67,101
elbowL,125,81
handL,143,26
ass,69,297
legR,53,302
kneeR,85,436
feetR,22,548
legL,88,297
kneeL,117,431
feetL,57,545
eyeR,75,50
eyeL,-1,-1
earR,57,61
earL,-1,-1
footBoardR1,89,577
footBoardR2,89,573
footBoardR3,49,559
footBoardL1,53,592
footBoardL2,36,592
footBoardL3,7,556
photo number,010
 ,x,y
nose,76,62
neck,45,109
shoulderR,35,109
elbowR,105,73
handR,112,7
shoulderL,61,106
elbowL,126,93
handL,143,29
ass,62,286
legR,46,289
kneeR,72,425
feetR,24,543
legL,80,286
kneeL,101,425
feetL,53,543
eyeR,70,57
eyeL,-1,-1
earR,50,64
earL,-1,-1
footBoardR1,82,574
footBoardR2,86,566
footBoardR3,45,553
footBoardL1,46,593
footBoardL2,32,591
footBoardL3,7,547
photo number,011
 ,x,y
nose,69,61
neck,45,108
shoulderR,30,111
elbowR,100,64
