photo number,001
 ,x,y
nose,71,22
neck,79,103
shoulderR,42,100
elbowR,41,174
handR,4,185
shoulderL,117,103
elbowL,146,183
handL,134,260
ass,77,307
legR,51,304
kneeR,47,444
feetR,68,526
legL,99,311
kneeL,97,441
feetL,93,553
eyeR,61,6
eyeL,79,8
earR,50,15
earL,93,22
footBoardR1,75,594
footBoardR2,87,591
footBoardR3,97,561
footBoardL1,48,585
footBoardL2,42,575
footBoardL3,75,533
photo number,002
 ,x,y
nose,73,16
neck,80,96
shoulderR,43,94
elbowR,42,172
handR,4,192
shoulderL,116,94
elbowL,146,176
handL,129,256
ass,77,308
legR,53,305
kneeR,45,443
feetR,63,542
legL,102,310
kneeL,102,442
feetL,101,552
eyeR,64,6
eyeL,81,6
earR,53,13
earL,94,22
footBoardR1,82,594
footBoardR2,94,594
footBoardR3,105,563
footBoardL1,43,594
footBoardL2,36,590
footBoardL3,71,546
photo number,003
 ,x,y
nose,72,18
neck,77,97
shoulderR,39,97
elbowR,36,171
handR,4,196
shoulderL,117,94
elbowL,146,175
handL,121,246
ass,78,302
legR,52,296
kneeR,43,435
feetR,54,544
legL,103,304
kneeL,103,433
feetL,104,535
eyeR,62,6
eyeL,81,9
earR,50,16
earL,94,18
footBoardR1,89,578
footBoardR2,101,578
footBoardR3,111,546
footBoardL1,32,594
footBoardL2,29,585
footBoardL3,62,550
photo number,004
 ,x,y
nose,68,18
neck,73,96
shoulderR,33,96
elbowR,28,174
handR,4,192
shoulderL,117,91
elbowL,146,172
handL,118,238
ass,77,298
legR,46,295
kneeR,42,432
feetR,46,547
legL,102,301
kneeL,104,427
feetL,110,525
eyeR,59,6
eyeL,79,10
earR,45,16
earL,91,18
footBoardR1,90,565
footBoardR2,102,564
footBoardR3,114,531
footBoardL1,24,594
footBoardL2,20,588
footBoardL3,56,562
photo number,005
 ,x,y
nose,73,23
neck,78,96
shoulderR,37,102
elbowR,28,188
handR,4,250
shoulderL,120,88
elbowL,146,170
handL,116,236
ass,80,299
legR,54,298
kneeR,48,431
feetR,55,553
legL,107,299
kneeL,102,428
feetL,115,517
eyeR,67,6
eyeL,81,8
earR,48,18
earL,96,20
footBoardR1,99,564
footBoardR2,111,562
footBoardR3,122,524
footBoardL1,31,594
footBoardL2,28,584
footBoardL3,61,564
photo number,006
 ,x,y
nose,75,21
neck,79,99
shoulderR,39,103
elbowR,29,197
handR,4,255
shoulderL,120,88
elbowL,146,169
handL,117,235
ass,82,302
legR,56,302
kneeR,50,444
feetR,60,557
legL,109,304
kneeL,99,440
feetL,119,514
eyeR,68,6
eyeL,82,10
earR,50,18
earL,97,21
footBoardR1,102,566
footBoardR2,115,563
footBoardR3,129,514
footBoardL1,39,594
footBoardL2,35,584
footBoardL3,69,566
photo number,007
 ,x,y
nose,63,21
neck,65,98
shoulderR,17,105
elbowR,4,199
handR,23,264
shoulderL,117,88
elbowL,146,171
handL,114,234
ass,70,307
legR,39,307
kneeR,37,447
feetR,51,559
legL,99,310
kneeL,87,447
feetL,117,510
eyeR,52,6
eyeL,74,6
earR,34,15
earL,86,17
footBoardR1,99,563
footBoardR2,111,561
footBoardR3,123,510
footBoardL1,27,594
footBoardL2,21,584
footBoardL3,63,565
photo number,008
 ,x,y
nose,66,20
neck,69,103
shoulderR,23,112
elbowR,4,207
handR,15,231
shoulderL,119,89
elbowL,146,170
handL,119,237
ass,72,313
legR,46,313
kneeR,37,441
feetR,57,557
legL,99,313
kneeL,88,448
feetL,114,509
eyeR,56,6
eyeL,75,6
earR,36,8
earL,88,10
footBoardR1,102,573
footBoardR2,113,570
footBoardR3,121,509
footBoardL1,35,594
footBoardL2,33,589
footBoardL3,68,570
photo number,009
 ,x,y
nose,67,20
neck,69,104
shoulderR,18,115
elbowR,4,209
handR,7,256
shoulderL,117,90
elbowL,146,171
handL,124,238
ass,70,310
legR,43,307
kneeR,38,445
feetR,60,557
legL,102,311
kneeL,86,448
feetL,110,526
eyeR,54,6
eyeL,74,6
earR,36,9
earL,86,9
footBoardR1,101,576
footBoardR2,113,571
footBoardR3,114,526
footBoardL1,36,594
footBoardL2,33,586
footBoardL3,72,563
photo number,010
 ,x,y
nose,66,24
neck,67,110
shoulderR,18,116
elbowR,6,226
handR,4,306
shoulderL,116,95
elbowL,146,167
handL,129,237
ass,69,308
legR,41,309
kneeR,41,446
feetR,61,557
legL,102,308
kneeL,91,448
feetL,102,546
eyeR,54,9
eyeL,73,6
earR,32,13
earL,87,13
footBoardR1,93,592
footBoardR2,108,590
footBoardR3,103,552
footBoardL1,41,594
footBoardL2,34,587
footBoardL3,71,570
photo number,011
 ,x,y
nose,66,22
neck,69,105
shoulderR,17,119
elbowR,8,224
handR,4,326
shoulderL,114,91
elbowL,146,160
handL,131,229
ass,70,302
