photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
1,114,19,65,89,106,89,142,201,143,234,26,92,18,189,-1,-1,51,286,83,288,125,414,99,559,21,286,50,433,21,560,110,8,-1,-1,83,21,-1,-1,65,570,56,562,7,581,142,592,128,592,89,570
2,93,18,51,96,85,91,123,197,144,205,19,98,8,195,-1,-1,45,290,68,291,105,419,79,568,19,290,40,438,17,557,88,8,-1,-1,64,24,-1,-1,52,571,48,562,6,576,119,589,107,592,68,576
3,92,22,51,96,83,94,131,186,144,166,20,96,9,200,-1,-1,44,296,69,298,100,418,80,570,20,294,44,440,19,562,84,8,-1,-1,61,24,-1,-1,52,565,45,562,6,581,115,581,108,592,67,584
4,91,19,54,102,85,95,141,166,144,127,20,105,17,195,-1,-1,50,298,74,298,105,421,78,573,24,298,51,447,18,556,82,8,-1,-1,65,23,-1,-1,54,565,48,560,6,574,118,585,107,592,67,587
5,88,18,52,101,81,96,144,143,138,86,19,104,-1,-1,-1,-1,52,303,74,303,105,419,77,574,28,303,51,452,17,559,79,8,-1,-1,62,23,-1,-1,52,566,47,559,6,576,114,587,105,592,64,587
6,83,13,48,97,73,92,144,117,132,49,27,97,83,134,-1,-1,47,302,71,302,105,424,72,572,26,302,46,452,18,560,76,8,-1,-1,56,25,-1,-1,48,567,46,559,6,579,109,590,103,592,64,584
7,82,15,46,95,70,88,144,96,123,29,23,96,80,103,106,43,51,302,71,301,107,425,71,571,29,302,46,446,18,556,74,8,-1,-1,58,26,-1,-1,46,567,45,557,6,579,108,587,99,592,59,582
8,82,24,52,97,68,95,144,81,121,8,30,98,89,97,102,26,55,302,79,302,108,426,76,571,35,302,52,444,19,555,78,11,-1,-1,58,29,-1,-1,47,571,42,563,6,571,114,590,105,592,63,582
9,85,27,51,98,68,95,144,72,115,8,28,100,88,81,95,19,56,300,80,297,103,422,77,561,35,300,48,434,18,547,77,19,-1,-1,55,30,-1,-1,51,564,44,559,6,561,114,588,103,592,64,577
10,83,32,50,104,73,103,144,69,115,8,31,106,80,83,90,17,58,297,83,295,99,424,76,562,33,297,44,425,17,544,73,30,-1,-1,57,41,-1,-1,50,567,44,564,6,558,112,586,101,592,66,571
11,79,39,47,111,71,106,144,67,118,7,30,115,86,80,90,19,60,290,82,290,100,418,86,554,34,293,38,423,18,538,74,36,-1,-1,57,52,-1,-1,47,570,42,563,6,548,115,590,103,593,74,561
12,76,67,44,129,70,129,144,87,124,7,21,132,84,88,96,24,53,301,80,301,87,428,86,558,25,301,31,433,14,543,68,61,-1,-1,53,77,-1,-1,39,589,34,584,6,558,101,593,103,589,84,576
13,79,80,45,141,79,137,143,84,136,7,10,150,83,95,105,27,48,312,83,310,86,438,95,557,23,312,26,437,10,545,67,80,-1,-1,48,98,-1,-1,33,593,26,591,7,557,102,587,112,584,93,573
14,79,101,46,148,84,138,123,83,143,6,7,161,72,118,-1,-1,49,313,76,313,88,440,102,564,17,313,25,439,14,542,68,97,-1,-1,49,114,-1,-1,35,594,30,592,13,558,87,553,91,553,104,580
15,81,97,47,148,81,141,110,57,143,6,7,160,27,131,-1,-1,47,314,79,314,89,436,100,551,21,314,24,429,11,534,67,94,-1,-1,50,111,-1,-1,40,577,27,574,7,540,126,594,123,589,86,555
16,88,99,52,156,80,144,119,65,142,6,11,161,33,137,-1,-1,53,313,83,313,98,437,112,551,22,313,30,433,14,536,77,94,-1,-1,55,110,-1,-1,44,580,33,577,8,543,141,594,138,590,98,556
17,89,51,50,115,81,105,106,52,126,7,8,121,44,95,119,13,53,287,92,285,100,430,118,549,21,287,27,423,16,530,76,48,-1,-1,53,64,-1,-1,44,581,31,574,8,540,140,593,142,588,106,558
18,93,94,49,151,89,141,116,67,142,6,8,157,-1,-1,-1,-1,53,315,89,312,101,447,116,561,22,315,29,444,22,543,75,90,-1,-1,56,105,-1,-1,48,594,34,590,11,556,101,558,123,563,116,576
19,90,95,49,154,90,142,120,54,142,6,8,158,-1,-1,-1,-1,54,314,93,314,104,453,115,562,24,316,27,453,27,545,74,89,-1,-1,52,106,-1,-1,52,594,43,589,16,560,118,576,131,580,109,577
20,86,99,46,153,86,146,116,60,143,6,7,164,117,60,143,9,56,318,87,316,100,454,106,567,24,322,27,454,26,552,70,98,-1,-1,53,113,-1,-1,47,594,37,592,24,566,86,567,96,567,107,584
21,84,95,47,148,84,139,116,60,143,6,7,155,-1,-1,-1,-1,51,316,87,315,101,452,101,573,23,321,30,449,23,558,71,91,-1,-1,54,106,-1,-1,50,585,44,580,13,573,124,594,124,594,91,587
