photo number,001
 ,x,y
nose,78,24
neck,85,98
shoulderR,51,98
elbowR,41,179
handR,5,210
shoulderL,119,98
elbowL,145,179
handL,110,228
ass,86,297
legR,67,295
kneeR,51,439
feetR,70,515
legL,110,301
kneeL,104,441
feetL,100,551
eyeR,70,10
eyeL,85,10
earR,61,10
earL,99,10
footBoardR1,94,590
footBoardR2,103,590
footBoardR3,96,557
footBoardL1,58,576
footBoardL2,52,569
footBoardL3,79,517
photo number,002
 ,x,y
nose,78,27
neck,86,100
shoulderR,52,98
elbowR,41,176
handR,5,196
shoulderL,119,98
elbowL,145,176
handL,107,228
ass,87,291
legR,66,288
kneeR,50,437
feetR,66,529
legL,107,295
kneeL,107,433
feetL,105,544
eyeR,70,10
eyeL,86,10
earR,61,17
earL,98,13
footBoardR1,98,587
footBoardR2,108,585
footBoardR3,102,550
footBoardL1,48,590
footBoardL2,43,583
footBoardL3,74,535
photo number,003
 ,x,y
nose,78,20
neck,84,91
shoulderR,52,89
elbowR,41,168
handR,5,184
shoulderL,119,93
elbowL,145,171
handL,106,211
ass,86,283
legR,63,278
kneeR,48,416
feetR,56,539
legL,110,285
kneeL,110,419
feetL,110,531
eyeR,71,9
eyeL,84,11
earR,62,13
earL,99,13
footBoardR1,101,570
footBoardR2,112,568
footBoardR3,107,535
footBoardL1,37,591
footBoardL2,33,585
footBoardL3,64,550
photo number,004
 ,x,y
nose,80,25
neck,85,93
shoulderR,54,90
elbowR,43,169
handR,4,178
shoulderL,119,93
elbowL,146,172
handL,105,212
ass,85,275
legR,64,273
kneeR,52,406
feetR,50,550
legL,107,280
kneeL,109,406
feetL,111,519
eyeR,73,9
eyeL,88,9
earR,64,16
earL,100,16
footBoardR1,106,559
footBoardR2,117,557
footBoardR3,110,526
footBoardL1,34,591
footBoardL2,27,584
footBoardL3,56,557
photo number,005
 ,x,y
nose,80,25
neck,84,88
shoulderR,52,84
elbowR,42,167
handR,5,172
shoulderL,117,88
elbowL,145,170
handL,107,209
ass,86,270
legR,64,265
kneeR,49,398
feetR,38,551
legL,108,275
kneeL,111,405
feetL,117,509
eyeR,70,9
eyeL,89,9
earR,61,12
earL,99,16
footBoardR1,108,542
footBoardR2,118,540
footBoardR3,117,519
footBoardL1,23,591
footBoardL2,19,579
footBoardL3,42,561
photo number,006
 ,x,y
nose,78,24
neck,80,82
shoulderR,48,82
elbowR,37,168
handR,5,172
shoulderL,115,83
elbowL,145,163
handL,105,206
ass,86,269
legR,62,265
kneeR,40,402
feetR,23,551
legL,107,274
kneeL,112,394
feetL,117,499
eyeR,70,9
eyeL,87,9
earR,59,9
earL,98,12
footBoardR1,110,532
footBoardR2,121,529
footBoardR3,118,512
footBoardL1,12,591
footBoardL2,5,586
footBoardL3,29,567
photo number,007
 ,x,y
nose,84,26
neck,85,85
shoulderR,53,83
elbowR,40,170
handR,9,174
shoulderL,119,83
elbowL,146,167
handL,109,216
ass,85,277
legR,66,275
kneeR,44,402
feetR,24,553
legL,109,278
kneeL,116,397
feetL,124,483
eyeR,77,9
eyeL,91,10
earR,66,9
earL,102,16
footBoardR1,124,520
footBoardR2,133,517
footBoardR3,123,485
footBoardL1,8,591
footBoardL2,4,584
footBoardL3,31,567
photo number,008
 ,x,y
nose,82,23
neck,87,88
shoulderR,52,88
elbowR,34,183
handR,4,188
shoulderL,120,88
elbowL,146,172
handL,109,226
ass,87,287
legR,63,281
kneeR,41,412
feetR,25,555
legL,109,290
kneeL,117,424
feetL,123,459
eyeR,78,9
eyeL,91,11
earR,64,11
earL,101,14
footBoardR1,135,512
footBoardR2,141,503
footBoardR3,120,455
footBoardL1,11,591
footBoardL2,6,584
footBoardL3,33,568
photo number,009
 ,x,y
nose,83,25
neck,85,96
shoulderR,48,99
elbowR,25,197
handR,32,257
shoulderL,123,89
elbowL,145,177
handL,112,249
ass,84,293
legR,61,289
kneeR,33,421
feetR,25,553
legL,109,295
kneeL,117,425
feetL,123,459
eyeR,77,9
eyeL,91,9
earR,63,9
earL,101,11
footBoardR1,135,504
footBoardR2,141,497
footBoardR3,121,459
footBoardL1,6,591
footBoardL2,5,580
footBoardL3,33,562
photo number,010
 ,x,y
nose,87,26
neck,87,99
shoulderR,49,107
elbowR,29,206
handR,38,296
shoulderL,125,90
elbowL,145,179
handL,123,260
ass,86,296
legR,62,291
kneeR,33,431
feetR,26,552
legL,111,298
kneeL,116,433
feetL,123,471
eyeR,78,11
eyeL,95,11
earR,65,9
earL,104,13
footBoardR1,133,517
footBoardR2,139,510
footBoardR3,119,466
footBoardL1,9,591
footBoardL2,5,585
footBoardL3,30,569
photo number,011
 ,x,y
nose,90,28
neck,89,104
shoulderR,50,109
elbowR,36,215
handR,39,296
shoulderL,126,93
elbowL,145,174
handL,128,256
ass,89,294
