photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
1,-1,-1,95,90,120,83,-1,-1,-1,-1,69,98,58,205,5,252,122,286,144,285,96,423,128,534,103,286,57,432,122,559,-1,-1,46,7,98,24,57,16,61,585,73,593,136,568,84,540,87,536,145,547
2,-1,-1,101,80,123,77,54,187,12,197,79,94,62,206,4,224,123,283,144,283,98,427,133,538,106,286,63,431,121,561,-1,-1,-1,-1,110,10,66,7,74,590,83,593,135,572,93,538,97,538,146,549
3,-1,-1,108,79,128,75,76,164,24,166,87,93,56,197,4,195,127,287,145,284,104,424,136,532,112,287,67,430,127,558,-1,-1,-1,-1,117,10,77,7,83,585,91,593,139,565,97,539,100,535,146,546
4,-1,-1,108,99,127,84,-1,-1,-1,-1,88,104,48,198,4,152,127,298,141,295,101,431,136,532,110,299,70,435,127,558,-1,-1,72,7,117,27,80,26,82,585,91,593,138,566,99,536,102,535,146,547
5,-1,-1,110,100,131,87,-1,-1,-1,-1,89,105,40,186,4,109,125,303,143,301,104,435,137,540,113,303,68,443,126,558,-1,-1,77,7,116,28,82,19,89,592,100,593,141,571,99,545,104,540,146,552
6,-1,-1,106,88,125,74,72,94,28,46,87,93,28,151,4,57,124,296,139,292,97,426,137,536,108,297,64,437,125,558,-1,-1,-1,-1,117,20,78,7,83,585,90,593,137,565,97,540,100,538,146,547
7,-1,-1,105,91,127,87,74,87,37,33,85,102,18,138,4,34,123,295,143,291,99,429,135,534,105,299,60,437,124,559,-1,-1,71,7,115,33,79,19,82,585,92,593,137,563,99,541,101,543,146,545
8,-1,-1,100,98,123,94,65,80,34,7,78,105,4,117,4,14,120,305,139,300,96,441,133,535,98,312,51,441,122,555,-1,-1,65,23,113,39,75,33,75,589,87,593,135,566,96,539,96,539,146,548
9,-1,-1,101,111,124,104,73,89,47,7,80,118,4,111,16,20,116,316,135,314,98,440,134,538,97,319,56,449,120,558,-1,-1,64,33,117,55,75,49,77,590,88,593,133,564,-1,-1,-1,-1,146,545
10,-1,-1,99,112,123,110,83,86,-1,-1,75,115,4,97,22,6,117,314,136,311,101,444,134,541,94,315,58,452,119,560,-1,-1,65,32,115,57,75,50,81,592,91,594,134,569,95,555,94,555,146,555
11,-1,-1,99,112,124,109,-1,-1,-1,-1,75,121,5,89,28,6,111,306,133,306,95,430,133,539,91,308,57,448,120,559,-1,-1,59,22,116,60,70,46,76,590,88,594,134,570,91,550,93,545,145,550
12,-1,-1,101,113,129,111,-1,-1,-1,-1,74,116,5,78,33,6,112,299,135,299,101,429,131,529,93,301,66,446,127,555,-1,-1,-1,-1,115,60,76,51,76,588,88,594,142,561,97,543,97,541,145,541
13,-1,-1,100,117,129,117,-1,-1,-1,-1,69,119,5,81,26,6,114,297,135,297,106,427,131,527,89,299,69,436,124,552,-1,-1,-1,-1,116,66,77,61,69,587,85,594,135,561,69,578,-1,-1,145,537
14,-1,-1,107,126,138,125,-1,-1,-1,-1,74,131,5,81,24,6,114,303,140,301,112,428,133,532,91,305,77,433,127,551,-1,-1,-1,-1,124,83,89,78,74,589,89,594,143,560,91,549,94,546,145,537
15,-1,-1,103,137,136,137,105,118,-1,-1,69,135,5,82,5,5,113,306,138,304,118,422,134,527,87,306,84,437,122,554,-1,-1,80,74,131,97,85,87,71,593,86,595,136,558,90,538,90,538,145,538
16,-1,-1,105,134,136,142,98,90,54,14,71,132,22,75,5,5,116,301,136,299,122,424,136,526,88,303,88,432,120,552,-1,-1,-1,-1,126,105,85,91,71,593,88,595,134,558,96,532,-1,-1,145,534
17,-1,-1,100,136,136,146,83,71,45,5,67,136,25,83,6,22,116,305,138,303,122,422,133,525,85,307,92,430,116,553,-1,-1,-1,-1,122,114,83,102,65,594,83,595,133,559,-1,-1,-1,-1,144,531
18,-1,-1,105,133,138,135,84,65,49,5,75,133,26,71,6,19,119,298,142,294,135,416,138,518,89,304,93,424,110,547,-1,-1,-1,-1,-1,-1,86,89,66,595,84,595,126,551,-1,-1,-1,-1,144,529
19,-1,-1,105,134,136,136,80,64,44,5,73,134,24,73,6,20,115,298,143,294,134,419,134,521,87,304,98,423,113,548,-1,-1,-1,-1,129,100,84,90,65,595,82,595,132,553,-1,-1,-1,-1,144,532
20,-1,-1,105,135,136,136,80,67,45,5,78,137,27,82,6,22,118,305,144,298,136,420,136,520,94,309,100,427,116,549,-1,-1,-1,-1,-1,-1,87,96,70,595,87,595,132,553,-1,-1,-1,-1,144,532
21,-1,-1,99,134,129,134,75,68,40,5,75,136,23,83,5,23,112,303,138,301,130,419,129,527,90,309,95,432,112,551,-1,-1,-1,-1,-1,-1,86,97,66,593,82,595,127,559,92,541,-1,-1,145,533
22,-1,-1,100,130,126,126,85,86,38,5,79,134,20,75,5,21,114,299,134,297,130,422,132,523,89,303,98,430,114,551,-1,-1,-1,-1,117,89,83,86,67,591,81,595,130,557,91,533,-1,-1,145,535
