photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
1,-1,-1,76,116,115,116,143,76,113,8,37,116,-1,-1,-1,-1,70,312,94,312,141,436,101,564,44,312,86,434,27,547,-1,-1,-1,-1,108,45,45,45,60,565,56,562,7,564,143,585,131,592,86,578
2,-1,-1,78,123,117,123,143,69,102,8,33,128,68,118,-1,-1,70,318,98,321,142,441,98,569,45,318,82,435,23,548,-1,-1,-1,-1,105,61,52,61,60,572,52,564,7,557,143,591,131,592,85,576
3,-1,-1,77,123,115,126,143,65,102,8,36,126,64,97,81,32,74,310,101,310,139,439,101,564,49,311,81,430,24,545,-1,-1,-1,-1,105,64,53,74,60,567,53,562,7,562,142,586,130,592,85,580
4,-1,-1,76,127,121,127,142,67,102,7,33,127,-1,-1,-1,-1,76,301,106,301,139,435,105,561,48,301,73,421,25,543,-1,-1,-1,-1,106,68,56,73,61,572,55,564,7,559,143,593,131,593,88,575
5,-1,-1,71,129,110,129,138,63,92,7,22,126,68,103,-1,-1,72,295,105,295,130,433,105,559,39,295,55,420,20,542,-1,-1,-1,-1,98,73,50,77,39,572,7,556,17,559,143,593,130,593,88,569
6,-1,-1,69,130,122,130,142,68,95,7,23,131,62,101,69,50,80,297,108,295,128,419,122,553,45,297,45,419,20,542,-1,-1,-1,-1,103,82,45,89,36,572,27,569,8,557,138,593,142,589,116,569
7,-1,-1,64,137,112,141,142,63,102,7,22,138,42,88,47,29,80,310,105,308,125,435,131,573,45,310,39,438,22,566,-1,-1,-1,-1,102,81,42,92,25,593,8,585,25,587,105,566,108,565,138,592
8,-1,-1,62,137,115,137,139,64,93,7,9,141,26,84,31,28,71,296,102,297,121,423,141,559,31,293,26,421,9,549,-1,-1,-1,-1,95,88,29,100,31,593,22,589,9,567,108,560,115,559,141,576
9,-1,-1,63,151,109,148,117,78,87,7,13,155,13,107,26,55,64,302,94,302,114,428,122,561,28,299,26,426,8,557,-1,-1,-1,-1,87,102,26,115,28,591,23,590,8,573,132,593,142,591,114,575
10,-1,-1,60,157,103,150,117,76,98,6,16,158,17,101,33,31,67,306,100,306,122,432,119,559,33,304,29,425,14,551,-1,-1,-1,-1,84,104,29,112,16,586,9,581,14,569,133,594,141,590,112,572
11,-1,-1,66,151,104,148,108,73,94,6,19,158,22,91,29,38,69,303,98,303,118,426,116,552,32,302,29,421,12,541,-1,-1,-1,-1,89,112,29,118,22,581,8,574,12,556,142,594,137,587,103,562
12,-1,-1,55,154,100,153,100,78,97,6,12,161,22,90,26,33,64,305,100,305,119,424,105,551,31,304,28,421,9,545,-1,-1,-1,-1,81,113,28,114,17,581,10,581,9,561,141,594,133,585,95,562
13,-1,-1,59,156,102,151,102,78,98,6,14,161,14,96,28,30,64,305,98,305,121,427,107,555,33,305,31,418,12,541,-1,-1,-1,-1,83,112,26,116,38,580,33,579,9,558,141,594,136,590,97,562
