photo number,001
 ,x,y
nose,-1,-1
neck,87,84
shoulderR,121,76
elbowR,-1,-1
handR,-1,-1
shoulderL,55,85
elbowL,46,199
handL,5,251
ass,121,282
legR,143,277
kneeR,111,422
feetR,135,539
legL,99,284
kneeL,73,428
feetL,123,568
eyeR,-1,-1
eyeL,-1,-1
earR,101,14
earL,48,6
footBoardR1,67,588
footBoardR2,75,594
footBoardR3,138,575
footBoardL1,87,541
footBoardL2,91,539
footBoardL3,145,555
photo number,002
 ,x,y
nose,-1,-1
neck,96,78
shoulderR,124,71
elbowR,-1,-1
handR,-1,-1
shoulderL,66,83
elbowL,51,194
handL,4,227
ass,122,281
legR,141,278
kneeR,110,412
feetR,134,531
legL,101,283
kneeL,73,418
feetL,124,558
eyeR,-1,-1
eyeL,-1,-1
earR,102,9
earL,63,6
footBoardR1,75,582
footBoardR2,86,594
footBoardR3,136,565
footBoardL1,92,538
footBoardL2,98,534
footBoardL3,146,543
photo number,003
 ,x,y
nose,-1,-1
neck,101,80
shoulderR,131,76
elbowR,-1,-1
handR,-1,-1
shoulderL,74,89
elbowL,51,198
handL,4,195
ass,126,287
legR,144,284
kneeR,115,415
feetR,137,536
legL,107,290
kneeL,76,428
feetL,128,562
eyeR,-1,-1
eyeL,-1,-1
earR,110,16
earL,71,7
footBoardR1,80,588
footBoardR2,91,593
footBoardR3,141,574
footBoardL1,99,540
footBoardL2,101,537
footBoardL3,146,546
photo number,004
 ,x,y
nose,-1,-1
neck,104,88
shoulderR,130,82
elbowR,79,164
handR,41,155
shoulderL,77,97
elbowL,46,194
handL,4,161
ass,126,288
legR,146,287
kneeR,111,417
feetR,137,531
legL,107,291
kneeL,77,427
feetL,126,562
eyeR,-1,-1
eyeL,67,6
earR,110,23
earL,75,13
footBoardR1,82,584
footBoardR2,92,594
footBoardR3,138,568
footBoardL1,98,542
footBoardL2,102,538
footBoardL3,146,545
photo number,005
 ,x,y
nose,-1,-1
neck,104,82
shoulderR,128,77
elbowR,71,146
handR,27,117
shoulderL,80,93
elbowL,39,175
handL,4,112
ass,126,287
legR,146,284
kneeR,114,426
feetR,137,534
legL,108,291
kneeL,77,435
feetL,124,565
eyeR,-1,-1
eyeL,-1,-1
earR,114,17
earL,79,7
footBoardR1,82,589
footBoardR2,92,593
footBoardR3,137,573
footBoardL1,102,539
footBoardL2,103,536
footBoardL3,146,546
photo number,006
 ,x,y
nose,-1,-1
neck,105,84
shoulderR,127,73
elbowR,77,102
handR,34,61
shoulderL,82,86
elbowL,34,156
handL,4,74
ass,124,286
legR,143,283
kneeR,110,426
feetR,137,537
legL,107,290
kneeL,75,433
feetL,124,561
eyeR,-1,-1
eyeL,-1,-1
earR,115,13
earL,79,7
footBoardR1,85,591
footBoardR2,94,593
footBoardR3,136,573
footBoardL1,104,541
footBoardL2,105,539
footBoardL3,146,547
photo number,007
 ,x,y
nose,-1,-1
neck,103,79
shoulderR,124,71
elbowR,75,86
handR,36,26
shoulderL,81,87
elbowL,24,129
handL,4,35
ass,123,289
legR,143,285
kneeR,109,430
feetR,135,538
legL,105,289
kneeL,69,437
feetL,123,561
eyeR,-1,-1
eyeL,-1,-1
earR,114,14
earL,79,7
footBoardR1,80,592
footBoardR2,90,593
footBoardR3,135,573
footBoardL1,101,542
footBoardL2,103,540
footBoardL3,146,551
photo number,008
 ,x,y
nose,-1,-1
neck,101,82
shoulderR,125,79
elbowR,78,82
handR,40,7
shoulderL,78,83
elbowL,11,114
handL,4,13
ass,120,289
legR,139,289
kneeR,105,424
feetR,135,537
legL,101,292
kneeL,67,439
feetL,123,561
eyeR,-1,-1
eyeL,-1,-1
earR,113,17
earL,77,8
footBoardR1,79,592
footBoardR2,90,593
footBoardR3,135,573
footBoardL1,94,542
footBoardL2,99,537
footBoardL3,146,549
photo number,009
 ,x,y
nose,-1,-1
neck,99,90
shoulderR,123,87
elbowR,69,69
handR,42,7
shoulderL,78,98
elbowL,4,104
handL,4,9
ass,117,294
legR,140,292
kneeR,104,430
feetR,136,536
legL,96,297
kneeL,58,435
feetL,119,562
eyeR,-1,-1
eyeL,58,14
earR,115,31
earL,71,29
footBoardR1,78,584
footBoardR2,87,593
footBoardR3,133,570
footBoardL1,95,541
footBoardL2,95,541
footBoardL3,146,544
photo number,010
 ,x,y
nose,-1,-1
neck,99,100
shoulderR,123,96
elbowR,-1,-1
handR,-1,-1
shoulderL,78,100
elbowL,4,96
handL,12,6
ass,115,297
legR,135,294
kneeR,106,433
feetR,135,534
legL,97,299
kneeL,63,440
feetL,121,561
eyeR,-1,-1
eyeL,58,27
earR,113,41
earL,72,33
footBoardR1,77,585
footBoardR2,87,594
footBoardR3,133,564
footBoardL1,99,544
footBoardL2,97,543
footBoardL3,146,544
photo number,011
 ,x,y
