photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
1,98,17,56,98,98,92,139,187,144,216,22,99,12,182,-1,-1,52,294,79,291,104,422,93,574,23,297,40,436,16,558,87,8,-1,-1,67,26,-1,-1,54,562,49,558,6,579,133,580,123,592,83,591
2,84,20,51,97,83,91,130,188,145,175,17,103,-1,-1,-1,-1,43,296,70,293,98,419,80,573,17,298,40,434,16,557,77,8,-1,-1,58,26,-1,-1,43,562,40,557,5,574,116,588,109,592,70,589
3,80,19,49,94,79,90,136,167,145,142,18,104,-1,-1,-1,-1,48,306,70,302,94,425,80,577,25,308,44,444,16,557,72,8,-1,-1,57,25,-1,-1,46,563,40,560,5,577,113,583,103,592,69,592
4,78,14,51,96,78,93,138,149,145,101,20,99,-1,-1,-1,-1,48,303,70,300,99,423,77,575,25,305,44,441,18,549,74,8,-1,-1,55,26,-1,-1,43,563,41,560,5,569,111,580,105,591,66,592
5,84,19,53,96,81,94,145,128,145,66,26,98,86,132,-1,-1,49,301,71,299,106,424,82,576,26,306,50,446,16,561,74,8,-1,-1,60,25,-1,-1,49,562,45,561,5,576,116,581,109,592,71,592
6,82,16,53,94,72,89,145,100,133,30,31,95,76,107,107,49,50,302,70,301,106,431,80,576,31,306,52,447,19,559,72,8,-1,-1,56,25,-1,-1,49,570,43,560,5,578,112,587,107,592,69,592
7,82,16,55,93,68,93,145,79,131,8,37,93,89,82,101,22,56,299,77,299,108,430,80,576,34,301,56,444,18,553,77,11,-1,-1,59,28,-1,-1,47,564,43,559,5,572,114,580,110,591,68,592
8,83,29,52,103,70,103,145,78,121,8,39,99,87,87,98,21,56,308,76,308,105,439,78,576,35,311,52,452,17,557,76,24,-1,-1,61,44,-1,-1,46,563,42,560,5,571,112,585,106,592,67,591
9,82,39,55,111,73,111,145,74,117,8,33,114,89,84,91,24,56,314,80,311,106,442,80,577,33,316,53,453,18,556,78,30,-1,-1,58,50,-1,-1,44,571,43,567,5,571,117,589,107,592,69,592
10,79,45,53,114,78,112,144,74,112,7,36,121,88,88,89,23,59,312,79,310,104,440,79,571,36,316,49,443,17,550,76,42,-1,-1,59,58,-1,-1,47,564,40,562,6,567,118,581,108,593,69,584
11,81,44,53,116,73,115,144,69,110,7,33,117,84,88,84,24,57,303,80,301,98,434,81,565,33,303,44,433,18,546,71,38,-1,-1,57,54,-1,-1,46,566,42,565,6,562,113,587,107,593,70,579
12,78,43,51,107,80,106,144,65,116,7,26,118,83,74,89,14,58,294,80,293,102,422,89,553,34,299,36,420,17,537,73,40,-1,-1,55,56,-1,-1,48,570,40,568,6,552,116,593,109,593,75,566
13,73,56,46,119,71,118,144,73,118,7,24,126,83,84,87,18,53,293,78,292,96,422,90,545,25,296,33,418,12,527,67,52,-1,-1,52,69,-1,-1,39,572,30,572,6,541,112,593,115,590,84,555
14,80,66,48,133,84,121,143,81,137,6,13,135,84,88,115,13,49,304,82,301,98,425,102,554,24,305,27,425,11,543,65,63,-1,-1,48,81,-1,-1,32,594,27,590,7,559,86,547,90,547,105,572
15,67,72,44,133,72,125,125,67,144,6,9,139,81,75,107,27,44,303,70,303,88,433,102,559,12,303,26,431,9,540,61,67,-1,-1,44,88,-1,-1,26,594,14,591,6,557,81,557,87,557,102,577
16,70,80,39,139,73,131,108,61,144,6,6,151,104,61,125,26,40,307,70,307,90,434,104,565,12,307,22,432,15,548,57,78,-1,-1,40,97,-1,-1,31,594,23,591,8,559,74,556,79,554,106,583
17,67,77,38,138,70,126,107,58,144,6,6,147,107,52,138,13,46,306,72,304,93,438,107,567,15,311,29,436,17,551,61,75,-1,-1,46,95,-1,-1,34,594,29,594,15,563,79,563,84,561,113,587
18,72,79,37,145,69,136,109,61,143,6,6,149,109,59,144,18,48,308,74,308,92,435,109,559,21,310,31,435,21,548,60,76,-1,-1,43,96,-1,-1,40,594,35,592,17,556,89,564,94,559,114,576
19,75,76,41,142,75,131,116,67,144,6,6,146,113,61,144,11,53,305,77,302,95,437,113,564,23,305,36,436,23,544,61,76,-1,-1,49,93,-1,-1,43,594,38,590,21,553,92,561,95,561,124,581
20,74,74,41,132,76,122,119,74,144,6,6,141,103,68,143,18,47,305,78,303,97,431,113,560,19,308,32,436,29,543,63,72,-1,-1,45,88,-1,-1,45,594,38,591,20,551,94,560,99,557,119,575
21,75,62,44,122,77,111,128,62,144,7,6,131,99,62,140,10,51,300,81,297,97,432,112,561,25,301,40,435,29,541,63,60,-1,-1,46,77,-1,-1,47,593,44,593,22,557,93,565,94,561,122,578
22,69,56,40,123,69,119,130,73,144,7,6,132,100,64,137,11,50,305,75,299,100,434,103,568,25,306,38,432,25,547,59,53,-1,-1,41,70,-1,-1,45,583,41,583,13,563,116,593,124,591,103,583
