photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
1,125,18,74,88,113,91,133,199,144,257,33,85,-1,-1,-1,-1,48,288,82,292,111,423,90,578,20,286,47,431,20,559,117,7,-1,-1,95,19,-1,-1,59,572,52,564,6,578,137,588,126,593,82,591
2,117,13,68,89,107,91,133,200,144,243,31,89,52,193,99,243,45,287,72,291,107,414,85,569,17,285,49,430,18,553,107,7,-1,-1,88,22,-1,-1,56,565,50,559,6,568,129,582,119,593,75,582
3,103,13,66,89,97,89,133,198,145,208,31,89,55,205,95,220,47,298,71,301,102,420,78,575,20,293,48,445,16,558,99,7,-1,-1,78,24,-1,-1,48,563,45,560,5,576,117,588,111,593,69,591
4,97,16,58,97,89,94,129,185,145,179,28,97,-1,-1,-1,-1,45,300,68,301,98,425,75,570,19,300,48,446,15,555,89,7,-1,-1,75,21,-1,-1,48,564,44,560,5,570,108,584,101,593,65,581
5,95,14,57,93,87,93,135,169,145,138,28,96,-1,-1,-1,-1,46,305,70,307,98,433,71,577,19,305,50,450,17,553,87,8,-1,-1,70,24,-1,-1,46,567,41,562,5,574,107,586,100,592,64,583
6,94,20,60,94,91,92,145,143,145,92,31,94,-1,-1,-1,-1,48,311,74,314,102,434,74,575,25,309,54,446,16,557,87,8,-1,-1,71,25,-1,-1,48,566,44,563,5,574,108,583,104,592,64,585
7,93,18,63,95,85,96,145,121,139,53,36,92,85,124,110,61,49,311,74,313,105,429,74,569,25,308,56,446,17,551,85,8,-1,-1,71,24,-1,-1,47,565,43,559,5,569,107,582,102,592,63,580
8,90,14,59,91,79,91,145,93,128,24,37,91,87,108,104,39,49,305,74,308,106,427,70,568,27,305,57,442,16,548,86,8,-1,-1,67,26,-1,-1,46,562,40,559,5,567,108,583,99,592,63,577
9,87,22,62,94,84,94,145,78,120,7,39,96,93,88,98,15,54,308,75,308,105,425,74,570,30,308,62,438,17,551,85,12,-1,-1,68,28,-1,-1,45,563,44,558,5,563,105,587,98,593,64,578
10,90,33,65,111,87,106,145,73,117,7,44,111,-1,-1,-1,-1,57,310,78,313,111,431,74,573,34,310,57,445,16,558,84,32,-1,-1,69,47,-1,-1,48,564,44,560,5,573,111,587,102,593,65,578
11,89,46,63,112,86,109,145,72,111,7,39,120,73,124,-1,-1,57,308,80,308,106,441,75,572,32,311,53,445,16,552,84,41,-1,-1,67,58,-1,-1,46,567,41,563,5,563,109,588,100,593,63,581
12,92,42,61,117,83,113,145,68,113,7,41,119,94,82,94,23,58,303,82,303,105,434,74,569,34,307,47,444,19,548,82,40,-1,-1,68,56,-1,-1,45,569,41,562,5,561,111,589,105,593,65,579
13,91,45,59,114,84,112,145,65,112,6,35,114,90,83,91,21,56,299,81,299,102,427,78,561,32,300,41,439,16,538,81,38,-1,-1,65,57,-1,-1,42,569,35,565,5,549,114,592,103,594,65,566
14,88,45,61,108,86,106,145,62,119,6,35,114,74,123,-1,-1,59,292,85,289,101,420,83,551,33,292,37,425,17,537,78,40,-1,-1,63,58,-1,-1,45,570,37,566,5,547,116,594,104,594,71,562
15,78,60,54,119,87,114,144,66,124,6,25,125,89,79,99,10,50,291,78,291,91,413,87,549,25,291,27,411,11,523,72,51,-1,-1,56,71,-1,-1,27,575,19,574,6,534,113,594,105,592,76,557
16,88,74,60,132,93,129,144,76,144,6,27,141,101,71,123,18,55,307,88,307,93,434,96,562,25,307,32,434,18,544,74,74,-1,-1,60,91,-1,-1,40,594,33,593,6,560,94,560,108,562,94,577
17,76,86,52,143,82,139,126,71,144,6,13,155,96,71,128,18,44,313,76,313,78,443,92,570,13,311,21,441,8,544,63,86,-1,-1,54,107,-1,-1,25,594,21,592,6,559,76,563,82,563,94,585
18,79,89,49,139,81,129,113,60,144,6,17,154,-1,-1,-1,-1,47,311,69,309,83,442,89,573,19,311,19,440,16,552,67,87,-1,-1,51,104,-1,-1,33,594,26,593,6,565,77,568,84,565,94,591
19,77,86,44,146,75,135,111,61,144,6,11,151,113,56,142,20,42,316,75,316,80,447,92,574,11,316,23,445,11,560,67,83,-1,-1,48,102,-1,-1,31,594,25,594,6,574,75,572,81,571,92,588
20,75,81,40,139,73,136,118,57,144,6,8,150,113,57,142,16,40,308,70,307,83,441,89,572,14,308,22,441,14,553,69,76,-1,-1,51,97,-1,-1,29,594,20,591,6,567,61,570,69,567,99,588
21,77,80,48,133,77,128,114,63,144,6,14,143,114,59,142,14,47,304,72,304,83,439,94,569,19,305,24,438,17,549,66,78,-1,-1,50,96,-1,-1,36,594,31,592,6,563,69,566,72,566,98,584
22,76,75,44,128,77,123,112,60,144,6,8,140,110,57,142,14,46,302,74,300,79,437,91,565,17,305,22,437,17,545,65,71,-1,-1,47,91,-1,-1,36,594,32,591,6,556,76,563,77,561,93,582
23,72,68,42,128,78,119,112,56,145,6,9,134,110,54,140,10,42,307,70,302,81,438,91,576,14,307,26,438,22,558,65,66,-1,-1,49,84,-1,-1,9,560,5,564,24,578,65,570,67,569,94,594
24,73,56,41,117,73,113,115,56,145,6,8,123,102,56,142,15,43,298,71,295,79,426,84,554,18,298,31,425,16,542,62,54,-1,-1,47,73,-1,-1,36,576,33,571,5,554,92,594,99,583,80,568
