photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
1,103,14,57,91,97,88,136,193,144,241,14,92,13,168,-1,-1,38,285,72,286,106,420,92,574,9,282,37,424,16,557,93,7,-1,-1,76,23,-1,-1,53,563,49,559,6,574,136,586,127,593,81,589
2,95,14,52,91,88,89,130,187,145,208,15,96,-1,-1,-1,-1,40,291,69,294,98,424,84,576,11,289,38,429,14,559,85,7,-1,-1,69,22,-1,-1,49,575,47,568,5,579,123,589,117,593,73,593
3,89,18,48,90,82,88,130,182,145,174,12,100,-1,-1,-1,-1,39,292,67,294,99,424,80,573,11,292,39,436,14,558,80,7,-1,-1,62,21,-1,-1,45,568,42,560,5,573,117,586,110,593,68,590
4,86,14,49,94,81,93,136,162,145,135,18,101,-1,-1,-1,-1,40,296,67,298,100,426,78,574,15,298,44,440,15,559,79,7,-1,-1,60,20,-1,-1,47,567,42,560,5,577,113,587,107,593,67,590
5,87,13,54,94,82,87,142,145,145,97,25,97,17,195,-1,-1,44,301,69,302,102,432,78,575,19,301,47,444,16,560,79,7,-1,-1,60,17,-1,-1,47,562,43,561,5,577,113,580,106,593,69,584
6,87,13,53,93,79,88,145,118,142,59,25,94,-1,-1,-1,-1,46,304,69,304,101,443,75,578,21,304,47,444,15,562,78,7,-1,-1,59,19,-1,-1,47,563,43,562,5,578,112,582,104,593,66,590
7,83,20,55,92,75,92,145,96,134,35,34,92,87,117,106,61,47,304,69,307,102,442,75,578,24,304,50,447,14,562,78,7,-1,-1,61,25,-1,-1,47,566,42,562,5,578,112,584,103,593,66,588
8,83,16,55,94,73,94,145,81,125,7,36,91,91,87,102,21,48,305,69,305,103,446,73,579,27,305,55,447,16,568,80,10,-1,-1,61,28,-1,-1,48,571,44,563,5,585,111,588,103,593,64,593
9,85,34,56,104,76,104,145,76,119,7,37,104,93,93,101,25,50,308,71,306,105,442,76,577,28,308,54,444,16,561,80,25,-1,-1,65,42,-1,-1,48,565,44,561,5,580,113,586,105,593,68,590
10,87,40,58,111,80,107,145,73,114,7,37,111,93,88,93,23,57,308,78,308,108,434,78,577,31,308,51,450,16,563,80,37,-1,-1,65,52,-1,-1,47,567,44,563,5,581,114,585,107,593,69,589
11,87,43,58,115,80,111,145,71,110,7,37,118,89,90,93,23,57,310,80,310,107,438,75,573,32,313,49,442,17,556,80,39,-1,-1,64,55,-1,-1,45,569,41,565,5,576,115,585,107,593,66,585
12,87,39,58,110,82,104,145,67,116,7,34,117,93,76,95,21,58,299,82,299,106,432,81,572,34,302,45,439,19,550,82,37,-1,-1,63,53,-1,-1,48,571,43,563,5,567,120,591,109,593,71,579
13,81,39,54,107,78,104,145,68,119,6,29,111,89,71,93,10,54,292,78,292,99,424,79,562,28,292,39,425,15,541,76,37,-1,-1,62,55,-1,-1,46,575,39,568,5,555,117,591,106,594,69,575
14,85,58,57,121,81,115,145,77,126,6,31,124,92,76,100,10,55,299,80,299,98,426,87,556,30,299,33,423,16,537,74,49,-1,-1,59,70,-1,-1,43,574,35,572,5,549,121,594,112,594,77,560
15,84,69,53,134,84,127,145,84,140,6,23,136,96,82,115,20,51,299,80,301,92,422,96,548,22,299,32,419,15,531,72,64,-1,-1,56,84,-1,-1,39,572,35,570,5,543,118,594,115,589,84,553
16,81,71,52,137,83,129,130,71,145,6,20,139,97,73,127,21,49,306,70,305,85,427,97,560,20,305,29,427,17,541,69,71,-1,-1,54,90,-1,-1,36,582,33,582,5,553,106,594,113,589,97,574
17,74,75,47,137,81,125,108,59,145,6,10,144,42,127,-1,-1,40,308,69,308,81,438,95,571,13,308,20,438,13,550,66,75,-1,-1,51,92,-1,-1,36,594,29,592,5,565,74,568,79,568,96,587
18,78,77,42,136,72,130,113,57,144,6,9,148,111,54,143,17,39,312,68,312,82,443,96,573,11,312,19,441,16,555,67,73,-1,-1,50,93,-1,-1,37,594,33,592,6,568,80,568,86,565,98,590
