photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
1,-1,-1,100,87,122,83,76,94,34,14,78,101,9,111,4,17,122,289,140,289,103,433,135,541,102,290,59,433,122,559,-1,-1,65,7,111,28,74,24,77,583,85,593,134,567,78,576,98,542,146,552
2,-1,-1,98,98,119,86,71,82,41,7,76,102,4,101,15,8,116,300,136,293,102,433,135,541,98,303,61,436,121,560,-1,-1,64,13,110,38,74,30,76,584,85,593,135,566,95,543,98,543,146,548
3,-1,-1,98,102,124,99,68,90,-1,-1,77,109,5,98,20,7,115,301,138,298,103,435,136,547,98,305,63,450,120,559,-1,-1,61,21,112,44,73,41,75,591,87,593,136,570,98,553,97,555,145,555
4,-1,-1,98,104,119,100,78,78,60,9,74,116,5,85,22,6,115,299,133,294,103,430,134,541,91,308,66,442,123,559,-1,-1,57,28,112,54,70,44,76,584,88,594,136,565,93,548,97,546,145,546
5,-1,-1,90,110,118,104,-1,-1,-1,-1,64,113,5,88,22,6,106,299,130,297,102,431,132,540,88,302,71,445,118,557,-1,-1,57,37,104,58,69,53,73,589,83,594,132,566,75,578,-1,-1,145,552
6,-1,-1,95,118,120,115,-1,-1,-1,-1,67,122,5,82,16,6,112,301,134,296,106,432,134,536,87,304,73,436,118,558,-1,-1,-1,-1,112,73,71,61,73,587,87,594,134,565,97,548,-1,-1,145,546
7,-1,-1,97,125,128,122,-1,-1,-1,-1,65,127,5,79,7,6,112,302,132,300,114,428,132,530,88,305,80,438,118,557,-1,-1,68,60,114,79,74,75,72,592,87,594,132,562,99,540,-1,-1,145,540
8,-1,-1,96,129,129,129,74,83,42,12,66,131,5,81,5,5,110,302,135,298,118,425,133,530,86,304,84,430,118,551,-1,-1,69,64,118,85,78,81,70,590,86,595,133,560,96,532,96,532,145,536
9,63,62,97,123,128,123,89,81,61,56,66,128,9,64,5,5,118,296,140,293,124,418,138,526,89,298,89,429,120,551,-1,-1,70,60,120,81,79,79,72,589,89,595,134,557,99,533,-1,-1,145,536
10,-1,-1,99,130,126,130,74,64,32,5,69,136,8,82,6,18,119,304,142,302,128,422,138,527,90,305,90,433,114,549,-1,-1,-1,-1,114,96,81,91,72,595,88,595,126,559,-1,-1,-1,-1,144,539
11,72,65,102,128,130,128,84,79,34,5,70,130,10,77,6,17,119,295,142,291,133,416,138,523,90,301,90,426,111,545,-1,-1,72,65,121,88,82,81,71,595,87,595,128,553,-1,-1,-1,-1,144,531
12,70,62,100,127,128,125,86,81,29,5,70,127,11,73,5,17,116,292,140,288,133,413,134,523,88,297,90,427,110,544,-1,-1,72,60,120,83,79,76,70,595,86,595,126,555,-1,-1,-1,-1,145,532
13,68,55,99,120,124,120,77,76,24,5,68,120,12,69,5,14,115,292,136,287,133,414,135,524,86,297,90,423,115,547,-1,-1,70,55,117,81,77,69,70,594,86,595,129,555,-1,-1,-1,-1,145,533
14,68,60,98,117,121,117,74,78,26,5,72,120,21,68,5,14,115,296,134,290,132,416,132,528,86,300,98,430,115,549,-1,-1,70,55,115,80,77,70,72,595,86,595,130,559,98,532,-1,-1,145,536
15,-1,-1,101,113,126,109,73,64,28,6,75,117,22,69,5,8,114,295,138,294,135,422,141,532,92,299,101,432,118,551,-1,-1,73,54,118,72,86,66,79,593,92,594,132,559,112,533,111,532,145,540
16,73,41,100,102,123,102,71,56,27,6,79,104,26,69,4,6,112,293,133,287,133,420,137,530,97,295,102,428,121,548,-1,-1,76,39,117,57,83,50,82,592,91,594,133,560,-1,-1,-1,-1,146,540
