photo number,001
 ,x,y
nose,60,26
neck,76,78
shoulderR,30,81
elbowR,7,163
handR,12,182
shoulderL,125,67
elbowL,145,153
handL,140,204
ass,78,271
legR,48,268
kneeR,32,413
feetR,21,555
legL,111,271
kneeL,115,414
feetL,108,481
eyeR,49,10
eyeL,73,10
earR,41,10
earL,90,7
footBoardR1,125,536
footBoardR2,133,522
footBoardR3,98,478
footBoardL1,18,593
footBoardL2,5,584
footBoardL3,30,563
photo number,002
 ,x,y
nose,61,30
neck,74,81
shoulderR,26,87
elbowR,5,173
handR,23,211
shoulderL,128,71
elbowL,145,157
handL,143,207
ass,78,274
legR,48,274
kneeR,32,414
feetR,20,552
legL,112,272
kneeL,120,416
feetL,103,487
eyeR,52,14
eyeL,73,14
earR,43,13
earL,95,7
footBoardR1,120,545
footBoardR2,131,539
footBoardR3,90,487
footBoardL1,17,593
footBoardL2,5,586
footBoardL3,31,562
photo number,003
 ,x,y
nose,66,30
neck,76,83
shoulderR,27,84
elbowR,15,174
handR,27,227
shoulderL,123,71
elbowL,145,153
handL,145,207
ass,79,276
legR,46,277
kneeR,29,416
feetR,24,556
legL,108,273
kneeL,119,411
feetL,97,506
eyeR,55,14
eyeL,73,13
earR,42,10
earL,93,7
footBoardR1,119,571
footBoardR2,130,559
footBoardR3,84,506
footBoardL1,18,593
footBoardL2,5,589
footBoardL3,30,564
photo number,004
 ,x,y
nose,68,31
neck,77,78
shoulderR,26,91
elbowR,16,185
handR,19,213
shoulderL,124,74
elbowL,145,152
handL,145,213
ass,78,279
legR,44,279
kneeR,29,418
feetR,25,549
legL,106,277
kneeL,123,402
feetL,95,525
eyeR,56,17
eyeL,78,17
earR,41,9
earL,96,7
footBoardR1,119,579
footBoardR2,129,569
footBoardR3,81,529
footBoardL1,17,593
footBoardL2,5,583
footBoardL3,30,562
photo number,005
 ,x,y
nose,69,27
neck,78,81
shoulderR,28,83
elbowR,14,187
handR,28,236
shoulderL,125,71
elbowL,145,155
handL,145,220
ass,74,272
legR,42,271
kneeR,27,413
feetR,25,551
legL,105,272
kneeL,119,412
feetL,92,544
eyeR,61,12
eyeL,80,12
earR,45,7
earL,101,7
footBoardR1,115,591
footBoardR2,122,584
footBoardR3,79,551
footBoardL1,16,593
footBoardL2,5,586
footBoardL3,30,565
photo number,006
 ,x,y
nose,70,28
neck,77,79
shoulderR,30,90
elbowR,15,190
handR,42,249
shoulderL,121,73
elbowL,142,159
handL,145,225
ass,69,278
legR,42,278
kneeR,28,413
feetR,18,540
legL,103,275
kneeL,113,406
feetL,91,548
eyeR,63,14
eyeL,82,14
earR,45,10
earL,101,7
footBoardR1,107,593
footBoardR2,117,582
footBoardR3,77,563
footBoardL1,14,582
footBoardL2,5,578
footBoardL3,28,548
photo number,007
 ,x,y
nose,75,28
neck,77,81
shoulderR,37,84
elbowR,16,191
handR,52,256
shoulderL,120,70
elbowL,138,157
handL,145,227
ass,70,267
legR,40,267
kneeR,28,405
feetR,25,528
legL,100,265
kneeL,112,405
feetL,89,555
eyeR,65,13
eyeL,87,11
earR,52,10
earL,101,7
footBoardR1,105,593
footBoardR2,113,585
footBoardR3,78,567
footBoardL1,16,571
footBoardL2,5,567
footBoardL3,29,539
photo number,008
 ,x,y
nose,76,28
neck,76,82
shoulderR,34,88
elbowR,18,192
handR,57,251
shoulderL,117,72
elbowL,134,161
handL,145,239
ass,66,269
legR,40,269
kneeR,24,400
feetR,19,524
legL,92,272
kneeL,101,404
feetL,87,561
eyeR,66,15
eyeL,87,12
earR,54,8
earL,101,7
footBoardR1,76,593
footBoardR2,89,593
footBoardR3,78,576
footBoardL1,12,574
footBoardL2,5,562
footBoardL3,27,535
photo number,009
 ,x,y
nose,79,23
neck,77,79
shoulderR,40,84
elbowR,22,190
handR,63,246
shoulderL,118,78
elbowL,134,166
handL,146,246
ass,65,265
legR,40,265
kneeR,27,395
feetR,18,510
legL,91,265
kneeL,93,403
feetL,83,565
eyeR,73,10
eyeL,87,10
earR,58,7
earL,101,7
footBoardR1,75,593
footBoardR2,95,590
footBoardR3,75,577
footBoardL1,15,558
footBoardL2,4,551
footBoardL3,27,516
photo number,010
 ,x,y
nose,81,25
neck,77,83
shoulderR,41,85
elbowR,20,182
handR,64,226
shoulderL,114,79
elbowL,128,168
handL,146,250
ass,62,266
legR,41,262
kneeR,25,391
feetR,19,489
legL,87,270
kneeL,84,407
feetL,71,554
eyeR,72,13
eyeL,88,12
earR,60,7
earL,102,9
footBoardR1,84,593
footBoardR2,93,587
footBoardR3,61,570
footBoardL1,12,539
footBoardL2,4,537
footBoardL3,21,498
photo number,011
 ,x,y
nose,82,26
neck,80,84
shoulderR,42,85
elbowR,21,184
handR,68,219
shoulderL,114,84
elbowL,125,172
handL,146,259
ass,61,274
