photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
1,100,21,59,92,96,92,131,190,145,212,20,96,25,183,134,221,51,290,78,292,109,419,93,575,23,290,52,430,17,556,94,7,-1,-1,74,21,-1,-1,51,562,43,556,5,575,131,577,122,590,82,593
2,97,13,62,92,97,88,136,183,145,166,24,97,-1,-1,-1,-1,52,296,76,296,110,423,89,575,26,296,52,437,17,558,88,7,-1,-1,74,20,-1,-1,48,562,43,560,5,577,130,577,122,588,80,593
3,90,13,57,95,92,93,135,165,145,147,23,98,26,173,-1,-1,50,300,78,303,109,427,84,575,25,300,55,438,15,561,83,7,-1,-1,68,22,-1,-1,46,561,40,559,5,578,122,578,113,588,75,593
4,88,16,54,99,89,96,143,149,145,112,22,103,-1,-1,-1,-1,52,308,76,308,108,438,86,575,28,308,54,447,16,560,83,7,-1,-1,65,25,-1,-1,43,565,40,557,5,582,120,584,112,591,75,593
5,87,21,54,96,86,94,145,128,142,66,25,103,-1,-1,-1,-1,52,307,75,307,108,443,84,579,28,309,54,445,18,557,80,7,-1,-1,63,25,-1,-1,42,569,42,566,5,575,119,585,110,593,75,593
6,83,18,52,92,78,92,145,104,133,39,28,100,-1,-1,-1,-1,50,304,72,304,107,435,81,578,28,309,52,443,16,558,75,7,-1,-1,61,27,-1,-1,40,564,38,563,5,572,116,582,108,591,70,593
7,88,13,57,89,81,86,145,76,131,7,34,93,82,90,100,22,56,299,80,302,111,434,81,575,34,299,57,437,16,556,80,7,-1,-1,66,25,-1,-1,45,560,41,557,5,573,119,578,112,587,71,593
8,86,27,57,104,78,102,145,76,120,7,37,107,89,95,99,25,57,313,77,312,111,434,84,578,34,313,54,450,16,565,78,23,-1,-1,63,43,-1,-1,44,568,41,565,5,583,119,583,112,593,74,593
9,86,42,60,115,85,111,145,76,114,7,34,119,90,94,96,22,60,316,82,315,111,436,85,578,38,317,53,453,16,563,79,37,-1,-1,63,57,-1,-1,45,574,41,567,5,581,120,589,111,593,73,593
10,87,52,59,120,81,118,145,71,110,7,36,120,90,91,90,33,62,315,84,314,110,441,84,579,38,315,52,448,16,560,78,47,-1,-1,63,63,-1,-1,41,567,39,564,5,579,120,583,112,593,74,593
11,89,50,61,118,84,111,145,72,112,7,36,124,75,126,-1,-1,63,305,87,305,112,439,87,576,38,308,50,443,15,552,79,41,-1,-1,65,59,-1,-1,40,567,38,565,5,567,124,583,117,593,75,590
12,86,45,59,113,84,109,145,71,113,6,34,122,69,128,-1,-1,61,299,86,299,109,433,87,565,35,301,44,433,15,555,76,41,-1,-1,61,58,-1,-1,44,572,37,569,5,569,120,588,112,594,76,574
13,79,52,50,120,77,114,145,73,116,6,29,123,88,73,91,6,57,294,81,294,101,424,89,558,32,294,34,424,10,541,74,43,-1,-1,59,60,-1,-1,34,577,30,574,5,556,121,593,111,594,77,566
14,82,69,52,131,82,128,145,86,129,6,25,136,86,81,100,16,55,299,82,297,100,422,98,557,29,299,35,420,12,540,70,64,-1,-1,57,81,-1,-1,35,577,29,577,5,555,120,594,117,594,84,564
15,83,67,55,131,88,127,142,73,144,6,19,132,97,70,123,6,53,302,83,302,102,431,105,560,28,302,30,431,12,545,70,64,-1,-1,56,84,-1,-1,30,594,23,592,6,562,86,560,90,560,105,578
16,75,78,51,138,83,134,116,69,145,6,15,149,100,61,142,9,47,309,75,309,92,437,99,569,18,306,21,437,13,549,65,76,-1,-1,51,103,-1,-1,30,594,23,592,5,563,75,563,80,559,107,586
17,73,80,40,139,74,128,108,62,144,6,6,148,108,60,144,11,40,311,72,309,88,436,98,569,8,311,21,434,6,551,62,79,-1,-1,42,98,-1,-1,23,594,15,590,6,567,70,567,74,566,108,589
18,74,82,42,139,76,132,110,65,144,6,6,149,110,57,144,16,43,313,76,311,89,439,100,569,12,313,21,433,8,548,61,80,-1,-1,45,98,-1,-1,27,594,22,590,6,562,76,567,77,565,110,590
19,75,75,42,136,75,127,108,67,144,6,6,142,111,57,144,6,44,309,75,306,88,437,97,569,15,309,21,437,8,551,62,73,-1,-1,44,90,-1,-1,27,594,21,594,8,569,69,573,75,569,108,587
20,73,63,43,130,76,125,110,60,144,6,6,136,110,49,142,8,46,307,76,305,88,437,96,575,16,307,23,435,11,552,62,62,-1,-1,43,83,-1,-1,28,594,19,592,9,568,76,571,78,571,107,592
21,69,61,39,124,69,121,107,61,145,6,5,129,99,55,145,8,41,305,71,302,84,432,96,565,13,305,21,427,10,548,60,60,-1,-1,41,76,-1,-1,25,594,21,589,8,565,68,565,69,564,99,584
22,68,54,38,114,66,109,110,58,145,6,8,121,94,54,136,12,41,295,69,295,84,426,89,559,15,297,25,422,12,547,61,47,-1,-1,43,69,-1,-1,28,582,26,580,5,561,97,594,105,591,87,574
23,71,44,42,107,68,107,117,58,145,6,15,111,95,48,126,11,49,299,74,296,91,431,82,566,22,299,32,431,15,559,66,39,-1,-1,49,58,-1,-1,44,578,38,573,5,578,108,591,106,594,71,578
24,69,35,43,101,69,98,122,54,145,6,12,104,85,54,120,18,46,303,74,301,87,436,77,570,20,303,29,436,10,567,65,27,-1,-1,49,48,-1,-1,43,570,37,567,5,585,107,585,103,594,66,585
