photo number,001
 ,x,y
nose,140,25
neck,117,77
shoulderR,89,71
elbowR,52,142
handR,58,210
shoulderL,144,81
elbowL,145,154
handL,145,190
ass,91,279
legR,72,271
kneeR,72,423
feetR,25,452
legL,109,281
kneeL,115,421
feetL,80,558
eyeR,134,15
eyeL,145,15
earR,115,10
earL,-1,-1
footBoardR1,109,590
footBoardR2,108,577
footBoardR3,71,575
footBoardL1,10,519
footBoardL2,5,512
footBoardL3,17,438
photo number,002
 ,x,y
nose,140,29
neck,112,89
shoulderR,80,78
elbowR,39,132
handR,41,188
shoulderL,142,95
elbowL,145,169
handL,145,196
ass,83,289
legR,61,285
kneeR,79,433
feetR,21,466
legL,102,291
kneeL,102,443
feetL,60,565
eyeR,132,12
eyeL,143,10
earR,110,14
earL,-1,-1
footBoardR1,90,590
footBoardR2,89,584
footBoardR3,48,577
footBoardL1,13,542
footBoardL2,5,532
footBoardL3,14,456
photo number,003
 ,x,y
nose,133,30
neck,100,87
shoulderR,65,75
elbowR,19,128
handR,24,172
shoulderL,135,99
elbowL,144,174
handL,144,197
ass,68,286
legR,48,282
kneeR,75,420
feetR,18,480
legL,88,290
kneeL,82,450
feetL,29,551
eyeR,121,14
eyeL,134,10
earR,98,16
earL,-1,-1
footBoardR1,60,590
footBoardR2,60,586
footBoardR3,13,566
footBoardL1,12,537
footBoardL2,6,529
footBoardL3,6,474
photo number,004
 ,x,y
nose,126,22
neck,99,88
shoulderR,64,76
elbowR,19,124
handR,20,167
shoulderL,135,96
elbowL,144,173
handL,143,193
ass,69,279
legR,51,271
kneeR,87,409
feetR,31,526
legL,88,283
kneeL,65,421
feetL,20,550
eyeR,115,14
eyeL,131,10
earR,93,18
earL,-1,-1
footBoardR1,43,590
footBoardR2,45,578
footBoardR3,6,558
footBoardL1,45,588
footBoardL2,38,586
footBoardL3,13,538
photo number,005
 ,x,y
nose,124,25
neck,101,94
shoulderR,65,85
elbowR,25,133
handR,33,173
shoulderL,134,102
elbowL,145,175
handL,137,190
ass,75,279
legR,57,271
kneeR,95,392
feetR,63,525
legL,93,283
kneeL,63,412
feetL,18,537
eyeR,115,12
eyeL,125,10
earR,94,27
earL,-1,-1
footBoardR1,35,590
footBoardR2,35,579
footBoardR3,5,538
footBoardL1,85,587
footBoardL2,75,581
footBoardL3,55,535
photo number,006
 ,x,y
nose,124,19
neck,101,92
shoulderR,68,85
elbowR,29,138
handR,37,175
shoulderL,134,104
elbowL,145,177
handL,141,194
ass,80,275
legR,63,274
kneeR,101,400
feetR,87,549
legL,98,283
kneeL,64,406
feetL,17,528
eyeR,113,11
eyeL,128,9
earR,92,28
earL,-1,-1
footBoardR1,28,589
footBoardR2,26,587
footBoardR3,5,530
footBoardL1,111,589
footBoardL2,101,591
footBoardL3,79,557
photo number,007
 ,x,y
nose,121,24
neck,100,97
shoulderR,67,93
elbowR,33,143
handR,36,185
shoulderL,135,102
elbowL,145,174
handL,136,190
ass,83,278
legR,65,276
kneeR,101,393
feetR,104,558
legL,96,282
kneeL,63,406
feetL,15,516
eyeR,111,11
eyeL,123,9
earR,93,31
earL,-1,-1
footBoardR1,16,585
footBoardR2,15,578
footBoardR3,5,518
footBoardL1,133,587
footBoardL2,125,591
footBoardL3,98,573
photo number,008
 ,x,y
nose,117,16
neck,98,97
shoulderR,65,92
elbowR,33,151
handR,39,195
shoulderL,129,99
elbowL,138,173
handL,133,189
ass,80,277
legR,69,277
kneeR,100,413
feetR,118,571
legL,97,285
kneeL,61,402
feetL,14,501
eyeR,107,11
eyeL,117,9
earR,88,31
earL,-1,-1
footBoardR1,13,566
footBoardR2,11,560
footBoardR3,5,501
footBoardL1,145,575
footBoardL2,139,580
footBoardL3,116,591
photo number,009
 ,x,y
nose,108,23
neck,93,103
shoulderR,62,98
elbowR,35,166
handR,40,218
shoulderL,121,105
elbowL,131,178
handL,126,199
ass,80,286
legR,66,283
kneeR,96,420
feetR,120,570
legL,93,290
kneeL,64,398
feetL,12,476
eyeR,98,12
eyeL,110,9
earR,82,38
earL,-1,-1
footBoardR1,10,541
footBoardR2,9,537
footBoardR3,5,473
footBoardL1,145,558
footBoardL2,140,570
footBoardL3,119,591
photo number,010
 ,x,y
nose,106,14
neck,93,100
shoulderR,62,102
elbowR,37,169
handR,41,223
shoulderL,124,100
elbowL,132,173
handL,125,194
ass,83,287
legR,70,284
kneeR,98,429
feetR,122,571
legL,96,289
kneeL,68,406
feetL,14,460
eyeR,97,9
eyeL,107,9
earR,79,31
earL,-1,-1
footBoardR1,6,526
footBoardR2,10,517
footBoardR3,5,458
footBoardL1,145,553
footBoardL2,144,565
footBoardL3,118,591
photo number,011
 ,x,y
nose,107,19
neck,95,108
shoulderR,65,111
elbowR,37,180
handR,47,243
shoulderL,125,106
