user_id,type,photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
166,shooting,1,106,17,56,89,99,87,138,201,144,235,15,97,-1,-1,-1,-1,44,289,77,290,108,421,94,576,13,286,40,437,13,563,98,7,-1,-1,76,17,-1,-1,56,569,52,561,6,585,138,586,127,593,81,593
166,shooting,2,94,20,50,91,86,88,131,188,145,205,13,99,43,187,100,208,44,292,72,292,100,423,84,576,13,289,39,440,15,562,86,7,-1,-1,69,21,-1,-1,47,569,46,562,5,580,125,586,117,593,72,593
166,shooting,3,86,16,50,98,81,91,129,183,145,174,17,102,52,179,102,182,40,295,66,295,96,424,75,579,17,292,40,437,17,559,77,7,-1,-1,63,20,-1,-1,41,566,40,560,5,579,114,583,110,591,64,593
166,shooting,4,86,20,48,99,78,92,132,167,145,137,16,104,-1,-1,-1,-1,44,302,68,306,95,427,75,578,19,302,44,447,15,563,77,7,-1,-1,59,22,-1,-1,45,567,41,563,5,578,109,583,103,593,65,593
166,shooting,5,81,22,52,93,78,90,136,145,145,103,23,99,-1,-1,-1,-1,43,302,66,302,94,429,73,577,22,301,43,449,14,562,74,7,-1,-1,59,22,-1,-1,45,565,42,562,5,580,106,583,102,593,64,593
166,shooting,6,82,16,52,97,80,97,145,120,143,61,26,97,-1,-1,-1,-1,47,306,70,306,101,426,70,577,22,304,47,446,15,560,77,7,-1,-1,59,22,-1,-1,46,562,41,560,5,581,110,582,103,591,61,593
166,shooting,7,81,19,52,100,77,97,145,102,136,28,28,100,78,117,102,88,47,309,69,309,102,433,70,577,25,309,49,448,16,560,75,7,-1,-1,60,25,-1,-1,46,566,40,558,5,580,108,585,102,593,61,590
166,shooting,8,81,22,56,96,79,96,145,80,126,7,35,96,90,82,102,16,49,304,70,305,100,439,70,575,28,305,51,450,16,559,79,13,-1,-1,61,29,-1,-1,45,565,40,558,5,580,106,588,100,593,60,593
166,shooting,9,84,34,56,107,78,107,145,80,119,7,36,107,93,89,96,21,53,313,75,315,102,446,72,577,29,315,51,448,16,562,77,25,-1,-1,62,42,-1,-1,43,563,39,560,5,584,107,586,103,593,62,593
166,shooting,10,89,45,57,111,83,111,145,76,115,7,34,113,96,83,96,29,55,311,78,312,105,438,75,575,32,315,52,447,15,561,81,36,-1,-1,65,50,-1,-1,43,563,40,561,5,579,111,586,102,593,64,589
166,shooting,11,87,41,56,114,80,105,145,69,109,7,34,115,92,85,87,23,53,308,77,308,102,436,74,572,30,308,43,449,16,557,79,38,-1,-1,64,54,-1,-1,45,570,40,564,5,572,109,589,100,593,63,578
166,shooting,12,87,41,59,105,78,105,145,70,110,7,38,109,88,84,88,24,57,301,81,301,98,439,75,570,32,301,40,442,15,551,81,40,-1,-1,62,55,-1,-1,42,570,38,563,5,567,110,589,100,593,62,575
