photo number,001
 ,x,y
nose,77,34
neck,85,80
shoulderR,49,94
elbowR,23,185
handR,4,190
shoulderL,118,74
elbowL,136,161
handL,118,222
ass,96,272
legR,74,274
kneeR,64,415
feetR,55,552
legL,118,270
kneeL,130,414
feetL,126,526
eyeR,69,14
eyeL,83,14
earR,58,14
earL,96,9
footBoardR1,138,585
footBoardR2,146,571
footBoardR3,116,532
footBoardL1,47,591
footBoardL2,39,586
footBoardL3,58,569
photo number,002
 ,x,y
nose,78,29
neck,86,87
shoulderR,50,92
elbowR,29,191
handR,4,213
shoulderL,121,72
elbowL,136,167
handL,124,227
ass,97,271
legR,75,274
kneeR,64,426
feetR,55,549
legL,120,269
kneeL,134,411
feetL,122,534
eyeR,71,14
eyeL,86,12
earR,59,12
earL,95,9
footBoardR1,139,591
footBoardR2,146,583
footBoardR3,112,545
footBoardL1,50,588
footBoardL2,42,578
footBoardL3,60,564
photo number,003
 ,x,y
nose,75,29
neck,82,86
shoulderR,39,97
elbowR,22,193
handR,5,237
shoulderL,123,74
elbowL,142,163
handL,127,234
ass,95,267
legR,68,269
kneeR,53,418
feetR,46,538
legL,120,262
kneeL,134,407
feetL,120,538
eyeR,65,13
eyeL,85,10
earR,50,10
earL,97,8
footBoardR1,139,592
footBoardR2,145,580
footBoardR3,108,555
footBoardL1,39,580
footBoardL2,28,573
footBoardL3,50,555
photo number,004
 ,x,y
nose,74,30
neck,76,85
shoulderR,29,95
elbowR,18,191
handR,6,265
shoulderL,125,74
elbowL,143,168
handL,130,237
ass,88,268
legR,60,268
kneeR,45,403
feetR,35,528
legL,117,265
kneeL,137,403
feetL,115,541
eyeR,62,15
eyeL,82,13
earR,47,15
earL,96,8
footBoardR1,141,592
footBoardR2,144,577
footBoardR3,102,556
footBoardL1,26,567
footBoardL2,18,556
footBoardL3,43,536
photo number,005
 ,x,y
nose,69,28
neck,69,85
shoulderR,20,101
elbowR,7,199
handR,7,287
shoulderL,127,78
elbowL,143,173
handL,132,253
ass,81,266
legR,48,271
kneeR,37,408
feetR,23,522
legL,112,261
kneeL,130,396
feetL,102,551
eyeR,53,13
eyeL,81,11
earR,37,13
earL,98,8
footBoardR1,130,592
footBoardR2,137,579
footBoardR3,91,561
footBoardL1,16,562
footBoardL2,7,558
footBoardL3,33,535
photo number,006
 ,x,y
nose,78,30
neck,80,89
shoulderR,28,94
elbowR,18,208
handR,25,298
shoulderL,130,74
elbowL,144,175
handL,144,258
ass,81,276
legR,50,278
kneeR,36,417
feetR,29,536
legL,113,271
kneeL,127,405
feetL,98,559
eyeR,64,12
eyeL,84,8
earR,46,12
earL,99,8
footBoardR1,122,592
footBoardR2,130,587
footBoardR3,84,574
footBoardL1,18,567
footBoardL2,6,564
footBoardL3,32,549
photo number,007
 ,x,y
nose,82,28
neck,83,86
shoulderR,29,88
elbowR,19,198
handR,42,290
shoulderL,131,73
elbowL,144,174
handL,144,264
ass,82,268
legR,49,269
kneeR,40,402
feetR,25,511
legL,113,264
kneeL,122,402
feetL,86,553
eyeR,69,10
eyeL,89,10
earR,52,11
earL,107,8
footBoardR1,124,592
footBoardR2,124,585
footBoardR3,77,569
footBoardL1,15,555
footBoardL2,6,550
footBoardL3,29,517
photo number,008
 ,x,y
nose,84,28
neck,84,85
shoulderR,33,93
elbowR,20,198
handR,60,284
shoulderL,129,82
elbowL,137,180
handL,144,278
ass,77,270
legR,46,270
kneeR,40,412
feetR,28,508
legL,110,270
kneeL,110,412
feetL,77,544
eyeR,70,10
eyeL,90,10
earR,54,11
earL,108,8
footBoardR1,73,592
footBoardR2,88,580
footBoardR3,69,556
footBoardL1,20,561
footBoardL2,6,549
footBoardL3,30,515
photo number,009
 ,x,y
nose,81,29
neck,80,86
shoulderR,37,92
elbowR,18,198
handR,67,260
shoulderL,129,83
elbowL,139,179
handL,144,278
ass,76,276
legR,44,278
kneeR,39,405
feetR,26,489
legL,104,275
kneeL,104,405
feetL,68,552
eyeR,69,13
eyeL,91,11
earR,54,13
earL,105,8
footBoardR1,96,592
footBoardR2,100,586
footBoardR3,55,567
footBoardL1,17,540
footBoardL2,6,533
footBoardL3,27,494
photo number,010
 ,x,y
nose,83,33
neck,81,89
shoulderR,39,92
elbowR,17,195
handR,64,245
shoulderL,124,88
elbowL,134,184
handL,145,283
ass,73,284
legR,42,284
kneeR,39,422
feetR,20,491
legL,99,284
kneeL,99,422
feetL,64,553
eyeR,73,17
eyeL,89,14
earR,55,17
earL,107,8
footBoardR1,92,592
footBoardR2,96,580
footBoardR3,52,562
footBoardL1,16,536
footBoardL2,5,525
footBoardL3,23,491
photo number,011
 ,x,y
nose,84,28
neck,79,86
shoulderR,37,91
elbowR,14,191
handR,60,229
shoulderL,122,85
elbowL,133,186
handL,145,271
ass,71,287
