photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
1,-1,-1,83,79,129,75,143,172,-1,-1,33,88,28,187,-1,-1,58,291,86,293,123,428,88,573,31,289,71,408,20,553,-1,-1,-1,-1,115,9,62,11,59,557,52,551,7,573,131,582,125,591,75,591
2,-1,-1,76,89,122,87,144,168,140,144,33,89,33,179,-1,-1,58,297,83,301,122,432,86,572,32,297,71,417,20,552,-1,-1,-1,-1,109,9,60,11,58,556,52,552,6,572,127,587,121,591,75,589
3,-1,-1,73,84,116,84,144,153,122,71,34,84,34,166,-1,-1,50,299,73,303,120,424,84,568,25,299,72,417,21,548,-1,-1,-1,-1,107,9,59,11,58,561,53,550,6,568,126,581,117,591,73,581
4,-1,-1,68,78,100,82,144,117,121,42,34,78,84,109,-1,-1,52,302,72,306,120,430,83,569,28,302,73,417,20,550,-1,-1,-1,-1,101,11,58,10,57,564,53,552,6,569,121,587,112,590,71,587
5,-1,-1,65,82,99,85,143,87,124,19,35,80,82,101,-1,-1,52,308,76,309,125,427,85,570,26,308,76,420,21,553,-1,-1,-1,-1,104,17,59,9,57,554,51,553,7,572,125,583,113,591,72,583
6,-1,-1,72,93,104,93,143,82,126,9,34,89,86,111,-1,-1,58,314,84,316,128,433,87,570,33,314,84,431,22,554,-1,-1,-1,-1,109,22,58,15,61,565,58,554,7,572,129,589,120,591,74,587
7,-1,-1,74,104,113,108,143,81,121,9,36,101,79,120,-1,-1,61,319,88,322,128,442,88,572,36,319,83,430,22,552,-1,-1,-1,-1,108,32,53,28,61,565,54,556,7,572,130,588,120,591,74,584
8,-1,-1,72,116,107,119,143,79,116,8,34,114,-1,-1,-1,-1,62,316,88,316,128,442,86,573,36,316,78,434,22,556,-1,-1,-1,-1,105,50,51,55,55,561,50,558,7,573,128,585,117,592,72,585
9,-1,-1,76,127,113,136,143,77,106,8,33,127,76,138,-1,-1,68,319,95,322,132,452,89,572,42,319,76,434,22,555,-1,-1,-1,-1,106,73,56,73,59,566,52,559,7,570,132,583,121,592,74,583
10,-1,-1,72,136,112,141,143,76,103,8,27,126,-1,-1,-1,-1,71,318,100,318,127,447,88,570,41,315,68,428,21,555,-1,-1,-1,-1,106,76,52,78,57,568,50,560,7,570,132,588,120,592,75,576
11,-1,-1,69,131,110,141,143,76,108,7,23,127,55,81,69,32,69,306,97,306,123,437,89,565,40,305,56,422,22,550,-1,-1,-1,-1,101,78,48,82,50,567,42,564,7,565,128,588,118,593,72,573
12,-1,-1,70,134,111,138,142,73,106,7,20,127,38,82,56,23,67,297,94,297,111,418,94,552,35,297,38,418,15,544,-1,-1,-1,-1,97,81,48,89,44,567,35,564,8,556,135,593,124,592,80,567
13,-1,-1,70,145,114,148,142,72,114,7,24,142,38,86,49,17,70,312,98,312,114,440,114,575,33,309,29,436,16,562,-1,-1,-1,-1,101,92,49,96,49,593,33,592,8,576,98,579,117,582,114,593
14,-1,-1,65,140,110,143,123,69,110,6,22,143,35,91,43,43,64,295,91,295,107,416,113,552,30,292,22,416,16,539,-1,-1,-1,-1,91,100,43,104,38,570,24,566,8,555,142,594,137,590,105,564
15,-1,-1,68,151,107,151,110,75,110,6,28,151,46,84,48,30,68,303,100,303,107,429,113,552,39,301,28,423,15,548,-1,-1,-1,-1,91,103,45,114,39,581,30,578,7,559,143,594,-1,-1,107,568
16,-1,-1,72,158,110,159,113,84,113,6,31,158,46,92,49,43,69,309,95,309,110,430,113,553,34,309,29,429,11,546,-1,-1,-1,-1,93,113,46,122,28,582,15,576,8,561,142,594,135,587,101,567
17,-1,-1,74,156,112,158,117,86,112,6,36,156,45,77,45,34,70,313,97,314,114,434,112,555,39,311,29,434,15,545,-1,-1,-1,-1,97,115,41,121,20,581,11,579,8,561,142,594,133,589,97,565
18,-1,-1,81,156,120,158,123,82,117,6,43,156,47,88,54,30,76,310,103,311,120,430,117,557,44,310,38,429,21,545,-1,-1,-1,-1,103,113,47,120,25,586,17,580,8,558,142,594,139,591,103,562
