user_id,type,photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
016,layup,1,140,23,115,106,86,106,45,165,55,253,145,104,137,165,141,207,88,300,70,298,85,437,23,467,107,302,105,435,64,566,130,11,140,9,110,40,-1,-1,96,591,95,585,53,577,14,537,5,530,14,450
016,layup,2,135,15,107,102,73,102,23,155,37,233,144,102,139,174,140,207,81,286,58,284,84,414,15,467,98,290,93,428,37,554,124,11,135,9,100,33,-1,-1,72,591,71,578,23,569,16,524,6,519,6,463
016,layup,3,132,23,106,103,69,99,19,154,32,228,141,108,144,175,141,206,79,284,57,282,97,412,36,504,97,289,71,412,20,553,121,14,133,9,95,40,-1,-1,56,589,55,580,6,557,56,591,47,591,20,501
016,layup,4,127,16,102,99,66,99,22,154,34,221,139,102,144,169,143,203,80,282,62,277,106,397,60,503,101,286,65,411,18,538,115,12,127,9,90,39,-1,-1,37,591,40,589,6,540,87,572,76,572,51,505
016,layup,5,122,12,103,98,68,98,23,152,39,220,138,98,144,168,142,192,83,276,67,273,110,394,81,537,103,276,57,411,20,523,112,10,122,9,90,31,-1,-1,25,591,26,588,6,530,112,579,101,579,73,541
016,layup,6,114,17,101,98,67,100,28,160,43,215,136,95,145,162,140,191,87,272,68,270,112,397,101,555,101,275,59,406,18,519,104,12,116,9,86,34,-1,-1,22,591,22,581,5,521,135,586,123,591,95,564
016,layup,7,111,15,97,97,66,99,30,164,49,222,129,97,141,168,137,188,89,277,72,277,109,407,115,571,103,279,66,405,17,503,100,9,111,9,80,41,-1,-1,18,573,19,571,5,504,145,586,140,591,111,588
016,layup,8,99,20,88,103,60,106,32,168,50,224,116,91,130,160,127,183,85,281,70,279,104,425,120,573,97,283,68,401,15,484,91,17,99,8,76,40,-1,-1,14,550,16,542,4,477,146,570,142,577,115,592
016,layup,9,96,15,88,94,61,104,33,169,53,220,112,91,126,152,126,181,82,283,71,283,100,423,119,570,96,283,71,408,15,461,88,8,94,8,71,38,-1,-1,9,524,15,515,4,454,146,564,143,570,118,592
016,layup,10,96,13,88,98,60,103,31,173,57,223,113,83,127,140,128,166,88,279,74,279,100,416,119,572,100,276,81,403,13,434,88,10,95,8,70,38,-1,-1,11,496,13,488,4,427,146,567,140,574,117,592
016,layup,11,91,11,82,96,57,110,28,185,60,222,112,81,124,139,130,163,88,274,71,274,102,412,113,560,101,274,82,402,15,413,81,11,91,8,66,37,-1,-1,9,471,14,468,5,397,145,589,137,592,110,576
016,layup,12,93,13,84,108,56,116,22,201,70,235,116,95,130,154,131,180,84,283,67,283,109,405,107,558,100,280,95,420,19,423,80,13,88,8,58,43,-1,-1,16,484,20,475,6,415,144,590,133,592,95,573
016,layup,13,88,18,80,114,48,129,23,221,84,252,114,98,129,165,143,183,74,288,57,289,108,417,88,557,98,283,119,419,24,448,73,11,85,8,49,43,-1,-1,35,512,38,505,7,437,127,592,114,592,73,567
016,layup,14,76,15,64,120,27,135,17,235,99,258,101,102,113,178,142,177,57,288,27,295,96,425,44,563,81,283,135,413,30,480,56,13,64,8,27,47,-1,-1,49,517,51,513,8,480,96,588,81,592,27,570
016,layup,15,72,18,68,119,34,133,45,240,118,254,100,106,116,181,141,169,51,292,21,297,80,431,22,555,80,285,142,399,81,517,54,18,68,8,33,43,-1,-1,128,560,130,555,66,524,69,588,54,592,8,562
016,layup,16,64,13,58,120,38,134,60,234,112,234,81,107,103,189,130,164,47,296,28,303,56,441,16,557,66,286,115,391,106,545,52,13,58,8,37,47,-1,-1,145,573,144,560,99,563,47,588,37,592,5,567
016,layup,17,58,20,58,129,42,137,67,231,109,212,74,116,93,188,112,200,48,301,34,304,45,448,12,559,62,298,99,395,120,559,50,20,53,8,38,50,-1,-1,146,570,145,562,114,580,35,590,26,592,4,564
016,layup,18,62,15,61,125,48,131,75,219,110,181,75,113,94,183,113,158,53,304,40,306,44,457,11,558,67,299,102,419,124,570,53,15,59,8,44,48,-1,-1,147,587,147,575,122,588,31,590,24,592,3,568
016,layup,19,69,18,70,120,57,126,86,194,112,142,84,112,110,174,117,128,63,299,50,302,44,446,10,542,76,296,109,419,124,562,62,18,65,8,51,51,-1,-1,146,592,147,581,118,579,28,579,21,579,3,546
016,layup,20,76,11,78,111,66,116,102,169,119,93,93,109,124,142,123,87,77,296,62,296,48,439,11,527,90,294,117,408,123,559,69,11,74,8,62,44,-1,-1,146,592,147,579,117,575,27,575,19,573,3,527
016,layup,21,83,12,84,107,71,111,110,136,119,57,98,96,135,108,126,46,86,294,71,294,51,424,11,512,100,295,127,408,121,554,74,11,77,8,66,43,-1,-1,146,592,147,581,115,566,20,569,11,564,3,512
016,layup,22,86,12,88,96,77,101,119,103,120,26,102,92,146,80,132,18,94,297,77,295,53,416,12,505,110,300,135,418,120,556,78,12,84,8,69,43,-1,-1,144,592,146,588,113,571,12,572,4,565,5,504
016,layup,23,90,19,92,101,80,102,128,86,119,7,105,91,130,86,-1,-1,99,285,81,285,55,404,14,493,118,288,136,413,119,552,80,19,81,16,70,51,-1,-1,146,593,146,585,109,563,12,553,4,549,6,489
016,layup,24,78,40,84,110,69,117,118,89,108,20,97,105,146,60,121,7,95,282,77,282,55,397,14,483,109,285,117,421,105,545,68,40,69,37,58,70,-1,-1,126,593,128,582,97,552,15,545,4,540,4,483
016,layup,25,75,57,86,123,67,127,121,91,102,17,99,113,145,59,125,7,96,287,77,287,53,404,14,489,113,289,109,419,99,537,64,59,75,51,52,83,-1,-1,113,593,121,587,87,543,15,547,5,543,5,489
016,layup,26,74,74,93,129,69,136,125,81,111,10,112,125,144,77,131,6,109,290,84,290,66,403,18,501,128,290,111,426,89,539,64,74,70,70,53,102,-1,-1,102,594,112,586,75,545,18,557,6,550,9,501
016,layup,27,75,91,98,143,75,145,123,80,123,6,120,142,141,85,132,6,119,303,93,303,75,420,22,516,144,303,125,430,78,536,67,94,75,89,54,117,-1,-1,91,594,93,588,66,536,22,570,6,560,19,516
016,layup,28,65,102,96,151,68,156,99,81,119,6,119,148,122,86,125,11,120,311,96,312,76,427,18,531,143,310,122,437,54,531,54,104,57,99,42,131,-1,-1,54,594,71,591,48,535,27,582,7,574,7,531
016,layup,29,56,110,92,152,62,162,92,80,97,6,113,147,129,82,132,23,119,316,97,319,92,440,25,543,143,316,123,441,42,526,49,113,58,110,39,135,-1,-1,73,550,71,545,15,526,42,594,21,584,7,543
016,layup,30,54,110,90,151,60,160,79,77,90,6,118,146,142,82,139,25,118,311,99,313,101,439,32,533,139,308,118,439,32,530,46,110,-1,-1,34,132,-1,-1,43,593,48,579,8,527,51,594,32,590,9,536
016,layup,31,54,103,79,148,51,159,71,75,73,6,111,145,142,84,139,29,107,311,90,311,104,436,34,538,125,311,96,436,32,530,37,101,-1,-1,29,125,-1,-1,54,594,60,590,8,530,57,594,48,593,12,540
016,layup,32,32,91,67,142,42,150,52,72,56,6,91,138,143,86,129,36,91,304,77,304,101,428,49,536,109,304,69,425,22,517,27,91,-1,-1,20,119,-1,-1,27,558,24,558,7,526,77,594,64,586,36,545
