user_id,type,photo number,nose_x,nose_y,neck_x,neck_y,shoulderR_x,shoulderR_y,elbowR_x,elbowR_y,handR_x,handR_y,shoulder_x,shoulder_y,elbowL_x,elbowL_y,handL_x,handL_y,ass_x,ass_y,legR_x,legR_y,kneeR_x,kneeR_y,feetR_x,feetR_y,legL_x,legL_y,kneeL_x,kneeL_y,feetL_x,feetL_y,eyeR_x,eyeR_y,eyeL_x,eyeL_y,earR_x,earR_y,earL_x,earL_y,footBoardR1_x,footBoardR1_y,footBoardR2_x,footBoardR2_y,footBoardR3_x,footBoardR3_y,footBoardL1_x,footBoardL1_y,footBoardL2_x,footBoardL2_y,footBoardL3_x,footBoardL3_y
076,shooting,1,-1,-1,70,123,109,127,136,81,103,8,26,123,57,108,-1,-1,69,320,92,320,138,435,100,572,39,320,82,431,24,549,-1,-1,-1,-1,103,54,43,51,59,560,55,556,7,560,143,587,132,592,85,584
076,shooting,2,-1,-1,69,121,113,123,133,63,106,8,28,118,63,104,-1,-1,72,307,96,304,138,433,98,565,43,307,76,431,26,543,-1,-1,-1,-1,98,57,43,48,61,562,52,557,7,560,143,585,131,592,84,580
076,shooting,3,-1,-1,71,126,112,133,139,68,100,7,21,126,61,102,68,27,75,306,99,303,136,434,99,567,42,303,67,430,24,548,-1,-1,-1,-1,99,62,38,46,59,567,54,566,7,566,143,590,132,593,86,575
076,shooting,4,-1,-1,63,126,107,133,134,68,101,7,16,126,49,71,62,13,71,296,101,294,124,424,101,558,41,298,50,419,19,536,-1,-1,-1,-1,97,68,46,72,46,565,40,563,7,549,143,593,134,593,85,565
076,shooting,5,-1,-1,63,134,110,136,133,76,91,7,11,134,48,75,46,15,70,293,105,290,118,416,110,548,32,293,39,416,12,537,-1,-1,-1,-1,91,79,39,83,39,571,31,568,8,553,142,593,138,591,94,560
076,shooting,6,-1,-1,55,137,114,140,141,71,100,7,9,140,28,86,36,25,67,305,100,305,119,434,136,574,31,305,28,423,14,560,-1,-1,-1,-1,97,80,33,91,33,593,14,585,14,578,110,570,119,565,138,592
076,shooting,7,-1,-1,56,143,110,143,127,75,98,7,9,144,10,90,24,34,61,305,101,304,120,435,134,573,28,304,14,435,10,558,-1,-1,-1,-1,92,90,31,101,31,591,16,584,10,576,101,577,106,577,141,593
076,shooting,8,-1,-1,52,151,95,149,111,83,95,6,8,155,19,90,27,28,63,303,92,300,111,428,115,553,27,303,21,423,8,549,-1,-1,-1,-1,87,100,27,106,27,564,11,564,8,564,142,594,-1,-1,111,565
076,shooting,9,-1,-1,59,151,100,149,106,74,105,6,17,154,25,101,59,47,64,308,92,308,109,429,119,553,27,308,25,431,9,551,-1,-1,-1,-1,88,103,27,111,14,570,8,567,9,567,139,594,142,585,109,567
076,shooting,10,-1,-1,64,146,102,143,105,71,102,6,24,153,27,81,32,29,65,303,100,303,106,429,109,552,30,303,27,433,11,553,-1,-1,-1,-1,88,104,30,108,15,571,8,570,12,567,142,594,135,591,102,562
076,shooting,11,-1,-1,68,147,109,146,109,73,109,6,21,154,30,85,35,29,68,303,104,303,114,428,114,551,30,303,26,438,8,551,-1,-1,-1,-1,91,100,31,110,21,580,8,577,8,566,142,594,137,587,105,564
076,shooting,12,-1,-1,69,152,122,152,134,73,120,6,16,152,24,87,41,26,75,307,118,306,140,432,140,563,32,307,30,438,10,560,-1,-1,-1,-1,111,106,36,106,30,594,14,591,10,577,107,563,114,563,140,581
