photo number,001
 ,x,y
nose,-1,-1
neck,69,83
shoulderR,117,81
elbowR,144,159
handR,112,138
shoulderL,24,85
elbowL,11,184
handL,24,250
ass,57,286
legR,86,288
kneeR,128,428
feetR,88,569
legL,25,285
kneeL,62,415
feetL,20,556
eyeR,-1,-1
eyeL,-1,-1
earR,103,8
earL,52,15
footBoardR1,52,561
footBoardR2,48,556
footBoardR3,6,585
footBoardL1,130,587
footBoardL2,118,592
footBoardL3,74,582
photo number,002
 ,x,y
nose,-1,-1
neck,69,78
shoulderR,114,80
elbowR,144,143
handR,129,76
shoulderL,25,78
elbowL,21,159
handL,-1,-1
ass,51,287
legR,77,288
kneeR,129,426
feetR,88,570
legL,22,287
kneeL,63,419
feetL,20,560
eyeR,-1,-1
eyeL,-1,-1
earR,102,8
earL,51,20
footBoardR1,56,567
footBoardR2,50,560
footBoardR3,6,578
footBoardL1,130,583
footBoardL2,119,592
footBoardL3,74,580
photo number,003
 ,x,y
nose,-1,-1
neck,67,72
shoulderR,107,72
elbowR,144,106
handR,121,36
shoulderL,30,72
elbowL,24,132
handL,-1,-1
ass,54,287
legR,78,289
kneeR,130,426
feetR,86,571
legL,29,287
kneeL,70,419
feetL,22,556
eyeR,-1,-1
eyeL,-1,-1
earR,101,9
earL,55,10
footBoardR1,56,566
footBoardR2,55,556
footBoardR3,6,578
footBoardL1,131,586
footBoardL2,119,591
footBoardL3,74,586
photo number,004
 ,x,y
nose,-1,-1
neck,67,85
shoulderR,106,85
elbowR,144,73
handR,120,8
shoulderL,30,81
elbowL,51,137
handL,-1,-1
ass,55,297
legR,80,302
kneeR,129,432
feetR,88,571
legL,28,297
kneeL,70,425
feetL,20,559
eyeR,-1,-1
eyeL,-1,-1
earR,104,17
earL,55,17
footBoardR1,56,566
footBoardR2,54,558
footBoardR3,6,583
footBoardL1,130,588
footBoardL2,121,592
footBoardL3,76,586
photo number,005
 ,x,y
nose,-1,-1
neck,69,97
shoulderR,107,98
elbowR,144,77
handR,119,8
shoulderL,31,95
elbowL,66,97
handL,-1,-1
ass,55,305
legR,79,307
kneeR,129,433
feetR,88,572
legL,26,303
kneeL,71,431
feetL,21,566
eyeR,-1,-1
eyeL,-1,-1
earR,104,28
earL,51,33
footBoardR1,58,572
footBoardR2,51,564
footBoardR3,6,585
footBoardL1,129,590
footBoardL2,118,592
footBoardL3,74,580
photo number,006
 ,x,y
nose,-1,-1
neck,69,110
shoulderR,108,111
elbowR,144,76
handR,117,8
shoulderL,31,110
elbowL,58,74
handL,-1,-1
ass,63,309
legR,87,309
kneeR,127,438
feetR,86,566
legL,36,308
kneeL,73,431
feetL,23,560
eyeR,-1,-1
eyeL,-1,-1
earR,104,46
earL,53,57
footBoardR1,53,566
footBoardR2,51,563
footBoardR3,6,578
footBoardL1,131,586
footBoardL2,119,592
footBoardL3,74,583
photo number,007
 ,x,y
nose,-1,-1
neck,71,113
shoulderR,107,116
elbowR,144,66
handR,116,7
shoulderL,32,112
elbowL,-1,-1
handL,-1,-1
ass,65,303
legR,91,303
kneeR,127,442
feetR,89,569
legL,35,303
kneeL,70,430
feetL,22,554
eyeR,-1,-1
eyeL,-1,-1
earR,104,52
earL,50,60
footBoardR1,55,572
footBoardR2,49,567
footBoardR3,6,572
footBoardL1,132,587
footBoardL2,120,593
footBoardL3,74,584
photo number,008
 ,x,y
nose,-1,-1
neck,69,114
shoulderR,113,117
elbowR,144,63
handR,113,7
shoulderL,27,112
elbowL,56,77
handL,71,24
ass,65,297
legR,96,297
kneeR,126,431
feetR,85,563
legL,37,297
kneeL,63,429
feetL,22,549
eyeR,-1,-1
eyeL,-1,-1
earR,100,60
earL,53,63
footBoardR1,50,567
footBoardR2,45,563
footBoardR3,6,566
footBoardL1,129,589
footBoardL2,121,593
footBoardL3,69,576
photo number,009
 ,x,y
nose,-1,-1
neck,55,119
shoulderR,106,122
elbowR,143,68
handR,106,7
shoulderL,9,118
elbowL,38,68
handL,60,19
ass,58,294
legR,92,293
kneeR,119,427
feetR,89,555
legL,25,294
kneeL,38,428
feetL,12,550
eyeR,-1,-1
eyeL,-1,-1
earR,92,66
earL,36,72
footBoardR1,23,567
footBoardR2,12,566
footBoardR3,7,567
footBoardL1,128,593
footBoardL2,115,593
footBoardL3,68,566
photo number,010
 ,x,y
nose,-1,-1
neck,64,112
shoulderR,108,116
elbowR,143,61
handR,111,7
shoulderL,12,110
elbowL,39,64
handL,53,10
ass,64,286
legR,95,286
kneeR,117,416
feetR,104,545
legL,30,286
kneeL,33,410
feetL,12,541
eyeR,-1,-1
eyeL,-1,-1
earR,95,61
earL,39,69
footBoardR1,13,575
footBoardR2,7,570
footBoardR3,12,561
footBoardL1,137,593
footBoardL2,122,590
footBoardL3,92,549
photo number,011
 ,x,y
